OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=CXO,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,0,0,44,0,44,0,0,0,0,0,0,2,45,0,47,0,1,1,0,2,152,0,152,243,245,
01/22/2017,0,0,15,2,17,0,0,0,0,0,0,6,13,1,20,0,0,1,0,1,4,0,4,41,42,
01/23/2017,0,2,39,1,42,0,0,0,0,0,0,2,110,15,127,0,0,3,0,3,134,8,142,311,314,
01/24/2017,0,0,54,2,56,0,0,0,0,0,0,5,83,18,106,0,4,4,0,8,118,0,118,280,288,
01/25/2017,0,2,27,0,29,0,0,0,0,0,0,0,78,29,107,0,0,0,0,0,50,28,78,214,214,
01/26/2017,0,13,48,2,63,0,0,0,0,0,0,4,128,12,144,0,1,2,0,3,106,0,106,313,316,
01/27/2017,0,3,27,1,31,0,0,0,0,0,0,4,91,8,103,0,0,2,0,2,66,0,66,200,202,
01/28/2017,0,0,11,2,13,0,0,0,0,0,0,3,101,0,104,0,4,0,0,4,68,0,68,185,189,
01/29/2017,0,0,15,0,15,0,0,0,0,0,0,0,85,0,85,0,0,1,0,1,80,0,80,180,181,
01/30/2017,0,9,29,1,39,0,0,0,0,0,0,2,109,16,127,0,0,1,0,1,64,0,64,230,231,
01/31/2017,0,5,25,6,36,0,0,0,0,0,0,1,127,1,129,0,1,2,0,3,68,0,68,233,236,
02-01-2017,0,10,38,3,51,0,0,0,0,0,0,0,95,14,109,0,0,2,0,2,60,0,60,220,222,
02-02-2017,0,7,46,0,53,0,0,0,0,0,0,2,50,17,69,0,1,0,1,2,36,0,36,158,160,
02-03-2017,0,4,42,0,46,0,0,0,0,0,0,4,77,18,99,0,4,2,0,6,72,0,72,217,223,
02-04-2017,0,5,29,0,34,0,0,0,0,0,0,0,54,0,54,0,1,0,0,1,118,0,118,206,207,
02-05-2017,0,2,32,3,37,0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,2,0,2,91,91,
02-06-2017,0,9,62,8,79,0,0,0,0,0,0,2,17,5,24,0,0,6,0,6,2,0,2,105,111,
02-07-2017,0,3,26,4,33,0,0,0,0,0,0,5,82,15,102,0,1,2,0,3,36,0,36,171,174,
02-08-2017,0,1,27,7,35,0,0,0,0,0,0,0,73,14,87,0,0,2,0,2,26,10,36,158,160,
02-09-2017,0,1,31,0,32,0,0,0,0,0,0,2,103,6,111,0,1,3,0,4,24,2,26,169,173,
02-10-2017,0,4,49,1,54,0,0,0,0,0,0,1,56,3,60,0,0,1,0,1,28,0,28,142,143,
02-11-2017,0,1,46,2,49,0,0,0,0,0,0,1,41,6,48,0,7,0,0,7,6,0,6,103,110,
02-12-2017,0,0,27,1,28,0,0,0,0,0,0,3,77,0,80,0,0,0,0,0,46,0,46,154,154,
02/13/2017,0,1,17,0,18,0,0,0,0,0,0,3,40,5,48,0,0,4,2,6,52,0,52,118,124,
02/14/2017,0,3,11,7,21,0,0,0,0,0,0,2,3,5,10,0,0,0,0,0,4,0,4,35,35,
02/15/2017,0,5,29,7,41,0,0,0,0,0,0,4,71,14,89,0,2,0,1,3,22,16,38,168,171,
02/16/2017,0,3,41,3,47,0,0,0,0,0,0,2,159,9,170,0,1,3,0,4,110,8,118,335,339,
02/17/2017,0,0,35,2,37,0,0,0,0,0,0,3,34,2,39,0,2,0,0,2,8,0,8,84,86,
02/18/2017,0,2,32,0,34,0,0,0,0,0,0,4,94,0,98,0,1,0,0,1,102,0,102,234,235,
02/19/2017,0,1,35,0,36,0,0,0,0,0,0,0,22,0,22,0,1,1,0,2,32,0,32,90,92,
02/20/2017,0,3,10,0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14,14,
02/21/2017,0,3,35,5,43,0,0,0,0,0,0,4,85,6,95,0,1,3,0,4,62,14,76,214,218,
02/22/2017,0,0,58,2,60,0,0,0,0,0,0,0,124,13,137,0,0,5,0,5,62,6,68,265,270,
02/23/2017,0,0,31,0,31,0,0,0,0,0,0,2,106,10,118,0,0,0,0,0,100,22,122,271,271,
02/24/2017,0,2,30,0,32,0,0,0,0,0,0,0,124,8,132,0,0,1,0,1,72,0,72,236,237,
02/25/2017,0,1,13,0,14,0,0,0,0,0,0,0,109,9,118,0,2,1,0,3,76,6,82,214,217,
02/26/2017,0,0,37,3,40,0,0,0,0,0,0,1,64,2,67,0,2,1,0,3,26,0,26,133,136,
02/27/2017,0,2,27,6,35,0,0,0,0,0,0,1,33,6,40,0,1,4,0,5,20,0,20,95,100,
02/28/2017,0,1,32,1,34,0,0,0,0,0,0,2,50,4,56,0,2,1,0,3,8,10,18,108,111,
03-01-2017,0,1,18,0,19,0,0,0,0,0,0,0,69,6,75,0,0,0,0,0,18,0,18,112,112,
03-02-2017,0,0,30,0,30,0,0,0,0,0,0,2,98,4,104,0,4,1,0,5,18,2,20,154,159,
03-03-2017,0,2,28,2,32,0,0,0,0,0,0,0,125,3,128,0,1,8,0,9,87,0,87,247,256,
03-04-2017,0,2,14,0,16,0,0,0,0,0,0,0,49,0,49,0,2,4,0,6,80,0,80,145,151,
03-05-2017,0,2,25,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,
03-06-2017,0,8,23,2,33,0,0,0,0,0,0,0,9,5,14,0,0,0,0,0,0,0,0,47,47,
03-07-2017,0,2,21,0,23,0,0,0,0,0,0,2,8,4,14,0,1,1,0,2,18,0,18,55,57,
03-08-2017,0,8,46,1,55,0,0,0,0,0,0,3,103,0,106,0,0,6,0,6,100,0,100,261,267,
03-09-2017,0,6,41,6,53,0,0,0,0,0,0,2,40,7,49,0,1,2,0,3,26,20,46,148,151,
03-10-2017,0,2,36,0,38,0,0,0,0,0,0,1,48,6,55,0,1,3,0,4,46,0,46,139,143,
03-11-2017,0,6,30,0,36,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,10,0,10,53,53,
03-12-2017,0,0,28,5,33,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,50,0,50,105,105,
03/13/2017,0,4,37,2,43,0,0,0,0,0,0,1,49,2,52,0,2,3,0,5,54,0,54,149,154,
03/14/2017,0,5,43,3,51,0,0,0,0,0,0,2,140,6,148,0,5,5,0,10,92,0,92,291,301,
03/15/2017,0,3,34,1,38,0,0,0,0,0,0,0,99,3,102,0,0,0,0,0,48,0,48,188,188,
03/16/2017,0,6,55,4,65,0,0,0,0,0,0,3,77,2,82,0,0,2,0,2,110,0,110,257,259,
03/17/2017,0,0,38,1,39,0,0,0,0,0,0,3,87,3,93,0,0,0,0,0,96,0,96,228,228,
03/18/2017,0,1,29,0,30,0,0,0,0,0,0,2,69,2,73,0,0,0,0,0,22,0,22,125,125,
03/19/2017,0,3,48,0,51,0,0,0,0,0,0,8,92,4,104,0,1,0,0,1,62,0,62,217,218,
03/20/2017,0,2,32,2,36,0,0,0,0,0,0,0,64,0,64,0,0,2,0,2,34,0,34,134,136,
03/21/2017,0,2,46,0,48,0,0,0,0,0,0,0,84,3,87,0,0,2,0,2,32,0,32,167,169,
03/22/2017,0,0,45,2,47,0,0,0,0,0,0,0,67,5,72,0,2,1,0,3,66,0,66,185,188,
03/23/2017,0,7,52,1,60,0,0,0,0,0,0,2,62,5,69,0,0,1,0,1,46,0,46,175,176,
03/24/2017,0,1,29,6,36,0,0,0,0,0,0,0,31,3,34,0,0,0,0,0,6,0,6,76,76,
03/25/2017,0,1,21,0,22,0,0,0,0,0,0,0,135,3,138,0,0,3,0,3,88,0,88,248,251,
03/26/2017,0,3,50,0,53,0,0,0,0,0,0,0,79,0,79,0,0,2,0,2,42,0,42,174,176,
03/27/2017,0,2,43,4,49,0,0,0,0,0,0,2,42,1,45,0,2,3,0,5,114,0,114,208,213,
03/28/2017,0,2,48,1,51,0,0,0,0,0,0,0,49,0,49,0,0,6,0,6,22,0,22,122,128,
03/29/2017,0,7,30,0,37,0,0,0,0,0,0,0,16,8,24,0,0,0,0,0,18,4,22,83,83,
03/30/2017,0,1,30,0,31,0,0,0,0,0,0,4,108,12,124,0,0,2,0,2,96,2,98,253,255,
03/31/2017,0,2,59,4,65,0,0,0,0,0,0,0,121,4,125,0,0,1,0,1,74,0,74,264,265,
04-01-2017,0,1,22,0,23,0,0,0,0,0,0,1,60,0,61,0,0,6,0,6,70,0,70,154,160,
04-02-2017,0,3,14,0,17,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,22,0,22,39,47,
04-03-2017,0,6,34,1,41,0,0,0,0,0,0,1,84,2,87,0,4,4,0,8,32,0,32,160,168,
04-04-2017,0,2,41,0,43,0,0,0,0,0,0,0,82,3,85,0,0,2,0,2,68,0,68,196,198,
04-05-2017,0,6,39,1,46,0,0,0,0,0,0,1,55,8,64,0,2,1,0,3,26,4,30,140,143,
04-06-2017,0,4,42,0,46,0,0,0,0,0,0,6,130,4,140,0,5,4,0,9,158,0,158,344,353,
04-07-2017,0,7,58,5,70,0,0,0,0,0,0,0,132,6,138,0,0,1,0,1,64,0,64,272,273,
04-08-2017,0,0,10,0,10,0,0,0,0,0,0,1,133,6,140,0,0,0,0,0,54,0,54,204,204,
04-09-2017,0,2,33,2,37,0,0,0,0,0,0,0,64,3,67,0,0,3,0,3,44,0,44,148,151,
04-10-2017,0,2,34,0,36,0,0,0,0,0,0,0,23,3,26,0,0,0,0,0,6,0,6,68,68,
04-11-2017,0,0,18,0,18,0,0,0,0,0,0,1,10,0,11,0,0,0,0,0,0,0,0,29,29,
04-12-2017,0,3,57,0,60,0,0,0,0,0,0,0,51,7,58,0,0,4,0,4,16,0,16,134,138,
04/13/2017,0,1,56,0,57,0,0,0,0,0,0,2,71,6,79,0,2,2,0,4,40,0,40,176,180,
04/14/2017,0,3,44,0,47,0,0,0,0,0,0,0,111,0,111,0,0,5,0,5,60,0,60,218,223,
04/15/2017,0,1,41,5,47,0,0,0,0,0,0,1,79,1,81,0,1,1,0,2,88,0,88,216,218,
04/16/2017,0,2,28,0,30,0,0,0,0,0,0,2,21,1,24,0,1,0,0,1,4,0,4,58,59,
04/17/2017,0,1,31,0,32,0,0,0,0,0,0,1,43,0,44,0,0,3,0,3,24,0,24,100,103,
04/18/2017,0,8,54,1,63,0,0,0,0,0,0,2,17,13,32,0,0,0,0,0,10,54,64,159,159,
04/19/2017,0,9,55,1,65,0,0,0,0,0,0,0,38,9,47,0,2,2,0,4,10,0,10,122,126,
04/20/2017,0,0,53,5,58,0,0,0,0,0,0,2,63,8,73,0,0,7,2,9,24,0,24,155,164,
04/21/2017,0,0,39,1,40,0,0,0,0,0,0,1,54,0,55,0,1,9,0,10,16,0,16,111,121,
04/22/2017,0,0,26,4,30,0,0,0,0,0,0,0,235,0,235,0,0,1,0,1,20,0,20,285,286,
04/24/2017,0,0,52,0,52,0,0,0,0,0,0,0,97,8,105,0,4,6,0,10,134,0,134,291,301,
04/25/2017,0,0,31,2,33,0,0,0,0,0,0,0,56,10,66,0,2,1,0,3,64,8,72,171,174,
04/26/2017,0,2,38,4,44,0,0,0,0,0,0,2,41,6,49,0,1,0,3,4,10,2,12,105,109,
04/27/2017,0,3,36,0,39,0,0,0,0,0,0,2,104,6,112,0,0,1,2,3,46,0,46,197,200,
04/28/2017,0,1,44,3,48,0,0,0,0,0,0,1,48,1,50,0,1,6,1,8,4,0,4,102,110,
04/29/2017,0,0,7,0,7,0,0,0,0,0,0,2,7,0,9,0,0,0,0,0,2,0,2,18,18,
04/30/2017,0,4,11,0,15,0,0,0,0,0,0,4,61,0,65,0,2,1,0,3,72,0,72,152,155,
05-01-2017,0,2,42,5,49,0,0,0,0,0,0,2,96,9,107,0,1,0,0,1,78,0,78,234,235,
05-02-2017,0,2,35,0,37,0,0,0,0,0,0,0,120,13,133,0,0,4,0,4,126,4,130,300,304,
05-03-2017,0,2,24,0,26,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,37,37,
05-04-2017,0,7,23,1,31,0,0,0,0,0,0,2,65,6,73,0,2,3,0,5,6,6,12,116,121,
05-05-2017,0,2,26,1,29,0,0,0,0,0,0,4,103,3,110,0,0,3,0,3,22,0,22,161,164,
05-06-2017,0,2,21,0,23,0,0,0,0,0,0,5,144,0,149,0,1,5,0,6,92,0,92,264,270,
05-07-2017,0,4,19,0,23,0,0,0,0,0,0,8,64,0,72,0,0,1,0,1,36,0,36,131,132,
05-08-2017,0,6,29,6,41,0,0,0,0,0,0,1,60,6,67,0,0,3,0,3,16,0,16,124,127,
05-09-2017,0,3,27,3,33,0,0,0,0,0,0,0,46,7,53,0,0,1,0,1,42,2,44,130,131,
05-10-2017,0,6,37,3,46,4,0,0,0,4,0,0,46,7,53,0,0,0,0,0,66,0,66,165,169,
05-11-2017,0,8,40,5,53,0,0,0,0,0,0,0,27,0,27,0,0,2,0,2,28,0,28,108,110,
05-12-2017,0,13,52,2,67,0,0,0,0,0,0,5,69,1,75,0,0,6,0,6,18,0,18,160,166,
05/13/2017,0,6,14,0,20,0,0,0,0,0,0,0,127,6,133,0,0,0,0,0,72,0,72,225,225,
05/14/2017,0,0,41,5,46,0,0,0,0,0,0,0,68,3,71,0,0,2,0,2,28,0,28,145,147,
05/15/2017,0,4,27,3,34,0,0,0,0,0,0,2,73,5,80,0,3,1,0,4,48,16,64,178,182,
05/16/2017,0,1,44,3,48,0,0,0,0,0,0,0,61,2,63,0,0,1,0,1,58,0,58,169,170,
05/17/2017,0,6,24,5,35,0,0,0,0,0,0,2,45,5,52,0,3,1,0,4,28,24,52,139,143,
05/18/2017,0,4,28,7,39,0,0,0,0,0,0,9,33,5,47,0,5,5,0,10,20,0,20,106,116,
05/19/2017,0,6,34,4,44,0,0,0,0,0,0,4,68,7,79,0,1,1,0,2,20,0,20,143,145,
05/20/2017,0,2,21,6,29,0,0,0,0,0,0,75,4,0,79,0,0,0,0,0,40,0,40,148,148,
05/21/2017,0,2,30,16,48,0,0,0,0,0,0,2,16,1,19,0,2,0,0,2,0,22,22,89,91,
05/22/2017,0,4,13,0,17,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,46,46,66,66,
05/23/2017,0,5,34,6,45,0,0,0,0,0,0,0,61,2,63,0,0,1,0,1,46,0,46,154,155,
05/24/2017,0,8,24,9,41,0,0,0,0,0,0,1,103,7,111,0,1,1,2,4,64,12,76,228,232,
05/25/2017,0,0,38,3,41,0,0,0,0,0,0,0,95,6,101,0,0,2,0,2,44,0,44,186,188,
05/26/2017,0,3,48,0,51,0,0,0,0,0,0,2,58,0,60,0,0,3,0,3,68,0,68,179,182,
05/27/2017,0,4,28,0,32,0,0,0,0,0,0,3,131,0,134,0,2,2,0,4,44,0,44,210,214,
05/28/2017,0,1,30,0,31,0,0,0,0,0,0,0,48,0,48,0,0,2,0,2,38,0,38,117,119,
05/29/2017,0,7,30,1,38,0,0,0,0,0,0,1,32,1,34,0,1,0,0,1,46,0,46,118,119,
05/30/2017,0,6,49,2,57,0,0,0,0,0,0,0,76,3,79,0,2,5,0,7,26,2,28,164,171,
05/31/2017,0,8,40,1,49,0,0,0,0,0,0,2,69,3,74,0,1,2,0,3,64,0,64,187,190,
06-01-2017,0,2,39,2,43,0,0,0,0,0,0,2,38,3,43,0,0,4,0,4,40,0,40,126,130,
06-02-2017,0,14,32,0,46,0,0,0,0,0,0,2,39,2,43,0,0,2,0,2,46,0,46,135,137,
06-03-2017,0,3,13,1,17,0,0,0,0,0,0,2,47,9,58,0,1,0,0,1,14,0,14,89,90,
06-04-2017,0,3,11,0,14,0,0,0,0,0,0,0,29,1,30,0,0,0,0,0,30,0,30,74,74,
06-05-2017,0,2,29,1,32,0,0,0,0,0,0,1,15,7,23,0,1,0,0,1,18,0,18,73,74,
06-06-2017,0,2,19,2,23,0,0,0,0,0,0,0,45,4,49,0,0,0,0,0,42,0,42,114,114,
06-07-2017,0,4,28,1,33,0,0,0,0,0,0,1,93,4,98,0,1,0,0,1,52,0,52,183,184,
06-08-2017,0,7,30,1,38,0,0,0,0,0,0,3,110,5,118,0,1,2,0,3,114,2,116,272,275,
06-09-2017,0,5,50,2,57,0,0,0,0,0,0,0,90,5,95,0,0,4,1,5,124,0,124,276,281,
06-10-2017,0,4,23,0,27,0,0,0,0,0,0,5,116,0,121,0,4,3,0,7,26,0,26,174,181,
06-11-2017,0,7,19,0,26,0,0,0,0,0,0,2,77,2,81,0,2,1,0,3,50,0,50,157,160,
06-12-2017,0,6,28,2,36,0,0,0,0,0,0,1,47,17,65,0,0,0,0,0,64,0,64,165,165,
06/13/2017,0,7,36,1,44,0,0,0,0,0,0,2,45,3,50,0,2,1,0,3,62,0,62,156,159,
06/14/2017,0,9,35,3,47,0,0,0,0,0,0,4,76,9,89,0,4,2,0,6,100,8,108,244,250,
06/15/2017,0,10,35,0,45,0,0,0,0,0,0,0,92,12,104,0,2,2,0,4,78,0,78,227,231,
06/16/2017,0,11,34,0,45,0,0,0,0,0,0,2,87,1,90,0,1,1,0,2,92,4,96,231,233,
06/17/2017,0,1,25,0,26,0,0,0,0,0,0,4,67,0,71,0,0,3,0,3,52,0,52,149,152,
06/18/2017,0,3,12,0,15,0,0,0,0,0,0,4,54,0,58,0,1,0,0,1,60,0,60,133,134,
06/19/2017,0,3,28,3,34,0,0,0,0,0,0,2,75,7,84,0,1,0,0,1,50,0,50,168,169,
06/20/2017,0,1,27,2,30,0,0,0,0,0,0,0,97,12,109,0,0,1,0,1,110,18,128,267,268,
06/21/2017,0,4,27,4,35,0,0,0,0,0,0,0,57,2,59,0,1,1,0,2,48,2,50,144,146,
06/22/2017,0,10,21,0,31,0,0,0,0,0,0,0,32,3,35,0,0,0,0,0,58,0,58,124,124,
06/23/2017,0,3,46,2,51,0,0,0,0,0,0,0,92,5,97,0,0,2,0,2,80,0,80,228,230,
06/24/2017,0,0,9,0,9,0,0,0,0,0,0,15,0,0,15,0,2,0,0,2,36,0,36,60,62,
06/25/2017,0,0,16,0,16,0,0,0,0,0,0,2,32,0,34,0,0,6,0,6,22,0,22,72,78,
06/26/2017,0,1,31,2,34,0,0,3,0,3,0,0,53,7,60,0,0,0,1,1,72,0,72,166,170,
06/27/2017,0,5,26,1,32,0,0,0,0,0,0,2,47,14,63,0,0,0,0,0,58,2,60,155,155,
06/28/2017,0,8,27,3,38,0,0,0,0,0,0,0,63,12,75,0,3,0,0,3,44,4,48,161,164,
06/29/2017,0,9,34,2,45,0,0,0,0,0,0,0,53,18,71,0,0,3,0,3,76,0,76,192,195,
06/30/2017,0,5,35,4,44,0,0,0,0,0,0,1,76,9,86,0,1,3,0,4,16,0,16,146,150,
07-01-2017,0,4,52,0,56,0,0,0,0,0,0,1,70,4,75,0,0,5,0,5,92,0,92,223,228,
07-02-2017,0,0,21,1,22,0,0,0,0,0,0,3,56,1,60,0,0,1,1,2,26,0,26,108,110,
07-03-2017,0,3,12,0,15,0,0,0,0,0,0,2,68,0,70,0,0,0,0,0,66,0,66,151,151,
07-04-2017,0,1,4,0,5,0,0,0,0,0,0,2,44,0,46,0,1,1,0,2,52,0,52,103,105,
07-05-2017,0,8,22,10,40,0,0,0,0,0,0,1,49,6,56,0,0,3,0,3,56,0,56,152,155,
07-06-2017,0,0,31,1,32,0,0,0,0,0,0,0,61,15,76,0,0,2,0,2,14,0,14,122,124,
07-07-2017,0,4,27,6,37,0,0,0,0,0,0,1,74,3,78,0,2,0,0,2,50,0,50,165,167,
07-08-2017,0,1,29,0,30,0,0,0,0,0,0,0,108,0,108,0,0,6,0,6,34,0,34,172,178,
07-09-2017,0,4,12,0,16,0,0,0,0,0,0,1,59,2,62,0,0,0,0,0,20,6,26,104,104,
07-10-2017,0,8,20,6,34,0,0,0,0,0,0,2,19,11,32,0,3,0,0,3,16,4,20,86,89,
07-11-2017,0,3,39,8,50,0,0,0,0,0,0,0,57,6,63,0,0,3,0,3,92,18,110,223,226,
07-12-2017,0,2,26,5,33,0,0,0,0,0,0,2,63,4,69,0,0,2,0,2,32,0,32,134,136,
07/13/2017,0,9,31,2,42,0,0,0,0,0,0,0,90,6,96,0,1,3,0,4,78,4,82,220,224,
07/14/2017,0,6,28,0,34,0,0,0,0,0,0,0,93,1,94,0,1,6,0,7,124,0,124,252,259,
07/15/2017,0,2,8,6,16,0,0,0,0,0,0,0,60,1,61,0,0,0,0,0,18,0,18,95,95,
07/16/2017,0,3,29,1,33,0,0,0,0,0,0,0,57,0,57,0,0,2,0,2,58,0,58,148,150,
07/17/2017,0,5,32,1,38,0,0,0,0,0,0,6,62,14,82,0,2,2,0,4,40,6,46,166,170,
07/18/2017,0,1,17,0,18,0,0,0,0,0,0,0,76,5,81,0,0,0,0,0,104,10,114,213,213,
07/19/2017,0,6,20,1,27,0,0,0,0,0,0,1,100,5,106,0,0,1,0,1,64,0,64,197,198,
07/20/2017,0,2,36,2,40,0,0,0,0,0,0,1,91,12,104,0,0,0,0,0,32,10,42,186,186,
07/21/2017,0,7,26,2,35,0,0,0,0,0,0,0,92,2,94,0,0,3,0,3,138,0,138,267,270,
07/22/2017,0,2,22,1,25,0,0,0,0,0,0,0,87,9,96,0,0,2,0,2,54,0,54,175,177,
07/23/2017,0,1,16,0,17,0,0,0,0,0,0,7,29,2,38,0,1,0,0,1,10,0,10,65,66,
07/24/2017,0,2,16,2,20,0,0,0,0,0,0,0,47,13,60,0,0,0,0,0,58,4,62,142,142,
07/25/2017,0,6,24,2,32,0,0,0,0,0,0,1,67,13,81,0,1,2,0,3,58,6,64,177,180,
07/26/2017,0,4,28,6,38,0,0,0,0,0,0,1,87,8,96,0,0,5,0,5,60,0,60,194,199,
07/27/2017,0,1,18,1,20,0,0,0,0,0,0,4,78,4,86,0,3,4,0,7,58,0,58,164,171,
07/28/2017,0,0,29,6,35,0,0,0,0,0,0,3,67,9,79,0,3,0,0,3,22,0,22,136,139,
07/29/2017,0,1,17,0,18,0,0,0,0,0,0,6,68,0,74,0,1,2,0,3,42,0,42,134,137,
07/30/2017,0,1,24,0,25,0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,24,0,24,101,101,
07/31/2017,0,2,25,6,33,0,0,0,0,0,0,3,68,11,82,0,0,0,0,0,54,0,54,169,169,
08-01-2017,0,6,25,5,36,0,0,0,0,0,0,3,60,6,69,0,0,2,0,2,60,14,74,179,181,
08-02-2017,0,3,15,3,21,0,0,0,0,0,0,0,31,2,33,0,0,2,0,2,54,24,78,132,134,
08-03-2017,0,2,34,3,39,0,0,0,0,0,0,2,60,11,73,0,1,3,0,4,34,0,34,146,150,
08-04-2017,0,3,28,0,31,0,0,0,0,0,0,0,50,2,52,0,0,2,0,2,73,0,73,156,158,
08-05-2017,0,6,24,0,30,0,0,0,0,0,0,0,68,0,68,0,1,1,0,2,82,0,82,180,182,
08-06-2017,0,1,10,2,13,0,0,0,0,0,0,0,41,2,43,0,0,0,0,0,68,10,78,134,134,
08-07-2017,0,3,26,0,29,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,12,0,12,50,50,
08-08-2017,0,4,32,2,38,0,0,0,0,0,0,2,15,0,17,0,1,1,0,2,54,0,54,109,111,
08-09-2017,0,8,36,2,46,0,0,0,0,0,0,0,60,7,67,0,0,0,0,0,78,0,78,191,191,
08-10-2017,0,4,27,5,36,0,0,0,0,0,0,0,63,17,80,0,2,2,1,5,106,0,106,222,227,
08-11-2017,0,2,37,1,40,0,0,0,0,0,0,3,76,6,85,0,1,0,0,1,86,0,86,211,212,
08-12-2017,0,1,33,0,34,0,0,0,0,0,0,0,106,13,119,0,0,2,0,2,94,6,100,253,255,
08/13/2017,0,3,18,0,21,0,0,0,0,0,0,0,59,2,61,0,0,2,0,2,44,0,44,126,128,
08/14/2017,0,2,20,3,25,0,0,0,0,0,0,0,60,6,66,0,0,0,0,0,22,0,22,113,113,
08/15/2017,0,0,39,1,40,0,0,0,0,0,0,0,71,6,77,0,0,0,0,0,62,0,62,179,179,
08/16/2017,0,8,37,2,47,0,0,0,0,0,0,5,59,5,69,0,4,0,0,4,8,0,8,124,128,
08/17/2017,0,10,27,10,47,0,0,0,0,0,0,0,55,5,60,0,0,3,0,3,78,0,78,185,188,
08/18/2017,0,8,28,9,45,0,0,0,0,0,0,0,95,2,97,0,0,0,0,0,60,0,60,202,202,
08/19/2017,0,1,30,1,32,0,0,0,0,0,0,0,94,0,94,0,2,4,0,6,62,0,62,188,194,
08/20/2017,0,3,32,1,36,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,34,0,34,132,132,
