OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=ELP,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,70,15,5,2,92,15,0,2,1,18,0,1,1,1,3,0,0,0,0,0,6,0,6,101,119,
01/22/2017,67,21,20,0,108,15,0,1,5,21,0,0,35,1,36,0,0,1,14,15,10,25,35,179,215,
01/23/2017,92,27,28,8,155,11,0,0,15,26,0,4,37,4,45,0,1,1,53,55,28,181,209,409,490,
01/24/2017,95,25,18,5,143,7,0,0,13,20,0,7,37,5,49,0,1,5,39,45,26,111,137,329,394,
01/25/2017,88,26,29,2,145,5,1,0,13,19,0,3,49,7,59,0,0,1,50,51,28,114,142,346,416,
01/26/2017,93,28,22,7,150,3,0,0,6,9,0,14,47,1,62,0,1,4,31,36,68,100,168,380,425,
01/27/2017,96,34,29,3,162,5,0,0,5,10,0,12,30,6,48,0,4,2,30,36,46,91,137,347,393,
01/28/2017,64,13,20,6,103,5,0,0,1,6,0,1,50,3,54,0,2,2,0,4,88,0,88,245,255,
01/29/2017,68,14,22,19,123,4,0,0,1,5,0,5,59,5,69,0,1,9,3,13,76,11,87,279,297,
01/30/2017,87,23,24,22,156,5,0,2,5,12,0,14,36,8,58,0,3,4,39,46,90,110,200,414,472,
01/31/2017,93,29,32,4,158,6,0,1,9,16,0,19,36,4,59,0,3,9,37,49,16,92,108,325,390,
02-01-2017,95,36,23,21,175,2,0,0,6,8,0,9,34,6,49,0,1,5,31,37,6,69,75,299,344,
02-02-2017,106,40,46,6,198,2,0,0,13,15,0,8,37,13,58,0,2,1,60,63,38,166,204,460,538,
02-03-2017,102,26,25,10,163,5,0,0,9,14,0,9,48,13,70,0,1,4,40,45,80,99,179,412,471,
02-04-2017,62,28,21,4,115,10,1,1,2,14,0,4,40,1,45,0,0,4,5,9,68,4,72,232,255,
02-05-2017,60,24,8,5,97,5,0,0,2,7,0,4,33,2,39,0,3,8,7,18,71,6,77,213,238,
02-06-2017,90,27,25,25,167,15,0,0,9,24,0,10,41,2,53,0,3,0,8,11,22,20,42,262,297,
02-07-2017,100,20,19,9,148,11,0,0,6,17,0,11,43,17,71,0,0,1,65,66,26,190,216,435,518,
02-08-2017,92,40,25,6,163,4,0,0,9,13,0,11,66,12,89,0,1,2,61,64,42,159,201,453,530,
02-09-2017,99,46,22,9,176,0,1,0,16,17,0,6,65,1,72,0,3,1,44,48,30,146,176,424,489,
02-10-2017,96,41,31,4,172,6,0,0,11,17,0,10,41,13,64,0,0,2,32,34,44,125,169,405,456,
02-11-2017,66,22,14,1,103,2,0,0,2,4,0,13,47,1,61,0,2,5,5,12,38,4,42,206,222,
02-12-2017,74,25,18,4,121,1,0,1,2,4,0,7,18,1,26,0,1,0,7,8,10,5,15,162,174,
02/13/2017,90,39,14,0,143,2,0,0,5,7,0,0,11,1,12,0,1,0,24,25,18,0,18,173,205,
02/14/2017,95,42,16,12,165,2,0,0,2,4,0,8,26,12,46,0,2,1,32,35,10,90,100,311,350,
02/15/2017,96,45,31,9,181,3,1,0,9,13,0,5,54,6,65,0,2,1,41,44,36,4,40,286,343,
02/16/2017,100,45,32,18,195,14,1,0,15,30,0,13,62,1,76,0,2,2,41,45,24,0,24,295,370,
02/17/2017,97,36,18,32,183,17,0,1,6,24,0,17,32,8,57,0,5,5,13,23,0,0,0,240,287,
02/18/2017,63,25,12,10,110,2,0,0,3,5,0,13,53,3,69,0,6,1,19,26,106,0,106,285,316,
02/19/2017,68,24,9,0,101,10,0,2,4,16,0,0,27,0,27,0,0,1,40,41,48,0,48,176,233,
02/20/2017,89,35,28,3,155,15,0,1,5,21,0,12,26,5,43,0,4,1,28,33,38,0,38,236,290,
02/21/2017,94,39,22,13,168,11,0,0,17,28,0,15,49,5,69,0,3,4,77,84,55,0,55,292,404,
02/22/2017,96,35,25,20,176,10,0,2,9,21,0,11,55,8,74,0,3,8,69,80,8,0,8,258,359,
02/23/2017,93,36,25,8,162,13,0,0,0,13,0,11,14,1,26,0,2,0,3,5,0,0,0,188,206,
02/24/2017,98,40,25,21,184,11,0,0,7,18,0,7,42,11,60,0,1,2,19,22,12,0,12,256,296,
02/25/2017,66,28,9,7,110,8,0,0,4,12,0,7,53,2,62,0,0,4,1,5,42,0,42,214,231,
02/26/2017,73,24,24,17,138,8,0,0,2,10,0,6,13,4,23,0,1,2,4,7,0,0,0,161,178,
02/27/2017,96,40,9,4,149,12,0,0,12,24,0,10,46,16,72,0,3,1,45,49,36,0,36,257,330,
02/28/2017,93,32,13,13,151,15,0,0,0,15,0,4,25,5,34,0,0,0,5,5,4,32,36,221,241,
03-01-2017,95,31,19,10,155,10,0,0,9,19,0,13,60,4,77,0,1,2,26,29,60,140,200,432,480,
03-02-2017,101,37,27,4,169,4,0,0,8,12,0,23,36,13,72,0,0,1,26,27,32,160,192,433,472,
03-03-2017,103,35,30,39,207,2,0,0,13,15,0,11,42,2,55,0,1,3,5,9,16,0,16,278,302,
03-04-2017,69,30,9,0,108,5,0,3,5,13,0,4,57,4,65,0,1,3,2,6,50,5,55,228,247,
03-05-2017,70,30,18,15,133,14,0,0,8,22,0,0,29,2,31,0,0,1,0,1,70,0,70,234,257,
03-06-2017,95,28,16,20,159,13,0,1,8,22,0,8,35,18,61,0,7,2,28,37,18,168,186,406,465,
03-07-2017,92,41,20,9,162,0,0,0,16,16,0,11,53,11,75,0,2,3,40,45,70,180,250,487,548,
03-08-2017,90,42,42,9,183,1,1,0,12,14,0,11,69,8,88,0,0,2,25,27,20,102,122,393,434,
03-09-2017,104,38,19,17,178,4,0,1,4,9,0,4,65,18,87,0,0,2,27,29,86,101,187,452,490,
03-10-2017,108,39,18,14,179,7,0,0,13,20,0,11,78,6,95,0,0,4,13,17,26,116,142,416,453,
03-11-2017,69,18,18,4,109,15,0,0,6,21,0,2,39,8,49,0,1,0,2,3,22,0,22,180,204,
03-12-2017,79,22,17,16,134,9,0,0,2,11,0,4,40,6,50,0,0,2,0,2,78,0,78,262,275,
03/13/2017,102,36,18,1,157,2,0,0,8,10,0,6,44,2,52,0,1,2,26,29,6,112,118,327,366,
03/14/2017,97,34,18,3,152,0,0,0,15,15,0,12,55,8,75,0,2,2,33,37,38,147,185,412,464,
03/15/2017,103,38,15,0,156,2,0,0,6,8,0,5,57,5,67,0,2,7,19,28,48,63,111,334,370,
03/16/2017,109,36,18,4,167,11,0,0,12,23,0,5,47,0,52,0,0,0,32,32,2,100,102,321,376,
03/17/2017,108,41,25,2,176,4,1,1,11,17,0,8,62,2,72,0,1,1,19,21,54,49,103,351,389,
03/18/2017,70,35,16,2,123,4,0,0,3,7,0,9,49,5,63,0,1,5,6,12,36,18,54,240,259,
03/19/2017,79,26,31,0,136,7,0,1,1,9,0,2,28,7,37,0,3,1,4,8,46,2,48,221,238,
03/20/2017,98,17,31,0,146,11,0,0,4,15,0,10,54,9,73,0,1,1,26,28,0,153,153,372,415,
03/21/2017,104,22,26,9,161,5,0,0,9,14,1,4,64,2,71,0,1,2,34,37,40,219,259,491,542,
03/22/2017,101,28,37,9,175,6,0,0,16,22,0,7,56,6,69,1,0,0,35,36,120,173,293,537,595,
03/23/2017,107,24,20,1,152,15,0,0,5,20,0,2,28,1,31,0,0,1,14,15,22,35,57,240,275,
03/24/2017,113,29,16,22,180,19,0,0,6,25,0,7,47,4,58,0,0,0,10,10,0,47,47,285,320,
03/25/2017,75,22,43,2,142,13,0,0,0,13,0,4,54,5,63,0,0,2,2,4,24,0,24,229,246,
03/26/2017,83,32,28,16,159,13,0,0,0,13,0,1,19,2,22,0,0,1,3,4,56,34,90,271,288,
03/27/2017,104,32,13,8,157,12,0,0,19,31,0,7,40,2,49,0,5,3,38,46,42,139,181,387,464,
03/28/2017,104,30,27,6,167,16,0,0,2,18,0,2,23,2,27,0,0,2,37,39,30,151,181,375,432,
03/29/2017,102,24,29,3,158,2,0,0,7,9,0,11,32,11,54,0,5,0,36,41,44,237,281,493,543,
03/30/2017,104,37,32,15,188,15,0,0,19,34,0,21,48,2,71,0,0,5,29,34,104,84,188,447,515,
03/31/2017,106,35,11,8,160,24,0,0,2,26,0,4,14,8,26,0,0,0,3,3,8,11,19,205,234,
04-01-2017,67,21,29,1,118,12,0,1,0,13,0,16,46,0,62,0,2,0,0,2,36,0,36,216,231,
04-02-2017,78,21,17,3,119,9,1,0,2,12,0,2,25,0,27,0,0,1,0,1,32,0,32,178,191,
04-03-2017,98,33,44,13,188,13,0,0,14,27,0,9,29,24,62,0,1,0,39,40,80,0,80,330,397,
04-04-2017,101,16,10,5,132,13,0,5,2,20,0,7,29,6,42,0,3,0,9,12,0,0,0,174,206,
04-05-2017,98,25,33,12,168,0,0,0,18,18,0,23,111,11,145,0,2,1,24,27,146,0,146,459,504,
04-06-2017,102,25,33,15,175,0,0,1,22,23,0,22,96,10,128,0,0,0,31,31,54,0,54,357,411,
04-07-2017,110,39,50,26,225,9,0,0,17,26,0,21,91,17,129,0,0,1,17,18,26,20,46,400,444,
04-08-2017,71,38,27,1,137,14,0,0,0,14,0,9,80,12,101,0,2,1,1,4,76,0,76,314,332,
04-09-2017,81,24,22,16,143,7,0,1,1,9,0,5,46,6,57,0,1,1,6,8,18,0,18,218,235,
04-10-2017,103,25,28,9,165,8,0,0,21,29,0,2,50,3,55,0,4,0,32,36,38,0,38,258,323,
04-11-2017,100,29,28,27,184,0,0,0,13,13,0,6,45,11,62,0,2,1,45,48,138,50,188,434,495,
04-12-2017,101,38,16,6,161,10,0,0,16,26,0,3,37,7,47,0,0,0,42,42,54,0,54,262,330,
04/13/2017,101,37,27,12,177,2,0,0,13,15,0,6,46,10,62,0,0,3,25,28,26,0,26,265,308,
04/14/2017,105,32,23,16,176,11,0,0,6,17,1,4,30,2,37,0,2,1,9,12,36,0,36,249,278,
04/15/2017,70,21,8,1,100,12,0,0,2,14,0,12,46,3,61,0,8,1,5,14,28,0,28,189,217,
04/16/2017,76,27,10,0,113,7,0,0,2,9,0,3,15,1,19,0,2,0,1,3,46,0,46,178,190,
04/17/2017,97,29,19,5,150,21,0,0,13,34,0,5,28,3,36,1,3,2,19,25,58,0,58,244,303,
04/18/2017,106,24,11,6,147,16,0,0,10,26,0,9,37,4,50,0,0,1,24,25,22,0,22,219,270,
04/19/2017,100,30,26,10,166,8,0,0,15,23,0,9,46,4,59,0,2,0,44,46,6,0,6,231,300,
04/20/2017,105,28,17,21,171,4,0,0,12,16,0,16,60,12,88,0,5,0,41,46,10,8,18,277,339,
04/21/2017,108,29,36,1,174,14,0,1,3,18,0,5,49,0,54,0,2,2,13,17,0,0,0,228,263,
04/22/2017,73,20,6,2,101,10,0,0,2,12,0,7,32,1,40,0,0,2,8,10,30,0,30,171,193,
04/23/2017,81,24,18,2,125,2,0,0,1,3,0,0,41,4,45,0,0,3,0,3,90,0,90,260,266,
04/24/2017,109,24,28,3,164,13,0,0,9,22,0,9,31,2,42,0,1,2,5,8,8,0,8,214,244,
04/25/2017,104,30,39,1,174,13,0,1,3,17,0,4,19,5,28,0,0,0,1,1,6,0,6,208,226,
04/26/2017,105,28,26,8,167,18,0,1,2,21,0,4,40,4,48,0,4,5,13,22,0,0,0,215,258,
04/27/2017,110,34,34,6,184,14,0,0,1,15,0,4,27,1,32,0,2,0,7,9,16,0,16,232,256,
04/28/2017,122,26,14,27,189,19,0,2,2,23,0,5,21,3,29,0,1,1,5,7,0,0,0,218,248,
04/29/2017,70,23,16,0,109,7,0,0,0,7,0,0,8,4,12,0,0,0,2,2,0,0,0,121,130,
04/30/2017,79,22,7,34,142,12,0,0,0,12,0,4,34,0,38,0,1,5,2,8,10,0,10,190,210,
05-01-2017,113,28,10,4,155,10,0,0,7,17,0,9,29,2,40,0,0,2,20,22,26,0,26,221,260,
05-02-2017,106,35,21,6,168,11,0,0,18,29,0,16,52,3,71,0,0,2,37,39,10,0,10,249,317,
05-03-2017,99,33,14,7,153,12,0,0,22,34,0,11,51,7,69,0,2,1,53,56,34,0,34,256,346,
05-04-2017,110,36,33,0,179,6,0,0,7,13,0,16,56,7,79,0,6,3,38,47,42,0,42,300,360,
05-05-2017,110,39,26,10,185,10,0,0,12,22,0,12,45,5,62,0,3,0,16,19,64,0,64,311,352,
05-06-2017,78,17,27,0,122,3,1,0,1,5,0,4,44,2,50,0,2,0,0,2,32,0,32,204,211,
05-07-2017,82,21,19,26,148,9,0,0,5,14,0,7,37,8,52,0,1,2,2,5,26,0,26,226,245,
05-08-2017,109,38,22,6,175,7,0,1,4,12,0,9,43,5,57,0,3,0,42,45,0,0,0,232,289,
05-09-2017,102,37,19,30,188,8,0,0,10,18,0,5,38,11,54,0,2,3,56,61,60,50,110,352,431,
05-10-2017,108,37,17,7,169,17,1,0,10,28,0,10,27,12,49,0,3,1,65,69,24,0,24,242,339,
05-11-2017,104,26,25,4,159,7,0,2,18,27,0,9,73,11,93,0,1,3,62,66,6,40,46,298,391,
05-12-2017,118,34,18,5,175,4,1,0,10,15,0,8,55,3,66,0,6,2,18,26,24,0,24,265,306,
05/13/2017,75,20,19,0,114,2,0,1,4,7,0,11,32,2,45,0,3,4,2,9,32,0,32,191,207,
05/14/2017,83,27,10,3,123,16,0,0,0,16,0,4,13,2,19,0,0,1,4,5,20,0,20,162,183,
05/15/2017,106,21,20,9,156,16,0,2,21,39,0,1,43,1,45,0,0,3,40,43,24,0,24,225,307,
05/16/2017,103,26,21,0,150,11,0,0,2,13,0,5,22,6,33,0,1,2,21,24,0,0,0,183,220,
05/17/2017,105,41,26,8,180,9,0,0,10,19,0,9,55,5,69,0,0,1,49,50,20,0,20,269,338,
05/18/2017,102,34,17,5,158,13,0,2,11,26,0,7,42,10,59,0,0,2,55,57,44,0,44,261,344,
05/19/2017,113,30,13,20,176,18,0,0,5,23,0,14,48,13,75,0,3,2,28,33,0,30,30,281,337,
05/20/2017,75,18,5,2,100,0,0,0,2,2,0,0,52,8,60,0,4,3,5,12,48,0,48,208,222,
05/21/2017,89,25,17,10,141,2,0,0,1,3,0,2,24,8,34,0,1,1,9,11,20,0,20,195,209,
05/22/2017,105,28,23,9,165,2,0,0,8,10,0,2,38,4,44,0,3,3,66,72,36,0,36,245,327,
05/23/2017,101,33,21,3,158,0,0,0,12,12,0,11,54,9,74,0,3,1,75,79,78,0,78,310,401,
05/24/2017,106,38,29,8,181,9,1,0,16,26,0,12,48,3,63,0,2,3,54,59,40,0,40,284,369,
05/25/2017,108,34,28,3,173,7,0,1,14,22,0,13,40,1,54,0,2,3,28,33,46,0,46,273,328,
05/26/2017,115,27,17,4,163,18,0,0,4,22,0,9,40,5,54,0,2,4,8,14,26,0,26,243,279,
05/27/2017,75,24,7,6,112,4,0,0,0,4,0,8,38,3,49,0,2,1,1,4,46,0,46,207,215,
05/28/2017,80,15,12,8,115,2,0,0,1,3,0,4,34,0,38,0,7,1,0,8,44,0,44,197,208,
05/29/2017,92,25,18,2,137,6,0,0,0,6,0,3,23,0,26,0,2,0,0,2,30,0,30,193,201,
05/30/2017,103,34,19,8,164,2,0,0,8,10,0,10,50,1,61,0,3,1,12,16,58,0,58,283,309,
05/31/2017,118,32,22,5,177,1,0,0,10,11,0,3,33,8,44,0,1,5,33,39,12,0,12,233,283,
06-01-2017,110,33,18,5,166,1,0,0,3,4,0,3,45,0,48,0,0,2,32,34,24,0,24,238,276,
06-02-2017,103,33,18,3,157,4,0,1,11,16,0,4,61,0,65,0,2,3,12,17,28,0,28,250,283,
06-03-2017,75,29,9,6,119,1,0,1,2,4,0,0,44,4,48,0,0,3,6,9,0,0,0,167,180,
06-04-2017,87,24,12,17,140,7,0,0,8,15,0,8,28,7,43,0,7,1,5,13,20,0,20,203,231,
06-05-2017,105,29,18,6,158,1,1,3,15,20,0,6,25,4,35,0,2,7,82,91,20,0,20,213,324,
06-06-2017,107,36,17,0,160,5,0,0,0,5,0,5,32,2,39,0,3,0,25,28,8,0,8,207,240,
06-07-2017,112,31,21,1,165,4,0,0,4,8,0,3,42,2,47,0,0,1,55,56,60,0,60,272,336,
06-08-2017,110,42,35,1,188,10,0,1,10,21,0,3,38,0,41,0,3,2,82,87,2,0,2,231,339,
06-09-2017,108,32,15,11,166,10,0,0,8,18,0,4,42,5,51,0,1,1,34,36,20,0,20,237,291,
06-10-2017,83,32,14,0,129,5,0,3,2,10,0,12,27,0,39,0,2,0,10,12,30,0,30,198,220,
06-11-2017,83,22,11,2,118,13,0,1,1,15,0,4,23,5,32,0,4,0,13,17,12,0,12,162,194,
06-12-2017,110,26,25,1,162,9,0,3,12,24,0,8,29,3,40,0,3,2,29,34,0,0,0,202,260,
06/13/2017,106,36,22,4,168,8,1,1,16,26,0,6,33,3,42,0,3,0,66,69,10,0,10,220,315,
06/14/2017,117,44,26,5,192,6,1,0,9,16,0,5,39,7,51,1,0,3,75,79,38,24,62,305,400,
06/15/2017,111,42,44,2,199,3,0,0,8,11,0,12,36,7,55,0,3,2,60,65,6,0,6,260,336,
06/16/2017,116,34,30,2,182,6,0,1,7,14,0,3,33,4,40,0,1,4,29,34,0,0,0,222,270,
06/17/2017,84,25,8,0,117,5,0,2,4,11,0,4,31,0,35,0,4,2,12,18,0,0,0,152,181,
06/18/2017,81,26,13,9,129,3,0,0,7,10,0,6,31,1,38,0,2,1,10,13,0,0,0,167,190,
06/19/2017,111,38,28,6,183,2,0,0,16,18,0,10,39,9,58,0,5,1,40,46,10,0,10,251,315,
06/20/2017,108,35,24,3,170,2,0,1,4,7,0,8,42,6,56,0,1,1,50,52,38,0,38,264,323,
06/21/2017,116,40,23,1,180,2,0,0,3,5,0,9,42,2,53,0,1,1,20,22,36,0,36,269,296,
06/22/2017,107,33,30,2,172,2,0,0,7,9,0,4,41,9,54,0,3,2,46,51,34,0,34,260,320,
06/23/2017,111,30,16,6,163,6,1,1,8,16,0,3,32,3,38,0,0,4,22,26,18,0,18,219,261,
06/24/2017,80,20,10,4,114,1,0,0,1,2,0,0,31,0,31,0,0,4,2,6,20,0,20,165,173,
06/25/2017,91,29,12,4,136,9,0,1,0,10,0,0,29,2,31,0,0,3,3,6,32,0,32,199,215,
06/26/2017,111,33,27,2,173,9,0,0,10,19,0,7,35,2,44,0,0,0,25,25,10,0,10,227,271,
06/27/2017,109,38,25,4,176,7,0,1,11,19,0,2,27,0,29,0,0,1,39,40,0,0,0,205,264,
06/28/2017,112,36,17,19,184,8,0,0,9,17,0,9,37,8,54,0,1,6,45,52,8,10,18,256,325,
06/29/2017,116,44,22,6,188,6,0,0,11,17,0,9,37,11,57,0,1,1,50,52,46,0,46,291,360,
06/30/2017,112,24,14,4,154,10,0,2,6,18,1,14,43,4,62,0,4,1,7,12,12,0,12,228,258,
07-01-2017,87,22,21,6,136,4,0,1,2,7,0,4,39,1,44,0,2,1,0,3,54,0,54,234,244,
07-02-2017,84,21,13,12,130,5,0,0,0,5,0,8,36,2,46,0,7,1,4,12,28,2,30,206,223,
07-03-2017,100,19,14,12,145,11,0,2,4,17,0,12,38,0,50,0,3,2,0,5,26,2,28,223,245,
07-04-2017,84,13,3,2,102,5,0,0,0,5,0,3,33,1,37,0,1,1,0,2,46,0,46,185,192,
07-05-2017,102,23,12,6,143,12,0,0,7,19,0,11,37,4,52,0,3,3,45,51,15,177,192,387,457,
07-06-2017,100,44,20,7,171,10,0,0,0,10,0,6,38,7,51,0,2,3,54,59,24,211,235,457,526,
07-07-2017,102,36,12,9,159,10,0,0,11,21,0,12,37,4,53,0,2,1,31,34,32,83,115,327,382,
07-08-2017,85,29,9,3,126,12,0,0,1,13,0,14,54,2,70,0,2,2,7,11,42,24,66,262,286,
07-09-2017,88,27,16,12,143,4,1,0,1,6,0,4,23,2,29,0,2,1,3,6,22,9,31,203,215,
07-10-2017,103,21,16,12,152,7,0,0,12,19,0,2,32,3,37,0,2,2,46,50,38,84,122,311,380,
07-11-2017,108,27,18,9,162,12,0,3,7,22,0,5,44,6,55,0,0,3,28,31,14,31,45,262,315,
07-12-2017,113,38,23,4,178,8,0,0,13,21,0,7,44,8,59,0,2,1,31,34,44,116,160,397,452,
07/13/2017,109,40,22,4,175,3,0,0,11,14,0,2,37,7,46,0,0,5,52,57,34,275,309,530,601,
07/14/2017,108,27,28,13,176,1,1,0,7,9,0,5,31,8,44,0,2,6,58,66,24,267,291,511,586,
07/15/2017,82,16,6,8,112,4,1,0,1,6,0,4,19,5,28,0,3,4,13,20,10,12,22,162,188,
07/16/2017,86,21,27,2,136,2,0,1,4,7,0,2,27,1,30,0,0,2,9,11,0,39,39,205,223,
07/17/2017,111,28,16,3,158,9,0,0,5,14,0,5,26,2,33,0,1,7,56,64,0,0,0,191,269,
07/18/2017,107,39,10,11,167,1,0,2,8,11,0,19,31,1,51,0,1,3,19,23,40,0,40,258,292,
07/19/2017,104,38,12,13,167,2,0,0,7,9,0,8,21,9,38,0,2,1,41,44,16,0,16,221,274,
07/20/2017,106,32,9,15,162,3,0,1,8,12,0,2,26,5,33,0,1,2,40,43,0,0,0,195,250,
07/21/2017,104,35,15,4,158,7,0,0,11,18,0,2,20,5,27,0,2,1,18,21,26,0,26,211,250,
07/22/2017,83,19,9,6,117,1,0,0,4,5,0,1,33,4,38,0,0,1,10,11,20,0,20,175,191,
07/23/2017,89,26,6,1,122,4,0,0,0,4,0,0,17,2,19,0,1,2,0,3,39,0,39,180,187,
07/24/2017,105,26,16,6,153,3,0,0,10,13,0,10,37,5,52,0,1,1,29,31,0,0,0,205,249,
07/25/2017,106,40,18,1,165,10,0,1,6,17,0,4,40,5,49,0,1,0,69,70,22,0,22,236,323,
07/26/2017,110,42,25,6,183,10,1,0,6,17,0,11,29,6,46,0,1,1,61,63,0,0,0,229,309,
07/27/2017,106,35,29,7,177,0,0,0,8,8,0,1,36,4,41,0,1,3,35,39,72,0,72,290,337,
07/28/2017,114,36,24,6,180,8,0,0,10,18,0,1,40,0,41,0,0,0,27,27,40,0,40,261,306,
07/29/2017,81,21,14,5,121,10,0,0,2,12,0,3,31,3,37,0,0,5,4,9,14,0,14,172,193,
07/30/2017,92,28,16,1,137,3,0,0,2,5,0,4,29,2,35,0,1,2,1,4,0,0,0,172,181,
07/31/2017,108,26,15,2,151,9,0,1,0,10,0,11,20,1,32,0,4,0,17,21,32,0,32,215,246,
08-01-2017,113,34,20,1,168,1,0,0,9,10,0,11,26,3,40,0,1,0,34,35,28,0,28,236,281,
08-02-2017,107,31,8,5,151,9,0,0,4,13,0,5,48,10,63,0,2,4,53,59,36,0,36,250,322,
08-03-2017,109,43,19,7,178,13,0,0,8,21,0,8,43,5,56,0,2,0,20,22,36,0,36,270,313,
08-04-2017,106,47,16,12,181,13,1,1,11,26,0,9,40,4,53,0,5,2,15,22,30,0,30,264,312,
08-05-2017,84,24,7,0,115,12,0,0,6,18,0,4,35,6,45,0,5,3,3,11,40,0,40,200,229,
08-06-2017,85,16,12,0,113,3,0,1,4,8,0,4,33,3,40,0,0,0,7,7,14,0,14,167,182,
08-07-2017,113,38,14,4,169,6,0,1,5,12,0,4,30,0,34,0,1,5,28,34,30,0,30,233,279,
08-08-2017,107,38,15,6,166,4,0,0,5,9,0,12,41,11,64,0,0,5,31,36,10,16,26,256,301,
08-09-2017,108,40,23,3,174,0,0,0,9,9,0,13,45,5,63,0,2,4,27,33,42,0,42,279,321,
08-10-2017,104,47,21,2,174,0,0,0,5,5,0,14,51,1,66,0,3,6,20,29,46,0,46,286,320,
08-11-2017,113,38,25,0,176,4,0,0,1,5,0,5,35,7,47,0,4,5,15,24,80,0,80,303,332,
08-12-2017,78,22,17,0,117,0,0,1,0,1,0,5,46,4,55,0,0,4,2,6,30,0,30,202,209,
08/13/2017,82,25,12,12,131,11,0,0,1,12,0,1,34,0,35,0,2,2,0,4,68,20,88,254,270,
08/14/2017,109,36,16,27,188,5,1,4,4,14,0,3,50,3,56,0,0,4,18,22,50,0,50,294,330,
08/15/2017,103,32,20,1,156,5,0,0,1,6,0,18,32,4,54,1,3,6,43,53,0,0,0,210,269,
08/16/2017,111,30,15,6,162,5,0,2,8,15,0,11,41,3,55,0,2,6,29,37,0,0,0,217,269,
08/17/2017,125,42,23,6,196,1,0,0,7,8,0,11,44,4,59,0,2,8,25,35,26,0,26,281,324,
08/18/2017,114,35,24,5,178,4,2,0,3,9,0,3,31,0,34,0,2,0,6,8,16,0,16,228,245,
08/19/2017,79,20,7,6,112,4,0,0,2,6,0,0,34,0,34,0,1,0,3,4,32,0,32,178,188,
