OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=DFW,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/18/2017,"1,459",299,18,0,"1,776",8,1,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,"1,776","1,786",
01/19/2017,"1,510",330,18,0,"1,858",11,4,0,1,16,0,0,4,0,4,0,3,6,0,9,0,0,0,"1,862","1,887",
01/20/2017,"1,495",321,23,0,"1,839",10,3,3,0,16,0,5,4,0,9,0,8,8,2,18,0,0,0,"1,848","1,882",
01/21/2017,"1,135",236,3,0,"1,374",10,2,4,0,16,0,2,1,0,3,0,1,1,1,3,0,0,0,"1,377","1,396",
01/22/2017,"1,373",299,13,0,"1,685",0,0,0,0,0,0,4,0,0,4,0,2,4,0,6,0,0,0,"1,689","1,695",
01/23/2017,"1,483",320,12,0,"1,815",8,0,2,0,10,0,0,2,0,2,0,2,11,1,14,0,0,0,"1,817","1,841",
01/24/2017,"1,408",287,20,0,"1,715",4,1,4,0,9,0,1,5,0,6,0,5,8,0,13,0,0,0,"1,721","1,743",
01/25/2017,"1,464",304,19,0,"1,787",1,0,0,0,1,0,4,4,0,8,0,7,5,1,13,0,0,0,"1,795","1,809",
01/26/2017,"1,518",340,22,0,"1,880",0,1,0,0,1,0,2,4,0,6,0,5,9,0,14,0,0,0,"1,886","1,901",
01/27/2017,"1,500",317,11,0,"1,828",0,2,0,0,2,0,1,1,0,2,0,4,6,0,10,0,0,0,"1,830","1,842",
01/28/2017,"1,148",229,12,0,"1,389",0,0,0,0,0,0,4,0,0,4,0,1,3,0,4,0,0,0,"1,393","1,397",
01/29/2017,"1,374",295,6,0,"1,675",0,0,0,0,0,0,1,5,0,6,0,1,6,0,7,0,0,0,"1,681","1,688",
01/30/2017,"1,482",327,15,0,"1,824",11,6,3,0,20,0,1,6,0,7,0,7,10,0,17,0,0,0,"1,831","1,868",
01/31/2017,"1,411",287,9,0,"1,707",6,4,2,0,12,0,2,6,0,8,0,10,15,1,26,0,0,0,"1,715","1,753",
02-01-2017,"1,452",304,15,0,"1,771",3,0,0,0,3,0,3,11,0,14,0,5,8,0,13,0,0,0,"1,785","1,801",
02-02-2017,"1,493",330,10,2,"1,835",2,1,0,0,3,0,1,0,0,1,0,7,2,0,9,0,0,0,"1,836","1,848",
02-03-2017,"1,486",333,8,0,"1,827",1,2,1,0,4,0,0,3,0,3,0,7,2,0,9,0,0,0,"1,830","1,843",
02-04-2017,"1,137",232,16,0,"1,385",6,0,1,0,7,0,1,2,0,3,0,3,5,0,8,0,0,0,"1,388","1,403",
02-05-2017,"1,344",279,4,0,"1,627",9,4,2,0,15,0,0,2,0,2,0,2,3,0,5,0,0,0,"1,629","1,649",
02-06-2017,"1,474",337,18,0,"1,829",4,6,2,0,12,0,0,0,0,0,0,4,2,0,6,0,0,0,"1,829","1,847",
02-07-2017,"1,405",283,8,0,"1,696",9,0,2,0,11,0,2,1,0,3,0,3,11,0,14,0,0,0,"1,699","1,724",
02-08-2017,"1,460",307,16,0,"1,783",3,3,0,0,6,0,2,2,0,4,0,7,7,0,14,0,0,0,"1,787","1,807",
02-09-2017,"1,455",334,17,0,"1,806",7,1,2,0,10,0,2,2,0,4,0,4,11,2,17,0,0,0,"1,810","1,837",
02-10-2017,"1,505",327,27,0,"1,859",10,1,3,0,14,0,1,2,0,3,0,6,11,0,17,0,0,0,"1,862","1,893",
02-11-2017,"1,141",229,5,0,"1,375",12,2,2,0,16,0,0,2,0,2,0,1,9,0,10,0,0,0,"1,377","1,403",
02-12-2017,"1,400",288,8,0,"1,696",0,1,1,0,2,0,0,0,0,0,0,1,5,0,6,0,0,0,"1,696","1,704",
02/13/2017,"1,473",318,12,0,"1,803",3,1,3,0,7,0,0,0,0,0,0,4,4,0,8,0,0,0,"1,803","1,818",
02/14/2017,"1,417",293,23,0,"1,733",3,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,"1,733","1,740",
02/15/2017,"1,486",303,40,0,"1,829",0,0,0,0,0,0,2,2,0,4,0,5,8,1,14,0,0,0,"1,833","1,847",
02/16/2017,"1,545",299,25,0,"1,869",5,5,5,0,15,0,3,4,2,9,0,2,9,0,11,0,0,0,"1,878","1,904",
02/17/2017,"1,520",290,20,0,"1,830",10,2,1,0,13,0,2,3,0,5,0,4,7,0,11,0,0,0,"1,835","1,859",
02/18/2017,"1,273",198,9,0,"1,480",6,5,5,0,16,0,0,0,0,0,0,3,12,1,16,0,0,0,"1,480","1,512",
02/19/2017,"1,410",237,11,0,"1,658",4,5,1,0,10,0,0,2,1,3,0,1,0,0,1,0,0,0,"1,661","1,672",
02/20/2017,"1,525",274,17,0,"1,816",16,3,1,0,20,0,0,0,0,0,0,7,5,0,12,0,0,0,"1,816","1,848",
02/21/2017,"1,526",279,24,0,"1,829",0,3,0,0,3,0,3,2,0,5,0,6,10,0,16,0,0,0,"1,834","1,853",
02/22/2017,"1,542",288,8,0,"1,838",8,1,4,0,13,0,1,1,0,2,0,3,12,1,16,0,0,0,"1,840","1,869",
02/23/2017,"1,574",286,11,0,"1,871",9,3,1,0,13,0,6,0,0,6,0,4,14,0,18,0,0,0,"1,877","1,908",
02/24/2017,"1,557",278,13,1,"1,849",0,2,1,0,3,0,1,4,0,5,0,4,6,1,11,0,0,0,"1,854","1,868",
02/25/2017,"1,279",206,17,0,"1,502",4,0,1,0,5,0,1,8,0,9,0,1,5,0,6,0,0,0,"1,511","1,522",
02/26/2017,"1,497",274,15,0,"1,786",10,2,3,0,15,0,2,3,0,5,0,1,3,0,4,0,0,0,"1,791","1,810",
02/27/2017,"1,534",286,18,0,"1,838",9,4,5,0,18,0,4,0,0,4,0,2,1,1,4,0,0,0,"1,842","1,864",
02/28/2017,"1,515",284,7,0,"1,806",5,5,3,0,13,0,0,5,0,5,0,6,7,0,13,0,0,0,"1,811","1,837",
03-01-2017,"1,565",284,17,0,"1,866",0,1,0,0,1,0,2,9,0,11,0,2,6,2,10,0,0,0,"1,877","1,888",
03-02-2017,"1,576",295,25,0,"1,896",8,1,1,0,10,0,1,13,1,15,0,8,13,0,21,0,0,0,"1,911","1,942",
03-03-2017,"1,544",285,13,0,"1,842",10,1,2,0,13,1,4,0,0,5,0,11,11,0,22,0,0,0,"1,847","1,882",
03-04-2017,"1,288",213,18,0,"1,519",7,3,1,0,11,0,0,6,0,6,0,1,3,0,4,0,0,0,"1,525","1,540",
03-05-2017,"1,492",248,26,0,"1,766",10,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,766","1,778",
03-06-2017,"1,527",271,13,0,"1,811",10,4,10,0,24,0,5,0,0,5,0,4,5,1,10,0,0,0,"1,816","1,850",
03-07-2017,"1,530",265,16,2,"1,813",3,4,0,0,7,0,2,2,0,4,0,10,5,0,15,0,0,0,"1,817","1,839",
03-08-2017,"1,564",276,17,0,"1,857",9,2,2,1,14,0,3,2,0,5,0,6,9,0,15,0,0,0,"1,862","1,891",
03-09-2017,"1,590",276,11,0,"1,877",9,1,5,0,15,0,1,3,0,4,0,3,8,0,11,0,0,0,"1,881","1,907",
03-10-2017,"1,578",269,12,0,"1,859",1,3,4,0,8,0,1,0,0,1,0,2,0,0,2,0,0,0,"1,860","1,870",
03-11-2017,"1,325",188,9,0,"1,522",4,1,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,"1,522","1,530",
03-12-2017,"1,556",250,11,0,"1,817",6,0,0,0,6,0,0,0,0,0,0,2,0,0,2,0,0,0,"1,817","1,825",
03/13/2017,"1,567",278,9,0,"1,854",0,0,0,0,0,0,1,2,0,3,0,5,0,0,5,0,0,0,"1,857","1,862",
03/14/2017,"1,433",272,13,0,"1,718",10,2,4,0,16,0,4,2,0,6,0,7,12,1,20,0,0,0,"1,724","1,760",
03/15/2017,"1,551",264,13,0,"1,828",13,2,3,0,18,0,5,6,2,13,0,6,12,0,18,0,0,0,"1,841","1,877",
03/16/2017,"1,585",264,14,0,"1,863",9,2,3,2,16,0,1,5,0,6,0,9,4,0,13,0,0,0,"1,869","1,898",
03/17/2017,"1,565",277,24,0,"1,866",7,4,3,1,15,0,1,0,0,1,0,4,1,0,5,0,0,0,"1,867","1,887",
03/18/2017,"1,319",199,21,0,"1,539",8,3,1,1,13,0,1,4,0,5,0,2,6,1,9,0,0,0,"1,544","1,566",
03/19/2017,"1,555",259,18,0,"1,832",6,1,1,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,"1,832","1,844",
03/20/2017,"1,584",277,23,0,"1,884",4,0,1,0,5,0,0,6,0,6,0,0,10,1,11,0,0,0,"1,890","1,906",
03/21/2017,"1,524",276,16,0,"1,816",3,4,3,1,11,0,2,2,0,4,0,6,9,0,15,0,0,0,"1,820","1,846",
03/22/2017,"1,567",263,20,0,"1,850",14,5,0,0,19,0,1,0,0,1,0,4,5,1,10,0,0,0,"1,851","1,880",
03/23/2017,"1,581",279,33,2,"1,895",14,4,4,0,22,0,5,2,4,11,0,10,9,1,20,0,0,0,"1,906","1,948",
03/24/2017,"1,563",267,21,0,"1,851",20,0,5,0,25,0,0,3,0,3,0,7,3,0,10,0,0,0,"1,854","1,889",
03/25/2017,"1,325",210,12,0,"1,547",1,0,1,0,2,0,1,4,0,5,0,4,5,0,9,0,0,0,"1,552","1,563",
03/26/2017,"1,484",252,8,0,"1,744",8,1,2,0,11,0,2,4,0,6,0,0,5,0,5,0,0,0,"1,750","1,766",
03/27/2017,"1,591",270,18,0,"1,879",8,0,2,0,10,0,0,3,0,3,0,5,4,0,9,0,0,0,"1,882","1,901",
03/28/2017,"1,510",259,17,0,"1,786",10,5,3,0,18,0,1,0,0,1,0,2,5,0,7,0,0,0,"1,787","1,812",
03/29/2017,"1,606",268,28,0,"1,902",9,1,3,0,13,0,1,0,2,3,0,13,6,0,19,0,0,0,"1,905","1,937",
03/30/2017,"1,584",280,14,0,"1,878",6,0,1,0,7,0,3,4,0,7,0,2,18,0,20,0,0,0,"1,885","1,912",
03/31/2017,"1,557",275,16,0,"1,848",8,1,3,1,13,0,2,0,0,2,0,2,12,0,14,0,0,0,"1,850","1,877",
04-01-2017,"1,315",200,11,0,"1,526",13,1,8,0,22,0,0,2,0,2,0,0,5,0,5,0,0,0,"1,528","1,555",
04-02-2017,"1,432",201,18,0,"1,651",1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,"1,651","1,654",
04-03-2017,"1,555",282,19,0,"1,856",8,2,3,0,13,0,1,4,0,5,0,8,15,0,23,0,0,0,"1,861","1,897",
04-04-2017,"1,564",212,21,0,"1,797",9,2,4,0,15,0,3,2,0,5,0,6,3,2,11,0,0,0,"1,802","1,828",
04-05-2017,"1,561",211,23,0,"1,795",0,0,0,0,0,0,4,4,2,10,0,6,7,0,13,0,0,0,"1,805","1,818",
04-06-2017,"1,567",211,21,0,"1,799",6,1,0,0,7,0,2,2,0,4,0,3,10,2,15,0,0,0,"1,803","1,825",
04-07-2017,"1,562",206,24,0,"1,792",11,2,5,0,18,0,2,3,0,5,0,6,9,0,15,0,0,0,"1,797","1,830",
04-08-2017,"1,351",163,21,0,"1,535",6,5,3,0,14,0,0,1,0,1,0,1,4,0,5,0,0,0,"1,536","1,555",
04-09-2017,"1,515",180,13,1,"1,709",7,0,3,0,10,0,0,3,0,3,0,0,3,0,3,0,0,0,"1,712","1,725",
04-10-2017,"1,522",188,16,0,"1,726",4,3,4,0,11,0,0,0,0,0,0,2,4,0,6,0,0,0,"1,726","1,743",
04-11-2017,"1,570",191,20,2,"1,783",7,0,1,0,8,0,1,0,0,1,0,4,6,0,10,0,0,0,"1,784","1,802",
04-12-2017,"1,593",215,27,0,"1,835",10,2,1,0,13,0,1,4,0,5,0,2,5,0,7,0,0,0,"1,840","1,860",
04/13/2017,"1,593",199,23,0,"1,815",7,4,1,0,12,0,2,3,0,5,0,8,5,0,13,0,0,0,"1,820","1,845",
04/14/2017,"1,577",200,9,0,"1,786",12,1,4,0,17,0,2,5,0,7,0,4,15,0,19,0,0,0,"1,793","1,829",
04/15/2017,"1,321",152,3,0,"1,476",4,1,2,0,7,0,1,2,0,3,0,0,3,0,3,0,0,0,"1,479","1,489",
04/16/2017,"1,507",168,4,0,"1,679",2,1,3,0,6,0,1,1,0,2,0,2,3,0,5,0,0,0,"1,681","1,692",
04/17/2017,"1,403",158,7,0,"1,568",10,3,3,0,16,0,0,0,0,0,0,3,4,0,7,0,0,0,"1,568","1,591",
04/18/2017,"1,560",211,18,0,"1,789",4,1,7,0,12,0,0,1,0,1,0,7,10,0,17,0,0,0,"1,790","1,819",
04/19/2017,"1,594",201,16,0,"1,811",14,1,8,0,23,0,0,6,0,6,0,5,7,0,12,0,0,0,"1,817","1,852",
04/20/2017,"1,598",210,23,1,"1,832",8,4,5,1,18,0,2,0,0,2,0,10,6,1,17,0,0,0,"1,834","1,869",
04/21/2017,"1,584",205,17,0,"1,806",12,3,8,2,25,0,2,0,0,2,0,5,9,0,14,0,0,0,"1,808","1,847",
04/22/2017,"1,353",157,8,0,"1,518",0,0,0,0,0,0,0,10,0,10,0,2,4,0,6,0,0,0,"1,528","1,534",
04/23/2017,"1,552",186,16,0,"1,754",2,0,0,0,2,0,0,4,1,5,0,0,3,0,3,0,0,0,"1,759","1,764",
04/24/2017,"1,585",207,21,0,"1,813",4,3,3,0,10,0,1,0,0,1,0,4,12,15,31,0,0,0,"1,814","1,855",
04/25/2017,"1,542",212,20,0,"1,774",9,2,2,0,13,0,2,2,0,4,0,9,8,17,34,0,0,0,"1,778","1,825",
04/26/2017,"1,571",188,23,0,"1,782",4,3,2,0,9,0,3,2,0,5,0,5,2,10,17,0,0,0,"1,787","1,813",
04/27/2017,"1,632",216,29,0,"1,877",9,1,2,0,12,0,3,2,0,5,0,4,12,8,24,0,0,0,"1,882","1,918",
04/28/2017,"1,614",209,10,0,"1,833",16,0,4,0,20,0,3,0,0,3,0,14,12,0,26,0,0,0,"1,836","1,882",
04/29/2017,"1,170",126,5,0,"1,301",4,2,1,0,7,0,4,0,0,4,0,0,1,0,1,0,0,0,"1,305","1,313",
04/30/2017,"1,438",132,6,0,"1,576",4,1,0,0,5,0,2,2,0,4,0,1,0,0,1,0,0,0,"1,580","1,586",
05-01-2017,"1,593",202,17,0,"1,812",1,0,1,0,2,0,2,4,2,8,0,5,8,0,13,0,0,0,"1,820","1,835",
05-02-2017,"1,570",200,24,0,"1,794",7,3,4,0,14,0,4,5,0,9,0,10,13,0,23,0,0,0,"1,803","1,840",
05-03-2017,"1,557",204,26,0,"1,787",1,2,0,0,3,0,2,3,0,5,0,6,2,0,8,0,0,0,"1,792","1,803",
05-04-2017,"1,624",224,5,0,"1,853",1,0,0,0,1,0,1,2,0,3,0,5,10,0,15,0,0,0,"1,856","1,872",
05-05-2017,"1,611",205,19,0,"1,835",0,0,0,0,0,0,1,2,0,3,0,6,1,1,8,0,0,0,"1,838","1,846",
05-06-2017,"1,385",148,10,0,"1,543",10,1,2,0,13,0,1,5,2,8,0,4,8,1,13,0,0,0,"1,551","1,577",
05-07-2017,"1,586",185,12,0,"1,783",6,1,1,0,8,0,1,3,0,4,0,0,8,0,8,0,0,0,"1,787","1,803",
05-08-2017,"1,615",198,21,0,"1,834",8,3,7,0,18,0,0,4,0,4,0,10,10,1,21,0,0,0,"1,838","1,877",
05-09-2017,"1,606",188,27,0,"1,821",8,5,4,1,18,0,1,0,0,1,0,7,5,0,12,0,0,0,"1,822","1,852",
05-10-2017,"1,647",200,19,0,"1,866",12,2,5,1,20,0,2,8,0,10,0,10,4,0,14,0,0,0,"1,876","1,910",
05-11-2017,"1,638",200,26,0,"1,864",17,5,6,1,29,0,5,0,0,5,0,14,12,0,26,0,0,0,"1,869","1,924",
05-12-2017,"1,642",203,19,0,"1,864",1,0,1,0,2,0,7,1,0,8,0,10,5,0,15,0,0,0,"1,872","1,889",
05/13/2017,"1,403",165,7,0,"1,575",7,1,4,0,12,0,5,7,2,14,0,1,11,0,12,0,0,0,"1,589","1,613",
05/14/2017,"1,567",170,10,0,"1,747",12,2,7,1,22,0,0,6,0,6,0,4,2,0,6,0,0,0,"1,753","1,781",
05/15/2017,"1,628",197,16,0,"1,841",14,3,2,0,19,0,1,3,0,4,0,4,10,0,14,0,0,0,"1,845","1,878",
05/16/2017,"1,583",207,20,0,"1,810",6,3,2,2,13,0,1,3,0,4,0,8,15,0,23,0,0,0,"1,814","1,850",
05/17/2017,"1,640",205,19,0,"1,864",13,2,1,0,16,0,2,4,0,6,0,2,8,0,10,0,0,0,"1,870","1,896",
05/18/2017,"1,511",171,23,0,"1,705",11,3,4,0,18,1,5,0,0,6,0,8,5,0,13,0,0,0,"1,711","1,742",
05/19/2017,"1,614",205,28,0,"1,847",11,4,2,0,17,0,0,0,0,0,0,7,2,0,9,0,0,0,"1,847","1,873",
05/20/2017,"1,394",152,8,0,"1,554",9,1,0,0,10,0,0,0,0,0,0,4,5,0,9,0,0,0,"1,554","1,573",
05/21/2017,"1,593",174,24,0,"1,791",9,4,4,1,18,1,2,2,0,5,0,3,8,0,11,0,0,0,"1,796","1,825",
05/22/2017,"1,640",204,14,0,"1,858",11,4,3,0,18,0,0,0,0,0,0,6,7,0,13,0,0,0,"1,858","1,889",
05/23/2017,"1,620",194,23,0,"1,837",0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,"1,837","1,840",
05/24/2017,"1,644",201,20,0,"1,865",3,2,0,0,5,0,5,4,0,9,0,4,7,0,11,0,0,0,"1,874","1,890",
05/25/2017,"1,694",200,32,0,"1,926",6,1,3,0,10,0,2,7,0,9,0,6,12,0,18,0,0,0,"1,935","1,963",
05/26/2017,"1,712",206,7,0,"1,925",7,2,4,0,13,0,0,1,0,1,0,9,8,0,17,0,0,0,"1,926","1,956",
05/27/2017,"1,382",148,10,0,"1,540",4,2,5,0,11,0,1,2,0,3,0,3,6,0,9,0,0,0,"1,543","1,563",
05/28/2017,"1,457",148,11,0,"1,616",1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,616","1,619",
05/29/2017,"1,630",176,11,0,"1,817",17,1,3,0,21,0,0,3,0,3,0,0,5,0,5,0,0,0,"1,820","1,846",
05/30/2017,"1,579",201,23,2,"1,805",10,0,3,0,13,0,2,4,0,6,0,6,5,0,11,0,0,0,"1,811","1,835",
05/31/2017,"1,679",199,17,1,"1,896",7,1,5,0,13,0,1,4,0,5,0,10,11,0,21,0,0,0,"1,901","1,935",
06-01-2017,"1,622",195,12,0,"1,829",14,5,4,0,23,0,0,0,0,0,0,4,9,0,13,0,0,0,"1,829","1,865",
06-02-2017,"1,287",150,14,3,"1,454",9,2,1,0,12,1,1,0,0,2,0,2,1,0,3,0,0,0,"1,456","1,471",
06-03-2017,"1,442",171,7,0,"1,620",9,3,1,1,14,0,0,0,0,0,0,0,1,0,1,0,0,0,"1,620","1,635",
06-04-2017,"1,589",176,8,0,"1,773",8,2,0,0,10,1,0,2,0,3,0,0,2,0,2,0,0,0,"1,776","1,788",
06-05-2017,"1,632",218,15,0,"1,865",1,2,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,"1,865","1,870",
06-06-2017,"1,674",215,15,0,"1,904",0,1,0,1,2,0,1,0,0,1,0,7,8,1,16,0,0,0,"1,905","1,923",
06-07-2017,"1,683",224,8,0,"1,915",0,0,0,0,0,0,3,5,0,8,0,4,9,0,13,0,0,0,"1,923","1,936",
06-08-2017,"1,720",229,13,0,"1,962",7,2,2,0,11,0,1,4,0,5,0,5,7,0,12,0,0,0,"1,967","1,990",
06-09-2017,"1,617",221,15,0,"1,853",9,0,7,0,16,0,1,7,0,8,0,4,2,0,6,0,0,0,"1,861","1,883",
06-10-2017,"1,519",182,3,0,"1,704",6,2,1,0,9,0,0,0,0,0,0,4,10,0,14,0,0,0,"1,704","1,727",
06-11-2017,"1,653",206,5,0,"1,864",6,0,2,0,8,0,0,2,0,2,0,1,2,0,3,0,0,0,"1,866","1,877",
06-12-2017,"1,700",217,23,0,"1,940",14,1,3,0,18,0,0,4,0,4,0,5,11,0,16,0,0,0,"1,944","1,978",
06/13/2017,"1,662",222,10,1,"1,895",5,1,7,0,13,0,5,3,0,8,0,9,9,1,19,0,0,0,"1,903","1,935",
06/14/2017,"1,711",230,27,0,"1,968",14,2,2,0,18,0,1,4,0,5,0,6,9,0,15,0,0,0,"1,973","2,006",
06/15/2017,"1,684",230,41,0,"1,955",9,3,5,0,17,0,1,5,0,6,0,10,7,1,18,0,0,0,"1,961","1,996",
06/16/2017,"1,698",231,25,0,"1,954",8,3,0,1,12,0,1,8,0,9,0,3,9,1,13,0,0,0,"1,963","1,988",
06/17/2017,"1,507",181,15,0,"1,703",7,3,1,0,11,0,2,2,0,4,0,1,8,1,10,0,0,0,"1,707","1,728",
06/18/2017,"1,624",201,9,0,"1,834",6,1,2,0,9,0,0,6,0,6,0,0,2,0,2,0,0,0,"1,840","1,851",
06/19/2017,"1,544",210,24,0,"1,778",9,3,2,0,14,0,0,0,0,0,0,2,7,0,9,0,0,0,"1,778","1,801",
06/20/2017,"1,699",219,38,0,"1,956",10,1,4,0,15,0,1,7,0,8,0,2,14,0,16,0,0,0,"1,964","1,995",
06/21/2017,"1,714",220,18,0,"1,952",6,0,1,0,7,0,1,3,0,4,0,7,5,0,12,0,0,0,"1,956","1,975",
06/22/2017,"1,726",221,27,0,"1,974",7,1,3,0,11,0,3,4,0,7,0,8,8,0,16,0,0,0,"1,981","2,008",
06/23/2017,"1,689",232,13,0,"1,934",10,2,1,1,14,0,2,3,0,5,0,0,8,0,8,0,0,0,"1,939","1,961",
06/24/2017,"1,480",178,8,0,"1,666",2,1,0,0,3,1,0,2,0,3,0,4,1,0,5,0,0,0,"1,669","1,677",
06/25/2017,"1,699",208,20,0,"1,927",10,3,1,0,14,0,0,2,0,2,0,1,2,0,3,0,0,0,"1,929","1,946",
06/26/2017,"1,748",227,9,0,"1,984",12,3,8,0,23,0,3,5,0,8,0,6,4,0,10,0,0,0,"1,992","2,025",
06/27/2017,"1,672",218,10,0,"1,900",14,3,4,0,21,0,1,0,0,1,0,4,4,0,8,0,0,0,"1,901","1,930",
06/28/2017,"1,716",223,21,0,"1,960",12,2,4,2,20,0,3,5,0,8,0,2,6,0,8,0,0,0,"1,968","1,996",
06/29/2017,"1,733",236,11,0,"1,980",7,2,4,0,13,0,1,8,0,9,0,2,11,1,14,0,0,0,"1,989","2,016",
06/30/2017,"1,694",227,17,0,"1,938",16,3,11,0,30,0,3,3,0,6,0,8,2,0,10,0,0,0,"1,944","1,984",
07-01-2017,"1,604",177,6,0,"1,787",7,2,1,0,10,0,0,0,0,0,0,1,2,0,3,0,0,0,"1,787","1,800",
07-02-2017,"1,576",179,4,0,"1,759",12,1,0,0,13,0,6,0,0,6,0,2,1,0,3,0,0,0,"1,765","1,781",
07-03-2017,"1,521",175,6,0,"1,702",13,4,3,0,20,0,6,0,0,6,0,2,7,1,10,0,0,0,"1,708","1,738",
07-04-2017,"1,465",159,11,0,"1,635",19,4,0,0,23,0,1,1,0,2,0,1,7,1,9,0,0,0,"1,637","1,669",
07-05-2017,"1,583",192,7,0,"1,782",20,6,5,0,31,0,3,3,0,6,0,6,0,0,6,0,0,0,"1,788","1,825",
07-06-2017,"1,673",205,9,0,"1,887",9,0,0,1,10,0,0,3,0,3,0,2,7,1,10,0,0,0,"1,890","1,910",
07-07-2017,"1,702",215,6,1,"1,924",8,5,4,1,18,0,2,6,0,8,0,6,7,0,13,0,0,0,"1,932","1,963",
07-08-2017,"1,520",162,13,0,"1,695",21,6,2,0,29,0,0,3,1,4,0,0,2,0,2,0,0,0,"1,699","1,730",
07-09-2017,"1,672",189,10,0,"1,871",8,1,5,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,"1,871","1,888",
07-10-2017,"1,753",217,16,1,"1,987",7,5,3,0,15,0,0,4,0,4,0,5,10,0,15,0,0,0,"1,991","2,021",
07-11-2017,"1,720",209,22,0,"1,951",14,1,2,0,17,0,4,4,0,8,0,6,10,0,16,0,0,0,"1,959","1,992",
07-12-2017,"1,726",208,24,0,"1,958",7,3,3,0,13,0,1,3,2,6,0,6,10,0,16,0,0,0,"1,964","1,993",
07/13/2017,"1,745",215,12,0,"1,972",4,0,1,1,6,0,6,2,2,10,0,3,13,2,18,0,0,0,"1,982","2,006",
