OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=EGE,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,27,25,16,0,68,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,22,0,22,103,103,
01/22/2017,21,34,41,0,96,0,0,0,0,0,1,0,17,2,20,0,0,0,0,0,22,0,22,138,138,
01/23/2017,17,4,20,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,
01/24/2017,18,13,22,0,53,0,0,0,0,0,0,0,1,18,19,0,0,0,0,0,0,40,40,112,112,
01/25/2017,31,16,36,0,83,0,0,0,0,0,0,0,7,20,27,0,0,0,0,0,20,0,20,130,130,
01/26/2017,24,26,43,0,93,0,0,0,0,0,0,0,9,20,29,0,0,0,0,0,40,20,60,182,182,
01/27/2017,23,37,34,0,94,0,0,0,0,0,0,0,22,13,35,0,0,0,0,0,44,0,44,173,173,
01/28/2017,31,27,13,0,71,0,0,0,0,0,0,0,24,3,27,0,0,0,0,0,26,6,32,130,130,
01/29/2017,27,51,42,0,120,0,0,0,0,0,0,0,23,1,24,0,0,4,0,4,14,0,14,158,162,
01/30/2017,22,8,30,0,60,0,0,0,0,0,0,0,30,1,31,0,0,0,0,0,22,0,22,113,113,
01/31/2017,22,17,24,0,63,0,0,0,0,0,0,0,21,35,56,0,0,0,0,0,46,10,56,175,175,
02-01-2017,26,20,29,0,75,0,0,0,0,0,0,0,23,31,54,0,0,0,0,0,34,0,34,163,163,
02-02-2017,24,30,39,4,97,0,0,0,0,0,0,0,10,28,38,0,0,0,0,0,24,2,26,161,161,
02-03-2017,24,31,32,0,87,0,0,0,0,0,0,0,22,11,33,0,0,0,0,0,30,0,30,150,150,
02-04-2017,32,37,17,0,86,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,98,98,
02-05-2017,26,30,36,0,92,0,0,2,0,2,0,0,21,1,22,0,0,0,0,0,26,0,26,140,142,
02-06-2017,25,43,38,0,106,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,114,114,
02-07-2017,21,13,11,0,45,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,32,32,81,81,
02-08-2017,29,22,44,0,95,0,0,0,0,0,0,0,9,30,39,0,0,0,0,0,10,18,28,162,162,
02-09-2017,20,43,41,0,104,0,0,0,0,0,0,0,13,22,35,0,0,1,0,1,10,6,16,155,156,
02-10-2017,23,49,38,0,110,0,0,0,0,0,0,0,5,13,18,0,0,0,0,0,0,0,0,128,128,
02-11-2017,24,32,21,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,
02-12-2017,32,51,67,0,150,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,152,152,
02/13/2017,26,27,39,0,92,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,104,104,
02/14/2017,22,31,46,0,99,0,0,0,0,0,0,1,24,35,60,0,0,0,0,0,12,12,24,183,183,
02/15/2017,26,41,46,0,113,0,0,0,0,0,0,0,55,28,83,0,0,0,0,0,48,0,48,244,244,
02/16/2017,24,66,76,0,166,0,0,0,0,0,0,0,19,21,40,0,0,0,0,0,0,4,4,210,210,
02/17/2017,28,65,79,0,172,0,0,0,0,0,0,1,26,17,44,0,0,0,0,0,0,6,6,222,222,
02/18/2017,36,63,55,0,154,0,0,0,0,0,0,1,13,1,15,0,0,2,0,2,6,0,6,175,177,
02/19/2017,32,69,35,0,136,0,0,0,0,0,0,0,5,0,5,0,0,2,0,2,2,0,2,143,145,
02/20/2017,28,78,98,0,204,0,0,0,0,0,0,0,14,0,14,0,0,2,0,2,4,0,4,222,224,
02/21/2017,23,60,62,0,145,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,10,0,10,168,168,
02/22/2017,27,32,37,0,96,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,2,16,18,126,126,
02/23/2017,22,29,37,0,88,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,6,96,96,
02/24/2017,24,37,40,0,101,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,34,0,34,143,143,
02/25/2017,36,48,55,0,139,0,0,0,0,0,0,0,8,1,9,0,0,0,0,0,14,0,14,162,162,
02/26/2017,32,64,49,1,146,0,0,0,0,0,0,0,21,3,24,0,0,0,0,0,26,0,26,196,196,
02/27/2017,23,45,25,1,94,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,4,103,103,
02/28/2017,19,4,13,0,36,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,30,2,32,80,80,
03-01-2017,27,31,33,2,93,0,0,0,0,0,0,0,29,30,59,0,0,0,0,0,50,0,50,202,202,
03-02-2017,24,40,38,2,104,0,0,0,0,0,0,0,19,18,37,0,0,0,0,0,22,0,22,163,163,
03-03-2017,22,52,52,0,126,0,0,0,0,0,0,0,41,16,57,0,0,1,0,1,76,0,76,259,260,
03-04-2017,36,72,43,0,151,0,0,0,0,0,0,0,19,1,20,0,0,2,0,2,28,0,28,199,201,
03-05-2017,32,55,72,0,159,0,0,0,0,0,0,0,17,1,18,0,0,0,0,0,38,0,38,215,215,
03-06-2017,20,18,28,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,
03-07-2017,24,25,26,0,75,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,26,0,26,115,115,
03-08-2017,26,34,42,2,104,0,0,0,0,0,0,0,9,36,45,0,0,0,0,0,14,10,24,173,173,
03-09-2017,24,34,32,0,90,0,0,0,0,0,0,0,31,22,53,0,0,0,0,0,18,0,18,161,161,
03-10-2017,24,54,65,0,143,0,0,0,0,0,0,0,29,22,51,0,0,2,0,2,50,32,82,276,278,
03-11-2017,37,67,59,0,163,0,0,0,0,0,0,0,38,0,38,0,0,6,0,6,30,0,30,231,237,
03-12-2017,31,59,73,0,163,0,0,0,0,0,0,0,8,1,9,0,0,0,0,0,0,0,0,172,172,
03/13/2017,25,31,47,0,103,0,0,0,0,0,0,0,19,2,21,0,0,0,0,0,26,0,26,150,150,
03/14/2017,20,25,35,0,80,0,0,0,0,0,0,0,27,30,57,0,0,0,0,0,50,12,62,199,199,
03/15/2017,25,44,50,0,119,0,0,0,0,0,0,0,40,24,64,0,0,0,0,0,50,0,50,233,233,
03/16/2017,23,63,51,0,137,0,0,0,0,0,1,0,19,21,41,0,0,0,0,0,8,2,10,188,188,
03/17/2017,24,59,72,0,155,0,0,0,0,0,0,0,25,12,37,0,0,2,0,2,12,0,12,204,206,
03/18/2017,35,72,71,0,178,0,0,0,0,0,0,0,21,1,22,0,0,4,0,4,0,0,0,200,204,
03/19/2017,31,75,74,0,180,0,0,0,0,0,0,0,25,0,25,0,0,2,0,2,0,0,0,205,207,
03/20/2017,23,33,34,0,90,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,40,0,40,144,144,
03/21/2017,23,20,33,0,76,0,0,0,0,0,0,0,23,34,57,0,0,0,0,0,8,14,22,155,155,
03/22/2017,24,31,27,2,84,0,0,0,0,0,0,0,17,25,42,0,0,2,2,4,44,4,48,174,178,
03/23/2017,20,27,27,0,74,0,0,0,0,0,0,1,7,37,45,0,0,0,0,0,8,0,8,127,127,
03/24/2017,24,33,35,0,92,0,0,6,0,6,0,0,20,16,36,0,0,0,0,0,46,0,46,174,180,
03/25/2017,35,56,43,0,134,0,0,0,0,0,0,0,26,2,28,0,0,2,0,2,34,0,34,196,198,
03/26/2017,31,50,52,0,133,0,0,0,0,0,0,0,7,1,8,0,0,0,0,0,12,0,12,153,153,
03/27/2017,18,16,27,0,61,0,0,0,0,0,0,0,13,4,17,0,0,0,0,0,14,0,14,92,92,
03/28/2017,19,11,11,0,41,0,0,0,0,0,0,0,1,26,27,0,0,0,0,0,0,50,50,118,118,
03/29/2017,18,20,11,0,49,0,0,0,0,0,0,0,11,37,48,0,0,0,0,0,30,2,32,129,129,
03/30/2017,16,19,30,0,65,0,0,0,0,0,0,0,36,28,64,0,0,0,0,0,40,10,50,179,179,
03/31/2017,19,25,14,0,58,0,0,0,0,0,0,0,3,14,17,0,0,0,0,0,0,30,30,105,105,
04-01-2017,32,25,18,0,75,0,0,0,0,0,0,0,10,1,11,0,0,0,0,0,14,0,14,100,100,
04-02-2017,27,26,37,0,90,0,0,0,0,0,0,0,15,4,19,0,0,0,6,6,20,0,20,129,135,
04-03-2017,15,12,6,0,33,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,6,0,6,48,48,
04-04-2017,1,6,12,0,19,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,26,26,52,52,
04-05-2017,1,10,12,0,23,0,0,0,0,0,0,0,16,25,41,0,0,0,0,0,20,2,22,86,86,
04-06-2017,1,12,11,0,24,0,0,0,0,0,0,0,34,19,53,0,0,0,0,0,0,4,4,81,81,
04-07-2017,1,34,14,0,49,0,0,0,0,0,0,0,17,12,29,0,0,0,0,0,42,6,48,126,126,
04-08-2017,1,51,17,0,69,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,6,0,6,84,84,
04-09-2017,1,16,17,0,34,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,36,36,
04-10-2017,1,16,12,0,29,0,0,0,0,0,0,0,16,1,17,0,0,0,0,0,26,0,26,72,72,
04-11-2017,0,4,9,0,13,0,0,0,0,0,0,0,11,6,17,0,0,0,0,0,16,26,42,72,72,
04-12-2017,1,11,12,0,24,0,0,0,0,0,0,0,21,12,33,0,0,0,0,0,10,54,64,121,121,
04/13/2017,1,18,14,0,33,0,0,0,0,0,0,0,11,7,18,0,0,0,0,0,0,0,0,51,51,
04/14/2017,1,34,20,0,55,0,0,0,0,0,0,0,13,3,16,0,0,0,0,0,18,0,18,89,89,
04/15/2017,1,31,3,0,35,0,0,0,0,0,0,2,15,1,18,0,0,0,0,0,4,0,4,57,57,
04/16/2017,1,11,31,0,43,0,0,0,0,0,0,2,16,0,18,0,0,0,0,0,18,0,18,79,79,
04/17/2017,1,20,26,0,47,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,24,0,24,90,90,
04/18/2017,0,17,13,0,30,0,0,0,0,0,0,0,6,3,9,0,0,1,8,9,28,0,28,67,76,
04/19/2017,0,6,10,2,18,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,14,0,14,38,38,
04/20/2017,1,5,20,2,28,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,4,4,43,43,
04/21/2017,1,3,7,0,11,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,40,0,40,63,63,
04/22/2017,1,6,7,0,14,0,0,0,0,0,0,0,15,4,19,0,0,0,0,0,8,0,8,41,41,
04/23/2017,1,9,16,0,26,0,0,0,0,0,0,0,17,2,19,0,0,0,0,0,20,0,20,65,65,
04/24/2017,0,8,12,0,20,0,0,0,0,0,0,0,7,0,7,0,0,0,1,1,4,0,4,31,32,
04/25/2017,0,1,6,0,7,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,10,10,37,37,
04/26/2017,0,5,6,0,11,0,0,0,0,0,0,0,9,20,29,0,0,0,0,0,34,0,34,74,74,
04/27/2017,1,7,11,0,19,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,29,29,
04/28/2017,1,1,2,0,4,0,0,0,0,0,0,0,2,14,16,0,0,0,0,0,14,0,14,34,34,
04/29/2017,1,3,7,2,13,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,20,0,20,42,42,
04/30/2017,1,6,19,0,26,0,0,0,0,0,0,0,20,4,24,0,0,0,0,0,12,0,12,62,62,
05-01-2017,0,9,6,1,16,0,0,0,6,6,0,0,17,1,18,0,0,4,0,4,56,0,56,90,100,
05-02-2017,0,3,5,1,9,0,0,0,0,0,0,0,6,16,22,0,0,0,0,0,2,34,36,67,67,
05-03-2017,1,4,10,0,15,0,0,0,0,0,0,0,7,18,25,0,0,0,0,0,8,0,8,48,48,
05-04-2017,1,3,5,1,10,0,0,0,0,0,0,0,33,21,54,0,0,4,0,4,14,0,14,78,82,
05-05-2017,1,9,7,0,17,0,0,0,0,0,0,0,20,15,35,0,0,10,0,10,36,0,36,88,98,
05-06-2017,0,1,3,0,4,0,0,0,0,0,0,0,20,8,28,0,0,0,0,0,14,0,14,46,46,
05-07-2017,0,11,4,1,16,0,0,0,0,0,0,0,15,2,17,0,0,1,0,1,0,0,0,33,34,
05-08-2017,1,8,10,2,21,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,14,0,14,50,50,
05-09-2017,1,2,10,1,14,0,0,0,0,0,0,0,11,25,36,0,0,2,0,2,6,36,42,92,94,
05-10-2017,1,2,13,0,16,0,0,0,0,0,0,0,9,22,31,0,0,0,0,0,14,0,14,61,61,
05-11-2017,1,3,10,0,14,0,0,0,0,0,0,0,15,12,27,0,0,0,0,0,8,0,8,49,49,
05-12-2017,0,11,17,0,28,0,0,0,0,0,0,0,25,14,39,0,0,1,0,1,4,0,4,71,72,
05/13/2017,0,3,4,0,7,0,0,0,0,0,0,0,22,2,24,0,0,0,0,0,22,0,22,53,53,
05/14/2017,0,5,4,0,9,0,0,1,0,1,0,0,20,2,22,0,0,0,0,0,0,0,0,31,32,
05/15/2017,1,6,9,0,16,0,0,0,0,0,0,0,14,1,15,0,0,2,0,2,6,0,6,37,39,
05/16/2017,1,4,16,1,22,0,0,0,0,0,0,0,19,16,35,0,0,0,0,0,80,24,104,161,161,
05/17/2017,1,0,10,0,11,0,0,0,0,0,0,0,5,16,21,0,0,2,0,2,16,2,18,50,52,
05/18/2017,0,1,12,0,13,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,21,21,
05/19/2017,1,6,6,0,13,0,0,0,0,0,0,0,9,15,24,0,0,0,0,0,42,0,42,79,79,
05/20/2017,0,9,3,1,13,0,0,0,0,0,0,0,14,4,18,0,0,0,0,0,28,0,28,59,59,
05/21/2017,0,11,4,1,16,0,0,0,0,0,0,0,18,1,19,0,0,0,0,0,10,0,10,45,45,
05/22/2017,1,11,18,3,33,0,0,0,0,0,0,0,11,2,13,0,0,0,0,0,10,0,10,56,56,
05/23/2017,1,10,11,0,22,0,0,0,0,0,0,0,10,22,32,0,0,0,0,0,14,38,52,106,106,
05/24/2017,1,5,8,2,16,0,0,0,0,0,0,0,22,20,42,0,0,4,0,4,20,0,20,78,82,
05/25/2017,1,15,12,0,28,0,0,0,0,0,0,0,12,10,22,0,0,2,2,4,24,4,28,78,82,
05/26/2017,0,20,10,0,30,0,0,0,0,0,0,0,11,9,20,0,0,0,0,0,14,0,14,64,64,
05/27/2017,0,7,9,0,16,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,8,0,8,31,31,
05/28/2017,0,9,10,0,19,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,14,0,14,59,59,
05/29/2017,1,7,14,0,22,0,0,0,0,0,0,0,20,2,22,0,0,0,0,0,14,0,14,58,58,
05/30/2017,1,6,15,2,24,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,20,0,20,59,59,
06-01-2017,1,8,10,0,19,0,0,0,0,0,0,0,16,12,28,0,0,2,0,2,12,4,16,63,65,
06-02-2017,1,8,19,0,28,0,0,0,0,0,0,0,9,0,9,0,0,2,2,4,0,0,0,37,41,
06-03-2017,0,12,16,0,28,0,0,0,0,0,0,0,31,2,33,0,0,0,1,1,26,10,36,97,98,
06-04-2017,0,14,11,1,26,0,0,0,0,0,0,0,16,1,17,0,0,4,0,4,22,0,22,65,69,
06-05-2017,2,12,10,0,24,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,2,0,2,43,43,
06-06-2017,3,2,10,0,15,0,0,0,0,0,0,0,19,16,35,0,0,2,0,2,0,24,24,74,76,
06-07-2017,3,7,14,1,25,0,0,0,0,0,0,1,17,12,30,0,0,0,0,0,26,2,28,83,83,
06-08-2017,2,14,20,0,36,0,0,0,0,0,0,0,26,14,40,0,0,0,0,0,36,0,36,112,112,
06-09-2017,0,23,10,2,35,0,0,0,0,0,0,0,18,6,24,0,0,0,0,0,18,0,18,77,77,
06-10-2017,4,7,14,0,25,0,0,0,0,0,0,2,13,8,23,0,2,0,0,2,12,8,20,68,70,
06-11-2017,3,15,12,3,33,0,0,0,0,0,0,1,27,6,34,0,0,4,0,4,16,0,16,83,87,
06-12-2017,0,19,14,0,33,0,0,0,0,0,0,0,4,2,6,0,0,0,0,0,28,0,28,67,67,
06/13/2017,3,5,9,0,17,0,0,0,0,0,0,0,18,12,30,0,0,0,0,0,24,46,70,117,117,
06/14/2017,3,17,23,1,44,0,0,0,0,0,0,0,22,15,37,0,0,2,0,2,18,42,60,141,143,
06/15/2017,3,14,18,2,37,0,0,0,0,0,0,1,31,13,45,0,0,4,0,4,20,22,42,124,128,
06/16/2017,0,24,21,0,45,0,0,0,0,0,0,0,21,6,27,0,0,0,0,0,20,6,26,98,98,
06/17/2017,0,26,15,1,42,0,0,0,0,0,0,0,19,1,20,0,0,0,0,0,18,0,18,80,80,
06/18/2017,2,15,34,0,51,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,75,75,
06/19/2017,3,26,14,0,43,0,0,0,0,0,0,1,26,0,27,0,0,0,0,0,14,0,14,84,84,
06/20/2017,3,14,21,0,38,0,0,0,0,0,0,0,22,11,33,0,0,6,0,6,8,10,18,89,95,
06/21/2017,2,21,29,0,52,0,0,0,0,0,0,0,24,8,32,0,0,2,0,2,12,6,18,102,104,
06/22/2017,2,25,28,1,56,0,0,0,0,0,0,0,31,7,38,0,0,0,0,0,46,0,46,140,140,
06/23/2017,2,31,30,0,63,0,0,0,0,0,0,0,36,6,42,0,0,1,0,1,52,10,62,167,168,
06/24/2017,3,21,27,0,51,0,0,0,0,0,0,0,26,4,30,0,0,0,0,0,6,0,6,87,87,
06/25/2017,3,37,34,0,74,0,0,0,0,0,0,0,18,2,20,0,0,0,0,0,10,0,10,104,104,
06/26/2017,2,20,35,0,57,0,0,0,0,0,0,0,21,4,25,0,0,1,0,1,10,0,10,92,93,
06/27/2017,1,16,19,0,36,0,0,0,0,0,0,0,13,28,41,0,0,0,0,0,0,0,0,77,77,
06/28/2017,3,25,29,0,57,0,0,0,0,0,0,12,25,0,37,0,0,0,0,0,6,0,6,100,100,
06/29/2017,2,40,46,0,88,0,0,0,0,0,0,0,18,19,37,0,0,0,0,0,26,0,26,151,151,
06/30/2017,2,53,70,0,125,0,0,0,0,0,0,0,29,9,38,0,0,0,0,0,16,2,18,181,181,
07-01-2017,5,58,52,0,115,0,0,0,0,0,0,0,28,3,31,0,0,0,0,0,14,0,14,160,160,
07-02-2017,3,30,39,0,72,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,10,0,10,101,101,
07-03-2017,4,16,25,0,45,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,61,61,
07-04-2017,4,26,14,0,44,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,38,0,38,107,107,
07-05-2017,4,32,49,0,85,0,0,0,0,0,0,4,26,0,30,0,0,2,0,2,24,0,24,139,141,
07-06-2017,4,26,42,1,73,0,0,0,0,0,0,0,28,8,36,0,0,4,0,4,14,8,22,131,135,
07-07-2017,4,34,39,0,77,0,0,0,0,0,0,0,33,4,37,0,0,2,0,2,52,0,52,166,168,
07-08-2017,5,37,32,2,76,0,0,0,0,0,0,1,22,2,25,0,0,2,2,4,24,0,24,125,129,
07-09-2017,5,44,50,0,99,0,0,0,0,0,0,0,34,3,37,0,0,0,0,0,18,0,18,154,154,
07-10-2017,4,11,43,0,58,0,0,0,0,0,0,0,8,0,8,0,0,1,0,1,26,0,26,92,93,
07-11-2017,4,19,26,3,52,0,0,0,0,0,0,0,31,18,49,0,0,1,0,1,28,2,30,131,132,
07-12-2017,4,34,29,1,68,0,0,0,0,0,0,0,16,21,37,0,0,0,0,0,18,0,18,123,123,
07/13/2017,5,22,28,0,55,0,0,0,0,0,0,0,29,10,39,0,0,2,0,2,8,0,8,102,104,
07/14/2017,4,32,41,0,77,0,0,0,0,0,0,1,25,12,38,0,0,0,0,0,28,0,28,143,143,
07/15/2017,3,27,29,0,59,0,0,0,0,0,0,0,14,5,19,0,0,0,0,0,10,0,10,88,88,
07/16/2017,6,40,48,0,94,0,0,0,0,0,0,0,24,2,26,0,0,0,0,0,6,0,6,126,126,
07/17/2017,4,23,29,0,56,0,0,0,0,0,0,0,19,0,19,0,0,1,0,1,6,0,6,81,82,
07/18/2017,4,18,23,0,45,0,0,0,0,0,0,0,29,22,51,0,0,1,0,1,0,0,0,96,97,
07/19/2017,4,23,25,0,52,0,0,0,0,0,0,0,17,20,37,0,0,0,0,0,34,2,36,125,125,
07/20/2017,5,32,39,0,76,0,0,0,0,0,0,2,19,22,43,0,0,0,0,0,42,2,44,163,163,
07/21/2017,4,23,36,0,63,0,0,0,0,0,0,0,21,15,36,0,0,1,0,1,28,0,28,127,128,
07/22/2017,4,30,23,0,57,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,75,75,
07/23/2017,5,43,39,3,90,0,0,0,0,0,0,0,36,4,40,0,0,0,0,0,14,0,14,144,144,
07/24/2017,4,15,50,0,69,0,0,0,0,0,0,1,29,0,30,0,0,0,0,0,44,0,44,143,143,
07/25/2017,4,19,34,0,57,0,0,0,0,0,0,0,19,12,31,0,0,1,0,1,10,0,10,98,99,
07/26/2017,5,20,36,0,61,0,0,0,0,0,0,0,7,16,23,0,0,0,0,0,12,0,12,96,96,
07/27/2017,5,22,49,0,76,0,0,0,0,0,0,0,11,14,25,0,0,0,0,0,10,0,10,111,111,
07/28/2017,4,55,47,0,106,0,0,0,0,0,0,0,13,4,17,0,0,0,0,0,8,0,8,131,131,
07/29/2017,5,35,31,2,73,0,0,0,0,0,0,0,11,2,13,0,0,0,0,0,18,0,18,104,104,
07/30/2017,4,68,63,0,135,0,0,0,0,0,0,0,25,2,27,0,0,0,0,0,4,0,4,166,166,
07/31/2017,5,23,30,0,58,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,18,0,18,92,92,
08-01-2017,4,27,15,1,47,0,0,0,0,0,0,0,27,16,43,0,0,1,0,1,18,16,34,124,125,
08-02-2017,5,30,33,0,68,0,0,0,0,0,0,0,28,16,44,0,0,0,0,0,14,2,16,128,128,
08-03-2017,5,26,34,0,65,0,0,0,0,0,0,1,17,16,34,0,0,0,0,0,12,0,12,111,111,
08-04-2017,4,35,29,0,68,0,0,0,0,0,0,0,14,10,24,0,0,1,0,1,6,0,6,98,99,
08-05-2017,4,35,28,0,67,0,0,0,0,0,0,0,17,13,30,0,0,0,0,0,4,32,36,133,133,
08-06-2017,5,51,75,2,133,0,0,0,0,0,0,0,28,1,29,0,0,0,0,0,8,0,8,170,170,
08-07-2017,4,25,26,0,55,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,8,0,8,77,77,
08-08-2017,4,22,24,0,50,0,0,0,0,0,0,0,9,7,16,0,0,0,0,0,18,0,18,84,84,
08-09-2017,6,45,22,0,73,0,0,0,0,0,0,0,28,8,36,0,0,0,0,0,0,0,0,109,109,
08-10-2017,5,24,35,0,64,0,0,0,0,0,0,0,29,10,39,0,0,0,0,0,16,0,16,119,119,
08-11-2017,4,20,21,0,45,0,0,3,0,3,0,0,13,7,20,0,0,0,0,0,6,2,8,73,76,
08-12-2017,5,26,25,0,56,0,0,0,0,0,0,0,21,1,22,0,0,0,0,0,16,0,16,94,94,
08/13/2017,5,45,44,2,96,0,0,0,0,0,0,0,15,6,21,0,0,0,0,0,2,6,8,125,125,
08/14/2017,4,27,24,0,55,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,55,67,
08/15/2017,4,21,17,0,42,0,0,0,0,0,0,1,21,15,37,0,0,1,0,1,0,8,8,87,88,
08/16/2017,6,20,19,2,47,0,0,0,0,0,0,0,22,19,41,0,0,0,0,0,14,0,14,102,102,
08/17/2017,5,16,54,0,75,0,0,0,0,0,0,0,28,12,40,0,0,0,0,0,2,0,2,117,117,
08/18/2017,4,21,30,0,55,0,0,0,0,0,0,0,30,7,37,0,0,2,0,2,4,0,4,96,98,
08/19/2017,4,34,31,0,69,0,0,2,1,3,0,0,29,1,30,0,0,0,0,0,16,0,16,115,118,
08/20/2017,5,36,34,0,75,0,0,0,0,0,0,0,29,2,31,0,0,0,0,0,6,2,8,114,114,
