OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=DAB,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,12,71,38,4,125,0,0,0,0,0,0,251,84,1,336,0,3,8,0,11,554,0,554,"1,015","1,026",
01/22/2017,17,17,25,0,59,0,0,1,0,1,0,3,5,0,8,0,1,5,0,6,27,0,27,94,101,
01/23/2017,19,18,24,6,67,0,0,0,0,0,0,61,11,2,74,0,0,6,0,6,121,0,121,262,268,
01/24/2017,16,96,68,1,181,0,1,4,0,5,0,365,109,1,475,0,3,7,0,10,533,0,533,"1,189","1,204",
01/25/2017,16,115,82,1,214,0,1,0,0,1,0,350,129,1,480,0,4,8,1,13,722,0,722,"1,416","1,430",
01/26/2017,16,97,75,1,189,0,0,2,0,2,0,80,43,1,124,0,2,5,0,7,346,0,346,659,668,
01/27/2017,16,82,86,0,184,0,0,0,0,0,0,461,122,2,585,0,5,5,1,11,350,0,350,"1,119","1,130",
01/28/2017,13,42,82,0,137,0,0,0,0,0,0,51,81,0,132,0,10,10,0,20,530,0,530,799,819,
01/29/2017,15,29,73,0,117,0,0,0,0,0,0,66,46,0,112,0,1,2,0,3,234,0,234,463,466,
01/30/2017,17,72,50,2,141,0,0,2,0,2,0,372,71,1,444,0,1,4,1,6,148,0,148,733,741,
01/31/2017,16,107,42,4,169,0,0,3,0,3,0,459,88,2,549,0,1,4,0,5,747,0,747,"1,465","1,473",
02-01-2017,16,101,67,2,186,0,0,0,0,0,0,471,110,1,582,0,3,6,0,9,677,0,677,"1,445","1,454",
02-02-2017,16,80,32,0,128,0,0,1,0,1,0,426,89,1,516,0,12,15,0,27,657,0,657,"1,301","1,329",
02-03-2017,16,99,57,0,172,0,0,3,0,3,0,418,102,2,522,0,12,7,1,20,698,0,698,"1,392","1,415",
02-04-2017,12,140,21,5,178,0,0,0,0,0,0,19,16,3,38,0,0,7,1,8,216,0,216,432,440,
02-05-2017,14,17,44,0,75,0,0,3,0,3,0,0,20,1,21,0,0,3,1,4,18,0,18,114,121,
02-06-2017,16,92,54,4,166,0,0,2,0,2,0,337,86,0,423,0,3,8,0,11,507,0,507,"1,096","1,109",
02-07-2017,16,54,47,2,119,0,0,1,0,1,0,353,104,5,462,0,12,11,1,24,201,0,201,782,807,
02-08-2017,16,82,54,7,159,0,0,0,0,0,0,249,98,0,347,0,2,5,0,7,644,0,644,"1,150","1,157",
02-09-2017,15,79,46,0,140,0,0,1,0,1,0,210,89,1,300,0,4,8,1,13,443,0,443,883,897,
02-10-2017,17,89,57,13,176,0,0,3,0,3,0,413,120,2,535,0,1,11,0,12,495,0,495,"1,206","1,221",
02-11-2017,12,70,41,0,123,0,0,1,0,1,0,342,80,0,422,0,2,11,1,14,578,0,578,"1,123","1,138",
02-12-2017,14,15,36,2,67,0,0,1,0,1,0,61,78,2,141,0,0,10,0,10,184,0,184,392,403,
02/13/2017,16,105,78,1,200,0,2,6,0,8,0,114,45,3,162,0,2,4,0,6,70,0,70,432,446,
02/14/2017,16,103,58,5,182,0,0,5,0,5,0,425,80,4,509,0,0,6,0,6,527,0,527,"1,218","1,229",
02/15/2017,16,36,66,0,118,0,0,0,0,0,0,25,15,3,43,0,0,4,0,4,117,0,117,278,282,
02/16/2017,18,104,65,0,187,0,0,1,0,1,0,457,121,6,584,0,8,12,0,20,220,0,220,991,"1,012",
02/17/2017,22,93,104,3,222,0,0,2,0,2,0,453,108,2,563,0,3,4,1,8,724,0,724,"1,509","1,519",
02/18/2017,15,68,59,0,142,0,0,0,0,0,0,235,48,0,283,0,5,9,0,14,97,0,97,522,536,
02/19/2017,18,18,86,5,127,0,0,0,0,0,0,13,49,5,67,0,1,10,1,12,142,0,142,336,348,
02/20/2017,22,63,77,3,165,0,0,4,0,4,0,282,124,4,410,0,2,11,0,13,520,0,520,"1,095","1,112",
02/21/2017,20,98,68,2,188,0,1,1,0,2,0,348,81,4,433,0,10,12,0,22,329,0,329,950,974,
02/22/2017,22,71,87,0,180,0,0,3,0,3,0,53,9,0,62,0,1,0,0,1,12,0,12,254,258,
02/23/2017,24,88,114,2,228,0,0,0,0,0,0,14,7,3,24,0,0,2,0,2,97,0,97,349,351,
02/24/2017,22,116,118,5,261,0,1,0,0,1,0,296,111,3,410,0,4,15,0,19,557,0,557,"1,228","1,248",
02/25/2017,20,66,88,2,176,0,0,0,0,0,0,105,69,4,178,0,3,12,0,15,156,0,156,510,525,
02/26/2017,29,71,249,1,350,0,0,0,0,0,0,27,94,10,131,0,6,7,1,14,68,0,68,549,563,
02/27/2017,25,73,76,11,185,0,0,2,0,2,0,287,107,1,395,0,19,12,0,31,122,0,122,702,735,
02/28/2017,20,116,57,1,194,0,1,5,0,6,0,314,91,2,407,0,4,12,0,16,434,0,434,"1,035","1,057",
03-01-2017,20,93,56,3,172,1,2,2,0,5,0,482,115,1,598,0,8,12,0,20,524,0,524,"1,294","1,319",
03-02-2017,20,113,69,0,202,0,0,2,0,2,0,59,25,2,86,0,0,2,0,2,234,0,234,522,526,
03-03-2017,22,92,40,2,156,0,0,2,0,2,0,199,90,2,291,0,0,8,0,8,200,0,200,647,657,
03-04-2017,16,68,57,0,141,0,2,0,0,2,0,244,75,5,324,0,4,14,3,21,458,0,458,923,946,
03-05-2017,20,10,32,0,62,0,1,0,0,1,0,47,41,0,88,0,2,13,0,15,317,0,317,467,483,
03-06-2017,22,84,59,0,165,0,0,2,0,2,0,282,79,0,361,0,11,12,1,24,350,0,350,876,902,
03-07-2017,20,89,62,1,172,0,0,2,0,2,0,423,113,0,536,0,6,12,0,18,192,0,192,900,920,
03-08-2017,19,89,64,0,172,0,0,0,0,0,0,421,129,0,550,0,6,3,0,9,595,0,595,"1,317","1,326",
03-09-2017,21,92,60,1,174,0,0,1,0,1,0,426,118,1,545,0,0,18,0,18,700,0,700,"1,419","1,438",
03-10-2017,20,62,61,0,143,0,0,0,0,0,0,378,108,2,488,0,1,10,1,12,760,0,760,"1,391","1,403",
03-11-2017,18,57,73,0,148,0,2,0,0,2,0,239,100,2,341,0,7,15,0,22,359,0,359,848,872,
03-12-2017,20,10,43,0,73,0,0,0,0,0,0,30,36,1,67,0,13,3,1,17,121,0,121,261,278,
03/13/2017,20,65,66,0,151,0,0,0,0,0,0,48,44,0,92,0,0,10,0,10,296,0,296,539,549,
03/14/2017,18,91,69,3,181,0,0,0,0,0,0,102,59,6,167,0,3,7,0,10,208,0,208,556,566,
03/15/2017,22,52,63,0,137,0,0,1,0,1,0,331,113,4,448,0,15,22,0,37,348,0,348,933,971,
03/16/2017,20,74,72,0,166,0,0,0,0,0,0,403,127,2,532,0,4,13,0,17,339,0,339,"1,037","1,054",
03/17/2017,20,72,64,3,159,0,0,0,0,0,0,346,115,0,461,0,9,17,0,26,595,0,595,"1,215","1,241",
03/18/2017,18,36,43,0,97,0,0,0,0,0,0,214,69,0,283,0,16,14,2,32,418,0,418,798,830,
03/19/2017,20,25,43,2,90,0,0,2,0,2,0,33,47,2,82,0,6,19,0,25,66,0,66,238,265,
03/20/2017,22,79,54,0,155,0,1,2,0,3,0,355,111,2,468,0,3,7,0,10,701,0,701,"1,324","1,337",
03/21/2017,20,67,46,3,136,0,0,1,0,1,0,431,102,1,534,0,3,5,0,8,691,0,691,"1,361","1,370",
03/22/2017,20,88,61,2,171,0,0,0,0,0,0,272,92,2,366,0,2,14,1,17,435,0,435,972,989,
03/23/2017,20,55,60,1,136,0,0,0,0,0,0,82,31,1,114,0,2,9,1,12,335,0,335,585,597,
03/24/2017,20,88,71,2,181,0,0,1,0,1,0,276,91,3,370,0,6,9,0,15,754,0,754,"1,305","1,321",
03/25/2017,18,60,65,0,143,0,0,1,0,1,0,258,79,0,337,0,4,13,0,17,256,0,256,736,754,
03/26/2017,20,16,36,0,72,0,0,1,0,1,0,107,74,1,182,0,0,13,0,13,302,0,302,556,570,
03/27/2017,20,78,93,2,193,0,0,2,0,2,0,401,127,4,532,0,5,12,0,17,774,0,774,"1,499","1,518",
03/28/2017,22,105,52,0,179,0,0,0,0,0,0,417,94,0,511,0,0,6,0,6,772,0,772,"1,462","1,468",
03/29/2017,20,101,74,3,198,0,0,2,0,2,0,407,84,1,492,0,1,9,0,10,738,0,738,"1,428","1,440",
03/30/2017,19,70,66,3,158,0,0,0,0,0,0,401,128,0,529,0,7,14,1,22,244,0,244,931,953,
03/31/2017,22,68,46,0,136,0,0,1,0,1,0,195,59,1,255,0,3,8,0,11,254,0,254,645,657,
04-01-2017,17,69,65,0,151,0,0,0,0,0,0,294,97,0,391,0,4,16,0,20,552,0,552,"1,094","1,114",
04-02-2017,20,36,40,0,96,0,0,2,0,2,0,118,64,0,182,0,4,14,0,18,129,0,129,407,427,
04-03-2017,15,80,34,0,129,0,4,1,0,5,0,157,67,0,224,0,6,13,0,19,14,0,14,367,391,
04-04-2017,22,22,17,0,61,0,0,1,0,1,0,16,10,2,28,0,0,1,1,2,51,0,51,140,143,
04-05-2017,13,75,48,0,136,0,0,2,0,2,0,361,125,4,490,0,11,7,0,18,558,0,558,"1,184","1,204",
04-06-2017,14,81,64,0,159,0,0,1,0,1,0,162,85,0,247,0,0,5,0,5,464,0,464,870,876,
04-07-2017,15,77,51,5,148,0,0,0,0,0,0,332,128,1,461,0,6,4,0,10,138,0,138,747,757,
04-08-2017,18,65,56,1,140,0,0,1,0,1,0,345,81,3,429,0,3,8,1,12,690,0,690,"1,259","1,272",
04-09-2017,21,41,44,2,108,0,0,1,0,1,0,92,67,5,164,0,3,17,0,20,197,0,197,469,490,
04-10-2017,20,100,73,4,197,0,0,4,0,4,0,394,143,4,541,0,3,8,1,12,776,0,776,"1,514","1,530",
04-11-2017,22,121,46,0,189,0,0,1,0,1,0,474,132,0,606,0,3,6,0,9,726,0,726,"1,521","1,531",
04-12-2017,20,101,87,1,209,0,0,0,0,0,0,423,128,3,554,0,8,9,0,17,686,0,686,"1,449","1,466",
04/13/2017,20,86,69,2,177,0,0,0,0,0,0,361,129,2,492,0,3,10,1,14,730,0,730,"1,399","1,413",
04/14/2017,20,94,66,1,181,0,0,0,0,0,0,329,106,0,435,0,2,8,1,11,764,0,764,"1,380","1,391",
04/15/2017,16,68,56,0,140,0,0,0,0,0,0,209,62,0,271,0,10,9,1,20,202,0,202,613,633,
04/16/2017,18,17,34,0,69,0,0,1,0,1,0,49,56,1,106,0,6,8,4,18,188,0,188,363,382,
04/17/2017,20,84,70,0,174,0,0,3,0,3,0,368,111,0,479,0,1,10,0,11,682,0,682,"1,335","1,349",
04/18/2017,20,109,69,2,200,0,0,1,0,1,0,415,126,1,542,0,2,12,0,14,622,0,622,"1,364","1,379",
04/19/2017,20,94,73,0,187,0,0,1,0,1,0,358,135,2,495,0,2,4,2,8,789,0,789,"1,471","1,480",
04/20/2017,20,96,61,1,178,0,0,0,0,0,0,359,84,6,449,0,2,10,7,19,770,0,770,"1,397","1,416",
04/21/2017,20,95,58,7,180,0,1,1,0,2,0,330,101,3,434,0,4,11,2,17,652,0,652,"1,266","1,285",
04/22/2017,18,78,47,0,143,0,0,0,0,0,0,207,49,1,257,0,0,15,3,18,465,0,465,865,883,
04/23/2017,20,26,47,17,110,0,1,0,0,1,0,67,59,2,128,0,2,10,0,12,171,0,171,409,422,
04/24/2017,20,86,64,0,170,0,1,1,0,2,0,136,48,4,188,0,0,8,1,9,481,0,481,839,850,
04/25/2017,20,88,56,4,168,0,0,1,0,1,0,340,99,0,439,0,0,7,0,7,786,0,786,"1,393","1,401",
04/26/2017,19,80,55,2,156,0,0,1,0,1,0,384,116,0,500,0,7,14,0,21,533,0,533,"1,189","1,211",
04/27/2017,18,96,59,0,173,0,0,0,0,0,0,340,97,1,438,0,4,9,0,13,412,0,412,"1,023","1,036",
04/28/2017,21,118,82,0,221,0,0,1,0,1,0,281,109,0,390,0,6,8,0,14,262,0,262,873,888,
04/29/2017,18,77,54,0,149,0,2,4,0,6,0,127,68,0,195,0,8,7,0,15,90,0,90,434,455,
04/30/2017,19,27,49,2,97,0,1,4,0,5,0,16,40,0,56,0,5,11,0,16,199,0,199,352,373,
05-01-2017,21,60,58,2,141,0,0,5,0,5,0,157,70,3,230,0,3,11,2,16,67,0,67,438,459,
05-02-2017,20,80,63,0,163,0,0,1,0,1,0,184,91,2,277,0,1,11,0,12,381,0,381,821,834,
05-03-2017,22,87,82,0,191,0,0,3,0,3,0,374,152,0,526,0,0,7,0,7,744,0,744,"1,461","1,471",
05-04-2017,19,57,60,3,139,0,0,1,0,1,0,170,78,2,250,0,5,8,0,13,102,0,102,491,505,
05-05-2017,21,52,49,13,135,0,0,2,0,2,0,94,43,4,141,0,5,2,0,7,217,0,217,493,502,
05-06-2017,18,32,42,3,95,0,0,0,0,0,0,109,68,3,180,0,1,10,2,13,154,0,154,429,442,
05-07-2017,20,14,48,1,83,0,0,0,0,0,0,118,76,2,196,0,2,8,0,10,143,0,143,422,432,
05-08-2017,20,65,72,0,157,0,0,2,0,2,0,318,98,1,417,0,1,6,0,7,530,0,530,"1,104","1,113",
05-09-2017,20,62,55,0,137,0,0,1,0,1,0,390,102,6,498,0,4,9,1,14,809,0,809,"1,444","1,459",
05-10-2017,19,96,57,0,172,0,0,0,0,0,0,374,108,0,482,0,2,5,0,7,806,0,806,"1,460","1,467",
05-11-2017,21,66,63,4,154,0,0,0,0,0,0,363,120,0,483,0,2,9,2,13,583,0,583,"1,220","1,233",
05-12-2017,20,66,44,3,133,0,0,0,0,0,0,317,75,1,393,0,1,3,2,6,558,0,558,"1,084","1,090",
05/13/2017,16,35,30,0,81,0,0,2,0,2,0,94,25,0,119,0,1,7,0,8,260,0,260,460,470,
05/14/2017,17,43,48,0,108,0,1,0,0,1,0,28,46,0,74,0,2,14,0,16,308,0,308,490,507,
05/15/2017,19,102,72,2,195,0,0,2,0,2,0,301,113,1,415,0,1,7,0,8,752,0,752,"1,362","1,372",
05/16/2017,20,104,85,2,211,0,0,2,1,3,0,334,111,0,445,0,4,11,1,16,772,0,772,"1,428","1,447",
05/17/2017,20,98,72,2,192,0,0,0,0,0,0,317,111,3,431,0,3,10,1,14,674,0,674,"1,297","1,311",
05/18/2017,20,94,74,0,188,0,1,0,0,1,0,326,117,0,443,0,2,6,0,8,373,0,373,"1,004","1,013",
05/19/2017,18,131,69,0,218,0,0,0,0,0,0,122,63,0,185,0,0,8,1,9,482,0,482,885,894,
05/20/2017,18,79,49,3,149,0,0,1,0,1,0,143,58,2,203,0,5,1,2,8,365,0,365,717,726,
05/21/2017,20,41,46,6,113,0,1,0,0,1,0,76,47,5,128,0,2,12,0,14,219,0,219,460,475,
05/22/2017,18,48,65,2,133,0,0,2,0,2,0,251,71,1,323,0,2,8,0,10,347,0,347,803,815,
05/23/2017,22,88,76,2,188,0,3,1,0,4,0,170,62,4,236,0,2,8,0,10,396,0,396,820,834,
05/24/2017,18,39,31,0,88,0,1,1,0,2,0,37,13,0,50,0,0,4,0,4,152,0,152,290,296,
05/25/2017,23,100,93,2,218,0,0,5,0,5,0,340,101,0,441,0,7,10,0,17,523,0,523,"1,182","1,204",
05/26/2017,20,105,93,0,218,0,0,3,0,3,0,446,123,1,570,0,5,6,2,13,827,0,827,"1,615","1,631",
05/27/2017,18,76,44,0,138,0,0,0,0,0,0,303,81,1,385,0,2,17,0,19,390,0,390,913,932,
05/28/2017,18,16,29,0,63,0,0,0,0,0,0,70,70,0,140,0,3,6,0,9,267,0,267,470,479,
05/29/2017,20,65,64,0,149,0,1,1,0,2,0,207,64,0,271,0,1,22,0,23,463,0,463,883,908,
05/30/2017,18,85,59,1,163,0,1,2,0,3,0,248,87,1,336,0,1,4,0,5,272,0,272,771,779,
05/31/2017,18,63,53,1,135,0,0,0,0,0,0,297,88,6,391,0,1,7,0,8,564,0,564,"1,090","1,098",
06-01-2017,21,81,59,1,162,0,0,2,0,2,0,183,59,1,243,0,3,6,0,9,238,0,238,643,654,
06-02-2017,18,122,68,0,208,0,0,0,0,0,0,177,49,0,226,0,3,0,0,3,530,0,530,964,967,
06-03-2017,17,118,49,0,184,0,0,4,0,4,0,160,46,1,207,0,7,7,0,14,437,0,437,828,846,
06-04-2017,19,42,56,0,117,0,2,1,0,3,0,32,31,0,63,0,1,9,1,11,126,0,126,306,320,
06-05-2017,18,66,59,0,143,0,0,0,0,0,0,168,62,0,230,0,0,8,0,8,544,0,544,917,925,
06-06-2017,21,90,55,1,167,0,1,1,0,2,0,44,16,0,60,0,2,0,0,2,26,0,26,253,257,
06-07-2017,18,99,64,1,182,0,1,0,0,1,0,4,3,0,7,0,0,1,1,2,0,0,0,189,192,
06-08-2017,18,182,82,1,283,0,1,0,0,1,0,22,6,0,28,0,3,4,0,7,129,0,129,440,448,
06-09-2017,20,142,65,0,227,0,1,5,0,6,0,439,106,1,546,0,3,5,3,11,874,0,874,"1,647","1,664",
06-10-2017,15,120,72,0,207,0,2,2,0,4,0,170,54,0,224,0,7,18,0,25,383,0,383,814,843,
06-11-2017,20,32,50,0,102,0,0,2,0,2,0,51,83,2,136,0,1,12,0,13,213,0,213,451,466,
06-12-2017,18,124,53,0,195,0,0,0,0,0,0,158,47,0,205,0,0,1,0,1,366,0,366,766,767,
06/13/2017,20,154,83,0,257,0,3,2,0,5,0,127,40,2,169,0,1,6,0,7,149,0,149,575,587,
06/14/2017,17,148,63,2,230,0,0,0,0,0,0,288,90,1,379,0,0,4,0,4,670,0,670,"1,279","1,283",
06/15/2017,18,76,60,0,154,0,0,5,0,5,0,303,91,0,394,0,1,7,0,8,841,0,841,"1,389","1,402",
06/16/2017,16,100,67,2,185,0,2,1,0,3,0,243,96,1,340,0,5,7,0,12,625,0,625,"1,150","1,165",
06/17/2017,16,60,88,0,164,0,0,0,0,0,0,189,74,2,265,0,1,4,0,5,464,0,464,893,898,
06/18/2017,19,22,57,0,98,0,0,1,0,1,0,55,56,0,111,0,5,3,0,8,326,0,326,535,544,
06/19/2017,18,100,56,1,175,0,1,3,0,4,0,228,67,0,295,0,5,5,0,10,250,0,250,720,734,
06/20/2017,18,122,73,1,214,0,4,2,0,6,0,287,80,4,371,0,8,13,0,21,218,0,218,803,830,
06/21/2017,20,117,73,2,212,0,0,2,1,3,0,317,105,4,426,0,19,21,0,40,20,0,20,658,701,
06/22/2017,18,120,67,0,205,0,1,1,0,2,0,340,98,0,438,0,9,7,0,16,581,0,581,"1,224","1,242",
06/23/2017,17,95,76,0,188,0,0,0,0,0,0,409,132,0,541,0,13,9,0,22,303,0,303,"1,032","1,054",
06/24/2017,17,52,64,0,133,0,1,0,0,1,0,231,77,3,311,0,4,12,3,19,198,0,198,642,662,
06/25/2017,18,23,40,1,82,0,0,0,0,0,0,84,49,0,133,0,1,12,0,13,339,0,339,554,567,
06/26/2017,18,45,50,6,119,0,0,2,0,2,0,182,54,0,236,0,1,7,0,8,377,0,377,732,742,
06/27/2017,20,97,79,0,196,0,0,6,0,6,0,164,56,0,220,0,2,7,0,9,371,0,371,787,802,
06/28/2017,18,158,110,13,299,0,1,1,0,2,0,277,64,4,345,0,3,8,2,13,786,0,786,"1,430","1,445",
06/29/2017,19,73,104,0,196,0,0,0,0,0,0,312,99,3,414,0,7,11,4,22,782,0,782,"1,392","1,414",
06/30/2017,20,82,100,1,203,0,0,0,1,1,0,218,70,5,293,0,0,9,1,10,438,0,438,934,945,
07-01-2017,16,40,115,2,173,0,0,0,0,0,0,85,41,7,133,0,2,11,1,14,289,8,297,603,617,
07-02-2017,18,28,85,0,131,0,1,1,0,2,0,74,46,1,121,0,1,11,2,14,129,0,129,381,397,
07-03-2017,17,53,41,2,113,0,1,2,0,3,0,206,64,2,272,0,1,9,0,10,422,0,422,807,820,
07-04-2017,20,39,37,0,96,0,0,0,0,0,0,170,59,2,231,0,2,21,1,24,221,0,221,548,572,
07-05-2017,18,75,47,5,145,0,0,1,0,1,0,323,70,0,393,0,6,7,0,13,592,0,592,"1,130","1,144",
07-06-2017,18,59,55,0,132,0,0,1,0,1,0,343,105,0,448,0,1,4,0,5,682,0,682,"1,262","1,268",
07-07-2017,17,65,74,0,156,0,0,1,0,1,0,352,91,0,443,0,1,5,0,6,535,0,535,"1,134","1,141",
07-08-2017,16,41,49,0,106,0,0,0,0,0,0,181,64,0,245,0,3,5,0,8,332,0,332,683,691,
07-09-2017,18,22,55,0,95,0,0,0,0,0,0,56,49,0,105,0,1,12,0,13,272,0,272,472,485,
07-10-2017,23,28,60,1,112,0,0,1,0,1,0,278,70,2,350,0,6,6,0,12,315,4,319,781,794,
07-11-2017,19,83,68,9,179,0,0,4,0,4,0,338,89,2,429,0,6,13,0,19,489,2,491,"1,099","1,122",
07-12-2017,19,95,57,0,171,0,1,0,0,1,0,234,75,2,311,0,5,5,0,10,630,0,630,"1,112","1,123",
07/13/2017,17,102,55,2,176,0,0,1,0,1,0,299,67,2,368,0,5,7,1,13,975,0,975,"1,519","1,533",
07/14/2017,18,92,58,0,168,0,0,1,0,1,0,292,74,2,368,0,5,4,0,9,635,0,635,"1,171","1,181",
07/15/2017,17,63,40,1,121,0,0,1,0,1,0,171,65,1,237,0,3,7,1,11,323,0,323,681,693,
07/16/2017,17,25,45,0,87,0,0,0,0,0,0,103,66,1,170,0,11,12,2,25,226,0,226,483,508,
07/17/2017,18,35,44,0,97,0,0,1,0,1,0,239,46,1,286,0,1,5,1,7,381,0,381,764,772,
07/18/2017,19,63,35,4,121,0,0,1,0,1,0,216,63,1,280,0,2,9,0,11,516,0,516,917,929,
07/19/2017,20,80,45,6,151,0,0,0,0,0,0,344,82,3,429,0,1,8,1,10,470,0,470,"1,050","1,060",
07/20/2017,18,79,55,2,154,0,0,2,0,2,0,358,97,1,456,0,6,11,1,18,571,0,571,"1,181","1,201",
07/21/2017,17,92,42,0,151,0,0,2,0,2,0,325,60,1,386,0,4,7,1,12,438,0,438,975,989,
07/22/2017,17,47,35,0,99,0,1,0,0,1,0,143,46,1,190,0,1,9,0,10,400,0,400,689,700,
07/23/2017,17,18,30,0,65,0,0,2,0,2,0,67,29,0,96,0,1,5,0,6,171,0,171,332,340,
07/24/2017,17,71,51,0,139,0,1,2,0,3,0,256,58,1,315,0,1,10,1,12,376,0,376,830,845,
07/25/2017,17,59,44,2,122,0,2,2,0,4,0,359,88,2,449,0,14,4,2,20,451,0,451,"1,022","1,046",
07/26/2017,21,71,52,0,144,0,1,0,0,1,0,370,99,2,471,0,7,8,1,16,591,0,591,"1,206","1,223",
07/27/2017,17,59,37,0,113,0,2,1,0,3,0,259,53,3,315,0,3,2,1,6,428,0,428,856,865,
07/28/2017,23,61,39,0,123,0,0,2,0,2,0,284,66,0,350,0,1,8,0,9,513,0,513,986,997,
07/29/2017,16,41,32,0,89,0,0,2,0,2,0,151,48,0,199,0,7,3,2,12,316,0,316,604,618,
07/30/2017,18,12,25,0,55,0,0,1,0,1,0,19,15,0,34,0,0,7,0,7,140,0,140,229,237,
07/31/2017,18,94,55,1,168,0,0,1,0,1,0,137,44,1,182,0,4,6,0,10,376,0,376,726,737,
08-01-2017,18,185,77,6,286,0,1,5,0,6,0,200,59,1,260,0,3,6,0,9,305,0,305,851,866,
08-02-2017,17,87,32,0,136,0,0,0,0,0,0,133,32,2,167,0,2,1,0,3,415,0,415,718,721,
08-03-2017,21,75,64,0,160,0,0,4,0,4,0,282,64,1,347,0,1,4,0,5,393,0,393,900,909,
08-04-2017,16,106,70,0,192,0,0,1,0,1,0,368,97,2,467,0,0,12,0,12,483,0,483,"1,142","1,155",
08-05-2017,21,51,47,0,119,0,0,0,0,0,0,195,47,1,243,0,1,5,1,7,332,0,332,694,701,
08-06-2017,19,25,30,0,74,0,0,0,0,0,0,101,61,1,163,0,3,5,1,9,243,0,243,480,489,
08-07-2017,21,85,33,2,141,0,0,4,0,4,0,239,78,2,319,0,11,15,0,26,108,0,108,568,598,
08-08-2017,19,84,54,2,159,1,2,1,0,4,0,312,85,4,401,0,5,2,1,8,453,0,453,"1,013","1,025",
08-09-2017,21,73,36,0,130,0,0,0,0,0,0,276,74,3,353,0,0,4,3,7,355,0,355,838,845,
08-10-2017,18,125,54,1,198,0,0,5,0,5,0,272,74,2,348,0,4,6,1,11,540,0,540,"1,086","1,102",
08-11-2017,22,83,44,4,153,0,2,2,0,4,0,58,15,0,73,0,1,1,0,2,137,0,137,363,369,
