OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=APC,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,0,6,7,0,13,0,1,2,0,3,0,1,23,0,24,0,0,1,0,1,8,0,8,45,49,
01/22/2017,0,4,13,0,17,0,0,0,0,0,0,0,13,0,13,0,0,2,0,2,14,0,14,44,46,
01/23/2017,0,7,9,0,16,0,0,0,0,0,0,5,20,1,26,0,0,1,0,1,20,4,24,66,67,
01/24/2017,0,10,10,1,21,0,0,0,0,0,0,3,41,1,45,0,0,4,0,4,44,0,44,110,114,
01/25/2017,0,4,9,0,13,0,0,0,0,0,0,1,74,0,75,0,0,2,0,2,62,0,62,150,152,
01/26/2017,0,1,11,0,12,0,0,1,0,1,0,1,78,0,79,0,0,2,3,5,78,0,78,169,175,
01/27/2017,0,4,10,0,14,0,1,4,0,5,0,6,52,0,58,0,0,7,0,7,72,0,72,144,156,
01/28/2017,0,3,9,0,12,0,0,4,0,4,0,1,59,0,60,0,0,3,0,3,58,0,58,130,137,
01/29/2017,0,5,10,0,15,0,2,8,0,10,0,0,62,0,62,0,0,0,0,0,48,0,48,125,135,
01/30/2017,0,3,11,0,14,0,0,0,0,0,0,1,39,0,40,0,0,2,0,2,74,0,74,128,130,
01/31/2017,0,5,8,1,14,0,0,0,0,0,0,7,68,0,75,0,0,0,0,0,76,0,76,165,165,
02-01-2017,0,11,10,0,21,0,0,0,0,0,0,0,55,0,55,0,0,5,0,5,19,0,19,95,100,
02-02-2017,0,6,13,4,23,0,0,0,0,0,0,0,16,0,16,0,0,1,0,1,12,0,12,51,52,
02-03-2017,0,14,16,0,30,0,0,0,0,0,0,0,5,0,5,0,0,3,0,3,10,0,10,45,48,
02-04-2017,0,9,9,0,18,0,0,0,0,0,0,2,15,0,17,0,0,1,0,1,22,0,22,57,58,
02-05-2017,0,15,15,0,30,0,0,0,0,0,0,1,18,0,19,0,0,0,0,0,26,0,26,75,75,
02-06-2017,0,9,18,0,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28,28,
02-07-2017,0,3,11,0,14,0,0,0,0,0,0,0,9,0,9,0,0,2,0,2,6,0,6,29,31,
02-08-2017,0,10,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,
02-09-2017,0,3,19,0,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23,23,
02-10-2017,0,11,12,2,25,0,0,0,0,0,0,1,48,0,49,0,0,2,0,2,52,0,52,126,128,
02-11-2017,0,10,4,0,14,0,0,0,0,0,0,2,75,0,77,0,0,0,1,1,33,0,33,124,125,
02-12-2017,0,7,11,0,18,0,0,0,0,0,0,0,67,0,67,0,0,7,0,7,64,0,64,149,156,
02/13/2017,0,5,8,0,13,0,0,0,0,0,0,1,60,0,61,0,0,3,0,3,58,0,58,132,135,
02/14/2017,0,5,8,0,13,0,0,0,0,0,0,1,59,0,60,0,0,3,0,3,80,0,80,153,156,
02/15/2017,0,5,8,1,14,0,0,0,0,0,0,0,78,1,79,0,0,3,0,3,68,0,68,161,164,
02/16/2017,0,6,12,0,18,0,0,0,0,0,0,0,39,0,39,0,0,1,0,1,38,0,38,95,96,
02/17/2017,0,7,10,0,17,0,0,0,0,0,0,0,2,2,4,0,0,0,2,2,0,10,10,31,33,
02/18/2017,0,10,4,0,14,0,0,0,0,0,0,0,17,0,17,0,0,1,0,1,18,0,18,49,50,
02/19/2017,0,13,19,0,32,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,6,41,41,
02/20/2017,0,10,18,0,28,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,32,32,
02/21/2017,0,9,11,0,20,0,0,0,0,0,0,0,14,0,14,0,0,2,0,2,8,0,8,42,44,
02/22/2017,0,11,11,0,22,0,0,0,0,0,0,0,63,0,63,0,0,7,0,7,22,0,22,107,114,
02/23/2017,0,16,16,0,32,0,0,0,0,0,0,0,78,0,78,0,0,7,0,7,84,0,84,194,201,
02/24/2017,0,14,19,0,33,0,0,0,0,0,0,0,78,0,78,0,0,5,0,5,99,0,99,210,215,
02/25/2017,0,8,12,0,20,0,0,0,0,0,0,0,45,0,45,0,0,1,0,1,69,0,69,134,135,
02/26/2017,0,17,19,0,36,0,0,0,0,0,0,0,51,0,51,0,0,4,0,4,10,0,10,97,101,
02/27/2017,0,6,18,0,24,0,0,0,0,0,0,0,26,4,30,0,0,0,0,0,14,0,14,68,68,
02/28/2017,0,2,13,0,15,0,0,0,0,0,0,1,61,0,62,0,0,5,0,5,42,0,42,119,124,
03-01-2017,0,7,19,0,26,0,0,0,0,0,0,0,44,0,44,0,0,2,0,2,34,0,34,104,106,
03-02-2017,0,5,11,4,20,0,0,0,0,0,0,2,64,0,66,0,0,0,0,0,34,2,36,122,122,
03-03-2017,0,13,22,0,35,0,0,0,0,0,0,1,52,2,55,0,0,11,1,12,18,6,24,114,126,
03-04-2017,0,8,19,0,27,0,0,0,0,0,0,0,35,1,36,0,0,2,0,2,0,0,0,63,65,
03-05-2017,0,14,14,0,28,0,0,0,0,0,0,0,25,1,26,0,0,6,0,6,14,0,14,68,74,
03-06-2017,0,13,18,0,31,0,0,0,0,0,0,0,10,0,10,0,0,4,0,4,6,0,6,47,51,
03-07-2017,0,7,11,0,18,0,0,0,0,0,0,1,41,2,44,0,0,2,0,2,42,0,42,104,106,
03-08-2017,0,10,6,0,16,0,0,0,0,0,0,0,60,0,60,0,0,4,0,4,12,0,12,88,92,
03-09-2017,0,18,9,0,27,0,0,0,0,0,0,2,42,0,44,0,0,1,0,1,11,2,13,84,85,
03-10-2017,0,14,12,0,26,0,0,0,0,0,0,0,66,6,72,0,0,3,0,3,45,0,45,143,146,
03-11-2017,0,16,5,0,21,0,0,0,0,0,0,0,60,4,64,0,1,7,0,8,24,0,24,109,117,
03-12-2017,0,20,23,0,43,0,0,0,0,0,0,0,74,0,74,0,0,7,0,7,28,0,28,145,152,
03/13/2017,0,12,17,0,29,0,0,0,0,0,0,3,63,0,66,0,0,2,0,2,32,0,32,127,129,
03/14/2017,0,10,9,0,19,0,0,0,0,0,0,1,72,0,73,0,0,3,0,3,18,0,18,110,113,
03/15/2017,0,17,12,0,29,0,0,0,0,0,0,0,50,0,50,0,0,7,0,7,26,0,26,105,112,
03/16/2017,0,12,17,0,29,0,0,0,0,0,0,0,33,0,33,0,0,2,0,2,2,0,2,64,66,
03/17/2017,0,15,20,0,35,0,0,0,0,0,0,0,78,1,79,0,0,7,0,7,14,2,16,130,137,
03/18/2017,0,6,8,0,14,0,0,0,0,0,0,0,39,0,39,0,0,2,0,2,42,0,42,95,97,
03/19/2017,0,24,28,0,52,0,0,1,0,1,0,0,33,0,33,0,0,1,0,1,36,0,36,121,123,
03/20/2017,0,12,11,0,23,0,0,0,0,0,0,1,39,0,40,0,0,0,0,0,16,0,16,79,79,
03/21/2017,0,8,11,1,20,0,0,0,0,0,0,0,46,3,49,0,0,2,0,2,76,0,76,145,147,
03/22/2017,0,10,12,0,22,0,0,0,0,0,0,0,38,5,43,0,0,2,0,2,16,14,30,95,97,
03/23/2017,0,10,16,0,26,0,0,0,0,0,0,9,96,0,105,0,0,5,0,5,32,0,32,163,168,
03/24/2017,0,9,17,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,29,29,
03/25/2017,0,12,12,0,24,0,0,0,0,0,0,0,49,0,49,0,0,2,0,2,12,4,16,89,91,
03/26/2017,0,22,19,0,41,0,0,1,0,1,0,0,53,0,53,0,0,0,0,0,84,0,84,178,179,
03/27/2017,0,9,15,0,24,0,0,0,0,0,0,8,41,0,49,0,0,10,0,10,58,0,58,131,141,
03/28/2017,0,9,13,0,22,0,0,0,0,0,0,3,35,0,38,0,1,3,0,4,20,0,20,80,84,
03/29/2017,0,9,15,1,25,0,0,0,0,0,0,0,74,0,74,0,0,4,0,4,26,2,28,127,131,
03/30/2017,0,10,15,0,25,0,0,0,0,0,0,5,70,0,75,0,0,2,0,2,38,0,38,138,140,
03/31/2017,0,13,10,0,23,0,0,0,0,0,0,0,45,0,45,0,0,2,0,2,14,0,14,82,84,
04-01-2017,0,7,13,0,20,0,0,0,0,0,0,0,51,0,51,0,0,2,1,3,88,0,88,159,162,
04-02-2017,0,24,28,0,52,0,0,0,0,0,0,0,72,0,72,0,0,6,0,6,57,0,57,181,187,
04-03-2017,0,8,14,0,22,0,0,0,0,0,0,0,56,0,56,0,0,3,0,3,20,0,20,98,101,
04-04-2017,0,12,7,0,19,0,0,0,0,0,0,0,68,0,68,0,0,7,1,8,34,0,34,121,129,
04-05-2017,0,11,14,0,25,0,0,0,0,0,0,0,61,0,61,0,0,3,0,3,16,0,16,102,105,
04-06-2017,0,9,16,0,25,0,0,0,0,0,0,0,47,0,47,0,0,4,1,5,6,0,6,78,83,
04-07-2017,0,11,19,0,30,0,0,0,0,0,0,0,6,0,6,0,0,2,0,2,2,0,2,38,40,
04-08-2017,0,7,12,0,19,0,0,0,0,0,0,0,19,0,19,0,0,1,0,1,0,0,0,38,39,
04-09-2017,0,20,27,0,47,0,0,0,0,0,0,0,74,0,74,0,0,4,0,4,99,0,99,220,224,
04-10-2017,0,6,15,0,21,0,0,0,0,0,0,0,40,0,40,0,0,8,0,8,32,0,32,93,101,
04-11-2017,0,6,14,0,20,0,0,0,0,0,0,0,16,0,16,0,0,2,0,2,48,0,48,84,86,
04-12-2017,0,7,19,0,26,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,4,0,4,48,48,
04/13/2017,0,13,21,0,34,0,0,0,0,0,0,0,38,0,38,0,0,3,0,3,40,0,40,112,115,
04/14/2017,0,8,16,0,24,0,0,0,0,0,0,0,74,0,74,0,0,7,0,7,42,0,42,140,147,
04/15/2017,0,3,6,0,9,0,0,0,0,0,0,0,69,0,69,0,0,0,0,0,102,0,102,180,180,
04/16/2017,0,15,23,0,38,0,0,0,0,0,0,0,10,0,10,0,0,4,0,4,28,0,28,76,80,
04/17/2017,0,12,24,0,36,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,6,0,6,53,53,
04/18/2017,0,10,11,0,21,0,0,0,0,0,0,0,25,0,25,0,0,1,0,1,40,0,40,86,87,
04/19/2017,0,10,21,2,33,0,0,0,0,0,0,0,51,0,51,0,0,4,0,4,86,0,86,170,174,
04/20/2017,0,13,24,0,37,0,0,0,0,0,0,0,53,0,53,0,0,3,0,3,32,0,32,122,125,
04/21/2017,0,11,12,0,23,0,0,0,0,0,0,0,84,0,84,0,0,3,1,4,86,0,86,193,197,
04/22/2017,0,9,7,0,16,0,0,0,0,0,0,0,59,0,59,0,0,13,0,13,70,0,70,145,158,
04/23/2017,0,25,23,0,48,0,0,0,0,0,0,0,91,2,93,0,0,0,0,0,86,0,86,227,227,
04/24/2017,0,13,24,0,37,0,0,0,0,0,0,1,43,0,44,0,0,1,0,1,50,0,50,131,132,
04/25/2017,0,3,20,0,23,0,0,0,0,0,0,0,63,0,63,0,0,2,0,2,80,0,80,166,168,
04/26/2017,0,11,33,0,44,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,0,0,0,46,49,
04/27/2017,0,17,22,0,39,0,0,0,0,0,0,0,77,0,77,0,0,3,0,3,56,0,56,172,175,
04/28/2017,0,17,21,1,39,0,0,0,0,0,0,0,46,0,46,0,0,3,0,3,18,0,18,103,106,
04/29/2017,0,9,10,0,19,0,0,0,0,0,0,0,81,0,81,0,0,11,0,11,42,0,42,142,153,
04/30/2017,0,9,19,0,28,0,0,0,0,0,0,2,76,0,78,0,0,8,0,8,54,0,54,160,168,
05-01-2017,0,10,20,0,30,0,0,0,0,0,0,5,49,0,54,0,0,2,0,2,66,0,66,150,152,
05-02-2017,0,10,19,0,29,0,0,0,0,0,0,6,74,0,80,0,0,3,0,3,70,0,70,179,182,
05-03-2017,0,8,12,0,20,0,0,0,0,0,0,2,69,2,73,0,0,9,0,9,56,0,56,149,158,
05-04-2017,0,13,20,0,33,0,0,0,0,0,0,3,46,1,50,0,0,9,0,9,34,0,34,117,126,
05-05-2017,0,9,26,1,36,0,0,0,0,0,0,0,51,0,51,0,0,3,3,6,20,0,20,107,113,
05-06-2017,0,12,20,0,32,0,0,0,0,0,0,0,35,0,35,0,0,10,0,10,34,0,34,101,111,
05-07-2017,0,20,36,0,56,0,0,0,0,0,0,0,72,0,72,0,0,2,0,2,25,0,25,153,155,
05-08-2017,0,13,15,0,28,0,0,0,0,0,0,0,80,0,80,0,0,4,0,4,50,0,50,158,162,
05-09-2017,0,8,9,0,17,0,0,0,0,0,0,0,79,0,79,0,0,4,0,4,118,0,118,214,218,
05-10-2017,0,5,24,0,29,0,0,0,0,0,0,0,44,0,44,0,0,3,0,3,12,0,12,85,88,
05-11-2017,0,11,21,0,32,0,0,0,0,0,0,0,18,0,18,0,0,5,0,5,12,0,12,62,67,
05-12-2017,0,24,17,0,41,0,0,0,0,0,0,0,49,0,49,0,0,1,0,1,50,0,50,140,141,
05/13/2017,0,14,7,0,21,0,0,0,0,0,0,1,30,0,31,0,0,36,0,36,16,0,16,68,104,
05/14/2017,0,24,20,0,44,0,0,1,0,1,0,1,54,0,55,0,0,6,0,6,59,0,59,158,165,
05/15/2017,0,10,15,4,29,0,0,0,0,0,0,1,70,0,71,0,7,17,0,24,95,0,95,195,219,
05/16/2017,0,12,16,0,28,0,0,1,0,1,0,0,51,2,53,0,0,1,0,1,46,0,46,127,129,
05/17/2017,0,8,5,0,13,0,0,0,0,0,0,5,85,0,90,0,0,7,0,7,114,0,114,217,224,
05/18/2017,0,14,26,0,40,0,0,0,0,0,0,8,84,0,92,0,0,9,0,9,104,0,104,236,245,
05/19/2017,0,17,22,0,39,0,0,0,0,0,0,0,98,0,98,0,0,7,0,7,37,0,37,174,181,
05/20/2017,0,15,9,0,24,0,0,0,0,0,0,1,108,1,110,0,0,14,0,14,104,6,110,244,258,
05/21/2017,0,25,29,0,54,0,0,0,0,0,0,0,68,0,68,0,1,22,0,23,100,0,100,222,245,
05/22/2017,0,19,33,0,52,0,0,0,0,0,0,0,58,0,58,0,0,4,0,4,38,0,38,148,152,
05/23/2017,0,21,19,0,40,0,0,0,0,0,0,3,71,0,74,0,0,11,0,11,62,0,62,176,187,
05/24/2017,0,26,22,0,48,0,0,0,0,0,0,1,47,3,51,0,0,4,0,4,50,18,68,167,171,
05/25/2017,0,35,40,0,75,0,0,0,0,0,0,0,37,0,37,0,0,13,0,13,67,0,67,179,192,
05/26/2017,0,40,79,0,119,0,0,1,0,1,0,15,77,0,92,0,0,18,0,18,48,0,48,259,278,
05/27/2017,0,10,20,0,30,0,0,0,0,0,0,0,102,0,102,0,0,7,0,7,56,0,56,188,195,
05/28/2017,0,32,18,0,50,0,0,0,0,0,0,0,47,0,47,0,0,13,0,13,44,0,44,141,154,
05/29/2017,0,40,76,0,116,0,0,0,0,0,0,2,74,0,76,0,0,2,1,3,36,0,36,228,231,
05/30/2017,0,8,25,0,33,0,0,0,0,0,0,0,61,0,61,0,0,0,0,0,48,0,48,142,142,
05/31/2017,0,14,26,1,41,0,0,0,0,0,0,0,80,1,81,0,0,2,0,2,110,2,112,234,236,
06-01-2017,0,20,30,0,50,0,0,0,0,0,0,0,82,3,85,0,0,5,0,5,62,0,62,197,202,
06-02-2017,0,15,33,0,48,0,0,0,0,0,0,0,91,0,91,0,0,3,0,3,98,0,98,237,240,
06-03-2017,0,12,29,0,41,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,62,0,62,148,148,
06-04-2017,0,23,40,0,63,0,0,0,0,0,0,0,55,0,55,0,0,1,0,1,40,0,40,158,159,
06-05-2017,0,18,29,0,47,0,0,0,0,0,0,3,73,0,76,0,0,4,0,4,100,0,100,223,227,
06-06-2017,0,9,18,1,28,0,0,0,0,0,0,2,54,1,57,0,0,0,0,0,44,0,44,129,129,
06-07-2017,0,16,19,0,35,0,0,0,0,0,0,1,70,2,73,0,0,22,0,22,62,28,90,198,220,
06-08-2017,0,11,34,0,45,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,6,54,54,
06-09-2017,0,23,21,0,44,0,0,0,0,0,0,1,48,0,49,0,0,3,0,3,74,0,74,167,170,
06-10-2017,0,8,23,0,31,0,0,0,0,0,2,0,67,0,69,0,0,4,0,4,38,0,38,138,142,
06-11-2017,0,14,32,0,46,0,0,0,0,0,0,0,36,0,36,0,0,3,0,3,28,0,28,110,113,
06-12-2017,0,12,21,0,33,0,0,0,0,0,0,1,54,0,55,0,0,2,0,2,68,0,68,156,158,
06/13/2017,0,9,25,0,34,0,0,0,0,0,0,0,67,0,67,0,0,2,1,3,119,0,119,220,223,
06/14/2017,0,12,25,0,37,0,0,0,0,0,0,0,81,0,81,0,0,1,0,1,60,0,60,178,179,
06/15/2017,0,17,18,1,36,0,0,0,0,0,0,1,78,0,79,0,0,2,0,2,126,0,126,241,243,
06/16/2017,0,19,21,0,40,0,0,0,0,0,0,2,62,3,67,0,0,4,0,4,76,0,76,183,187,
06/17/2017,0,10,12,0,22,0,0,0,0,0,0,0,57,0,57,0,0,2,0,2,58,0,58,137,139,
06/18/2017,0,22,16,0,38,0,0,0,0,0,0,2,63,0,65,0,0,4,0,4,111,0,111,214,218,
06/19/2017,0,11,16,0,27,0,0,0,0,0,0,3,44,0,47,0,0,21,0,21,101,0,101,175,196,
06/20/2017,0,11,16,0,27,0,0,0,0,0,0,1,76,2,79,0,0,5,0,5,136,0,136,242,247,
06/21/2017,0,12,21,0,33,0,0,0,0,0,0,1,75,1,77,0,0,0,0,0,126,2,128,238,238,
06/22/2017,0,20,30,0,50,0,0,0,0,0,0,1,97,0,98,0,0,9,0,9,64,0,64,212,221,
06/23/2017,0,22,36,0,58,0,0,0,0,0,0,0,78,0,78,0,0,4,1,5,62,0,62,198,203,
06/24/2017,0,9,23,0,32,0,0,0,0,0,0,0,67,0,67,0,0,1,2,3,66,0,66,165,168,
06/25/2017,0,19,72,0,91,0,0,0,0,0,0,0,107,0,107,0,0,1,0,1,28,0,28,226,227,
06/26/2017,0,9,28,0,37,0,0,0,0,0,0,0,71,0,71,0,0,4,0,4,98,0,98,206,210,
06/27/2017,0,14,20,0,34,0,0,0,0,0,0,3,53,0,56,0,0,4,0,4,93,2,95,185,189,
06/28/2017,0,20,21,0,41,0,0,0,0,0,0,0,53,0,53,0,0,4,0,4,54,0,54,148,152,
06/29/2017,0,22,23,2,47,0,0,0,0,0,0,0,74,0,74,0,0,5,0,5,88,0,88,209,214,
06/30/2017,0,13,24,0,37,0,0,0,0,0,0,0,44,0,44,0,0,7,0,7,45,0,45,126,133,
07-01-2017,0,18,21,0,39,0,0,0,0,0,0,0,78,0,78,0,1,1,0,2,29,0,29,146,148,
07-02-2017,0,19,13,0,32,0,0,0,0,0,0,0,69,0,69,0,0,2,0,2,44,0,44,145,147,
07-03-2017,0,6,20,0,26,0,0,0,0,0,0,0,74,0,74,0,0,11,0,11,90,0,90,190,201,
07-04-2017,0,13,10,0,23,0,0,0,0,0,0,2,41,0,43,0,0,1,0,1,11,0,11,77,78,
07-05-2017,0,14,11,0,25,0,0,0,0,0,0,0,53,0,53,0,0,0,0,0,46,0,46,124,124,
07-06-2017,0,25,15,2,42,0,0,0,0,0,0,3,103,0,106,0,0,14,0,14,128,0,128,276,290,
07-07-2017,0,15,15,0,30,0,0,0,0,0,0,0,76,0,76,0,0,1,0,1,14,0,14,120,121,
07-08-2017,0,14,12,0,26,0,0,0,0,0,0,0,61,1,62,0,0,3,1,4,50,0,50,138,142,
07-09-2017,0,17,24,0,41,0,0,0,0,0,0,0,63,0,63,0,0,4,0,4,52,0,52,156,160,
07-10-2017,0,18,18,0,36,0,0,0,0,0,0,7,76,0,83,0,0,3,0,3,114,0,114,233,236,
07-11-2017,0,7,17,1,25,0,0,0,0,0,0,0,70,0,70,0,0,2,0,2,65,2,67,162,164,
07-12-2017,0,21,17,0,38,0,0,0,0,0,0,2,72,1,75,0,0,1,0,1,104,2,106,219,220,
07/13/2017,0,19,25,0,44,0,0,0,0,0,0,0,78,0,78,0,0,1,0,1,66,0,66,188,189,
07/14/2017,0,16,27,0,43,0,0,0,0,0,0,0,69,18,87,0,0,4,0,4,71,0,71,201,205,
07/15/2017,0,7,8,0,15,0,0,0,0,0,0,0,84,2,86,0,0,8,0,8,90,0,90,191,199,
07/16/2017,0,27,18,0,45,0,0,0,0,0,0,0,65,0,65,0,0,3,0,3,56,0,56,166,169,
07/17/2017,0,10,15,0,25,0,0,0,0,0,0,0,65,0,65,0,0,0,0,0,44,0,44,134,134,
07/18/2017,0,13,36,0,49,0,0,0,0,0,0,2,59,0,61,0,0,20,0,20,108,0,108,218,238,
07/19/2017,0,9,25,0,34,0,0,0,0,0,0,1,77,0,78,0,0,5,4,9,110,0,110,222,231,
07/20/2017,0,18,26,0,44,0,0,0,0,0,0,1,103,0,104,0,0,1,0,1,45,0,45,193,194,
07/21/2017,0,17,30,0,47,0,0,0,0,0,0,0,75,0,75,0,0,1,0,1,45,0,45,167,168,
07/22/2017,0,6,13,0,19,0,0,0,0,0,0,0,61,3,64,0,0,3,0,3,34,0,34,117,120,
07/23/2017,0,26,28,0,54,0,0,0,0,0,0,2,61,0,63,0,0,5,0,5,52,0,52,169,174,
07/24/2017,0,15,28,0,43,0,0,0,0,0,0,7,65,0,72,0,0,3,0,3,72,0,72,187,190,
07/25/2017,0,20,26,0,46,0,0,0,0,0,0,3,86,0,89,0,0,9,0,9,97,0,97,232,241,
07/26/2017,0,17,34,0,51,0,0,0,0,0,0,1,73,0,74,0,0,2,0,2,87,0,87,212,214,
07/27/2017,0,20,28,0,48,0,0,0,0,0,0,4,48,0,52,0,0,4,0,4,89,0,89,189,193,
07/28/2017,0,20,25,0,45,0,0,0,0,0,0,0,76,0,76,0,0,3,0,3,38,0,38,159,162,
07/29/2017,0,13,33,0,46,0,0,0,0,0,0,0,65,0,65,0,0,6,0,6,32,0,32,143,149,
07/30/2017,0,38,18,0,56,0,0,0,0,0,0,0,75,0,75,0,0,3,0,3,80,0,80,211,214,
07/31/2017,0,12,23,0,35,0,0,0,0,0,0,0,60,2,62,0,0,3,0,3,70,6,76,173,176,
08-01-2017,0,15,14,0,29,0,0,0,0,0,0,1,137,0,138,0,0,9,0,9,177,0,177,344,353,
08-02-2017,0,13,18,0,31,0,0,0,0,0,0,2,56,0,58,0,0,6,0,6,76,0,76,165,171,
08-03-2017,0,19,13,0,32,0,0,0,0,0,0,0,83,0,83,0,0,3,0,3,154,0,154,269,272,
08-04-2017,0,18,21,0,39,0,0,0,0,0,0,0,66,0,66,0,0,2,0,2,84,0,84,189,191,
08-05-2017,0,10,16,0,26,0,0,0,0,0,0,0,57,1,58,0,0,6,0,6,26,18,44,128,134,
08-06-2017,0,21,33,0,54,0,0,0,0,0,0,0,91,0,91,0,0,4,0,4,56,0,56,201,205,
08-07-2017,0,16,19,0,35,0,0,0,0,0,0,1,42,0,43,0,0,1,0,1,32,0,32,110,111,
08-08-2017,0,16,20,0,36,0,0,0,0,0,0,2,68,0,70,0,0,6,0,6,146,0,146,252,258,
08-09-2017,0,17,47,0,64,0,0,0,0,0,0,2,35,2,39,0,0,3,0,3,32,0,32,135,138,
08-10-2017,0,19,35,0,54,0,0,0,0,0,0,0,57,2,59,0,0,4,0,4,47,0,47,160,164,
08-11-2017,0,19,37,0,56,0,0,0,0,0,0,0,58,0,58,0,0,15,0,15,64,0,64,178,193,
08-12-2017,0,8,20,0,28,0,0,0,0,0,0,0,69,0,69,0,0,7,0,7,10,0,10,107,114,
08/13/2017,0,23,28,0,51,0,0,0,0,0,0,0,74,4,78,0,0,6,0,6,32,0,32,161,167,
08/14/2017,0,13,24,0,37,0,0,0,0,0,0,0,49,1,50,0,0,6,0,6,56,12,68,155,161,
08/15/2017,0,18,27,0,45,0,0,0,0,0,0,0,71,0,71,0,0,5,0,5,54,0,54,170,175,
08/16/2017,0,14,35,0,49,0,0,0,0,0,0,0,83,0,83,0,0,7,0,7,58,0,58,190,197,
08/17/2017,0,18,38,0,56,0,0,0,0,0,0,0,60,0,60,0,0,3,0,3,36,0,36,152,155,
08/18/2017,0,24,41,0,65,0,0,0,0,0,0,0,79,2,81,0,0,1,0,1,52,2,54,200,201,
08/19/2017,0,21,23,0,44,0,0,0,0,0,0,1,42,2,45,0,0,3,0,3,28,32,60,149,152,
