OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=CPS,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,0,5,15,0,20,0,0,0,5,5,0,25,83,2,110,0,16,24,0,40,355,0,355,485,530,
01/22/2017,0,1,20,0,21,16,11,1,0,28,0,0,4,0,4,0,2,1,0,3,42,0,42,67,98,
01/23/2017,0,8,25,2,35,15,6,5,0,26,0,8,26,0,34,0,16,12,0,28,168,0,168,237,291,
01/24/2017,0,6,21,1,28,0,1,0,0,1,0,21,45,1,67,0,5,14,0,19,452,0,452,547,567,
01/25/2017,0,7,44,0,51,8,6,2,0,16,0,15,58,0,73,0,20,15,0,35,115,0,115,239,290,
01/26/2017,0,6,40,11,57,23,6,1,0,30,0,9,34,1,44,0,3,20,1,24,190,0,190,291,345,
01/27/2017,0,5,24,2,31,15,9,0,0,24,0,34,48,1,83,0,11,23,0,34,151,0,151,265,323,
01/28/2017,0,7,10,1,18,15,6,1,0,22,0,22,35,0,57,0,5,10,0,15,259,0,259,334,371,
01/29/2017,0,2,7,1,10,15,9,0,0,24,0,3,22,0,25,0,12,6,0,18,25,0,25,60,102,
01/30/2017,1,5,15,0,21,6,5,0,0,11,0,42,46,0,88,0,14,23,0,37,117,0,117,226,274,
01/31/2017,0,12,26,0,38,8,5,0,1,14,0,62,45,5,112,0,14,27,1,42,159,2,161,311,367,
02-01-2017,0,14,22,2,38,3,3,0,0,6,0,58,69,1,128,0,14,18,0,32,292,0,292,458,496,
02-02-2017,0,6,26,1,33,5,2,1,2,10,0,59,69,0,128,0,22,22,0,44,348,0,348,509,563,
02-03-2017,0,6,28,1,35,7,0,2,2,11,0,38,79,0,117,0,21,22,0,43,236,0,236,388,442,
02-04-2017,0,7,15,0,22,0,0,0,1,1,0,25,44,2,71,0,3,8,1,12,173,0,173,266,279,
02-05-2017,0,6,14,0,20,4,0,0,2,6,0,14,47,0,61,0,19,12,0,31,184,0,184,265,302,
02-06-2017,0,13,20,0,33,0,1,1,0,2,0,0,21,0,21,0,2,5,0,7,84,0,84,138,147,
02-07-2017,0,13,20,3,36,10,1,0,0,11,0,20,45,2,67,0,25,18,0,43,161,0,161,264,318,
02-08-2017,0,7,30,2,39,14,2,1,0,17,0,6,21,0,27,0,15,10,0,25,160,0,160,226,268,
02-09-2017,0,14,40,0,54,2,1,0,0,3,0,35,79,0,114,0,10,14,0,24,415,0,415,583,610,
02-10-2017,0,2,28,2,32,2,1,1,0,4,0,25,35,2,62,0,13,12,0,25,125,0,125,219,248,
02-11-2017,0,6,26,0,32,0,0,2,2,4,0,7,57,1,65,0,27,10,0,37,222,0,222,319,360,
02-12-2017,0,1,17,0,18,2,2,1,0,5,0,2,32,1,35,0,23,3,0,26,5,0,5,58,89,
02/13/2017,0,5,16,0,21,5,6,0,4,15,0,42,61,0,103,0,16,27,0,43,241,0,241,365,423,
02/14/2017,0,13,18,0,31,7,4,1,2,14,0,41,35,0,76,0,19,18,0,37,230,0,230,337,388,
02/15/2017,0,13,26,0,39,3,2,0,1,6,0,68,66,0,134,0,15,20,0,35,277,0,277,450,491,
02/16/2017,0,10,30,0,40,6,0,0,5,11,0,26,73,1,100,0,17,14,1,32,401,0,401,541,584,
02/17/2017,0,12,31,2,45,3,2,0,1,6,0,25,92,2,119,0,19,38,0,57,170,0,170,334,397,
02/18/2017,0,4,28,0,32,9,2,0,0,11,0,20,72,0,92,0,10,12,0,22,249,0,249,373,406,
02/19/2017,1,2,16,0,19,0,2,1,3,6,0,1,56,0,57,0,16,6,0,22,117,0,117,193,221,
02/20/2017,0,4,15,0,19,0,0,0,0,0,0,27,58,0,85,0,12,14,0,26,201,0,201,305,331,
02/21/2017,0,5,17,0,22,0,1,0,0,1,0,7,36,0,43,0,25,8,0,33,175,0,175,240,274,
02/22/2017,0,7,23,0,30,4,4,1,1,10,0,28,58,0,86,0,22,19,0,41,208,0,208,324,375,
02/23/2017,0,4,29,1,34,0,0,2,0,2,0,25,71,2,98,0,27,20,0,47,182,0,182,314,363,
02/24/2017,0,8,24,0,32,7,3,0,2,12,0,14,24,0,38,0,24,9,0,33,120,0,120,190,235,
02/25/2017,0,1,10,2,13,5,1,0,2,8,0,9,23,0,32,0,20,13,0,33,64,0,64,109,150,
02/26/2017,1,4,20,1,26,0,1,0,3,4,0,7,36,0,43,0,25,2,0,27,73,0,73,142,173,
02/27/2017,0,11,22,0,33,0,0,0,3,3,0,43,60,0,103,0,31,24,0,55,216,0,216,352,410,
02/28/2017,1,6,26,0,33,1,2,0,0,3,0,3,24,0,27,0,15,6,0,21,171,0,171,231,255,
03-01-2017,0,3,18,1,22,8,6,0,0,14,0,1,35,0,36,0,4,6,1,11,88,0,88,146,171,
03-02-2017,0,9,67,0,76,4,5,0,2,11,0,48,61,0,109,0,18,13,1,32,399,0,399,584,627,
03-03-2017,0,4,38,1,43,2,0,0,3,5,0,32,60,0,92,0,28,18,2,48,359,0,359,494,547,
03-04-2017,0,10,25,0,35,0,0,0,0,0,0,34,68,0,102,0,25,8,2,35,97,0,97,234,269,
03-05-2017,0,4,32,0,36,0,0,0,0,0,0,2,12,0,14,0,18,2,0,20,61,0,61,111,131,
03-06-2017,0,2,22,0,24,0,1,0,0,1,0,2,14,0,16,0,1,3,0,4,102,0,102,142,147,
03-07-2017,0,13,35,1,49,3,1,0,2,6,0,35,28,1,64,0,32,13,1,46,275,0,275,388,440,
03-08-2017,0,8,41,0,49,4,4,1,0,9,0,35,60,4,99,0,20,19,3,42,263,0,263,411,462,
03-09-2017,0,2,35,0,37,7,7,0,1,15,0,31,58,0,89,0,20,11,0,31,270,0,270,396,442,
03-10-2017,2,1,32,0,35,4,0,0,5,9,0,31,44,0,75,0,14,13,0,27,223,0,223,333,369,
03-11-2017,1,3,9,0,13,8,2,0,0,10,0,2,9,0,11,0,8,5,0,13,47,0,47,71,94,
03-12-2017,0,9,35,0,44,0,0,7,0,7,0,1,100,0,101,0,47,14,0,61,133,0,133,278,346,
03/13/2017,0,2,15,0,17,6,7,0,0,13,0,0,3,0,3,0,1,0,0,1,0,0,0,20,34,
03/14/2017,0,7,13,0,20,15,11,2,0,28,0,5,39,0,44,0,26,14,0,40,192,0,192,256,324,
03/15/2017,0,7,50,3,60,4,1,0,0,5,0,51,79,0,130,0,19,26,0,45,375,0,375,565,615,
03/16/2017,0,9,48,2,59,0,0,1,2,3,0,39,74,3,116,0,18,22,0,40,322,0,322,497,540,
03/17/2017,0,4,26,0,30,4,1,0,0,5,0,3,33,0,36,0,11,14,2,27,163,0,163,229,261,
03/18/2017,0,7,32,4,43,9,1,1,0,11,0,6,78,0,84,0,12,11,2,25,145,0,145,272,308,
03/19/2017,0,11,47,0,58,0,0,0,0,0,0,1,56,0,57,0,16,12,0,28,54,0,54,169,197,
03/20/2017,0,4,24,0,28,12,3,4,0,19,0,29,63,3,95,0,26,13,0,39,195,0,195,318,376,
03/21/2017,0,8,38,0,46,8,3,1,1,13,0,14,55,4,73,0,15,16,0,31,276,0,276,395,439,
03/22/2017,0,4,30,0,34,0,0,1,1,2,0,48,76,1,125,0,34,21,0,55,381,0,381,540,597,
03/23/2017,1,5,18,0,24,0,1,0,0,1,0,23,52,1,76,0,28,13,2,43,297,0,297,397,441,
03/24/2017,0,4,16,0,20,0,0,0,2,2,0,7,39,0,46,0,18,41,0,59,64,0,64,130,191,
03/25/2017,0,5,18,0,23,0,0,1,0,1,0,5,17,0,22,0,2,3,0,5,92,0,92,137,143,
03/26/2017,0,3,38,0,41,8,1,0,0,9,0,0,30,0,30,0,9,6,1,16,79,0,79,150,175,
03/27/2017,0,5,36,0,41,5,4,1,0,10,0,1,13,0,14,0,4,3,0,7,146,0,146,201,218,
03/28/2017,0,10,27,2,39,7,1,0,0,8,0,3,45,1,49,0,16,41,0,57,258,0,258,346,411,
03/29/2017,0,6,22,0,28,0,0,0,1,1,0,16,30,2,48,0,11,11,0,22,146,0,146,222,245,
03/30/2017,0,3,23,2,28,11,3,1,3,18,0,2,33,0,35,0,17,13,0,30,112,5,117,180,228,
03/31/2017,2,10,23,2,37,10,7,1,1,19,0,9,38,0,47,0,17,15,0,32,85,0,85,169,220,
04-01-2017,1,4,37,0,42,1,1,2,1,5,0,52,102,0,154,0,22,131,1,154,222,0,222,418,577,
04-02-2017,3,9,39,0,51,0,0,0,0,0,0,5,85,0,90,0,14,101,0,115,101,0,101,242,357,
04-03-2017,2,7,27,0,36,8,7,0,0,15,0,3,23,0,26,0,4,4,0,8,104,0,104,166,189,
04-04-2017,1,7,27,0,35,13,6,3,1,23,0,39,41,0,80,0,1,6,1,8,207,0,207,322,353,
04-05-2017,0,2,13,0,15,12,6,1,1,20,0,9,14,0,23,0,0,2,0,2,34,0,34,72,94,
04-06-2017,2,14,31,0,47,9,6,0,0,15,0,27,55,2,84,0,18,8,0,26,116,0,116,247,288,
04-07-2017,0,8,41,2,51,5,2,0,0,7,0,61,80,0,141,0,23,31,0,54,428,0,428,620,681,
04-08-2017,0,4,28,4,36,0,0,0,3,3,0,35,116,0,151,0,28,115,0,143,126,0,126,313,459,
04-09-2017,5,12,37,1,55,0,0,0,0,0,0,16,33,0,49,0,10,25,0,35,17,0,17,121,156,
04-10-2017,0,2,23,1,26,2,0,0,1,3,0,4,29,0,33,0,22,2,2,26,113,0,113,172,201,
04-11-2017,0,8,30,5,43,10,0,0,2,12,0,34,86,1,121,0,15,13,1,29,389,0,389,553,594,
04-12-2017,0,7,29,1,37,0,0,0,0,0,0,37,87,0,124,0,18,10,1,29,359,0,359,520,549,
04/13/2017,0,4,35,0,39,3,1,0,0,4,0,39,79,0,118,0,23,19,1,43,272,0,272,429,476,
04/14/2017,0,0,21,3,24,0,3,0,0,3,0,20,34,0,54,0,21,28,1,50,258,0,258,336,389,
04/15/2017,1,1,12,0,14,2,0,0,0,2,0,9,60,0,69,0,45,142,0,187,91,0,91,174,363,
04/16/2017,2,7,14,0,23,4,1,2,0,7,0,2,35,0,37,0,9,26,0,35,98,0,98,158,200,
04/17/2017,0,12,24,0,36,0,1,0,0,1,0,18,59,0,77,0,12,6,0,18,239,0,239,352,371,
04/18/2017,1,4,34,1,40,0,0,0,2,2,0,60,72,5,137,0,23,10,1,34,312,0,312,489,525,
04/19/2017,1,8,28,0,37,3,2,1,1,7,0,41,64,1,106,0,21,11,0,32,122,0,122,265,304,
04/20/2017,1,11,28,0,40,5,3,2,1,11,0,28,49,0,77,0,7,9,0,16,103,0,103,220,247,
04/21/2017,0,6,15,0,21,0,0,1,1,2,0,18,29,3,50,0,10,7,0,17,271,0,271,342,361,
04/22/2017,0,1,11,1,13,0,0,0,0,0,0,10,17,1,28,0,15,5,0,20,64,0,64,105,125,
04/23/2017,2,3,19,0,24,0,0,0,5,5,0,9,57,4,70,0,27,79,0,106,36,0,36,130,241,
04/24/2017,0,7,28,2,37,0,0,0,0,0,0,52,81,2,135,0,20,30,1,51,345,0,345,517,568,
04/25/2017,2,6,63,1,72,0,0,0,2,2,0,29,68,3,100,0,22,25,1,48,64,0,64,236,286,
04/26/2017,1,6,16,0,23,2,3,0,0,5,0,10,23,0,33,0,0,2,2,4,91,0,91,147,156,
04/27/2017,1,9,40,0,50,6,1,3,1,11,0,33,73,0,106,0,19,15,2,36,239,0,239,395,442,
04/28/2017,1,6,31,3,41,0,0,0,0,0,0,7,15,0,22,0,0,2,0,2,106,0,106,169,171,
04/29/2017,0,0,9,0,9,13,4,0,0,17,0,0,1,0,1,0,0,0,0,0,0,0,0,10,27,
04/30/2017,4,2,17,1,24,0,0,1,0,1,0,1,8,0,9,0,4,3,0,7,0,0,0,33,41,
05-01-2017,0,5,23,1,29,6,3,1,0,10,0,13,46,3,62,0,18,11,0,29,21,0,21,112,151,
05-02-2017,0,4,16,0,20,5,2,2,0,9,0,33,90,0,123,0,32,12,0,44,145,0,145,288,341,
05-03-2017,0,7,26,0,33,0,1,0,0,1,0,1,16,0,17,0,0,1,0,1,167,0,167,217,219,
05-04-2017,2,5,11,0,18,25,9,1,0,35,0,1,20,0,21,0,8,5,0,13,0,0,0,39,87,
05-05-2017,0,4,31,2,37,8,1,2,0,11,0,15,58,1,74,1,18,17,0,36,74,0,74,185,232,
05-06-2017,0,2,14,2,18,7,5,0,0,12,0,10,37,3,50,0,21,27,1,49,87,0,87,155,216,
05-07-2017,0,1,20,1,22,7,1,2,0,10,0,19,94,2,115,0,10,18,2,30,206,0,206,343,383,
05-08-2017,0,10,33,0,43,4,3,0,0,7,0,63,71,3,137,0,25,17,1,43,438,0,438,618,668,
05-09-2017,0,15,28,1,44,5,3,0,0,8,0,46,73,0,119,0,28,8,0,36,274,0,274,437,481,
05-10-2017,0,12,24,3,39,4,4,0,2,10,0,36,61,2,99,0,32,17,1,50,213,0,213,351,411,
05-11-2017,0,7,37,6,50,7,5,1,0,13,0,5,30,2,37,0,12,8,1,21,107,0,107,194,228,
05-12-2017,0,7,52,0,59,0,0,0,1,1,0,38,54,2,94,0,18,10,0,28,151,0,151,304,333,
05/13/2017,0,8,33,0,41,4,0,1,0,5,0,38,61,2,101,0,38,123,0,161,197,0,197,339,505,
05/14/2017,1,2,27,0,30,2,1,0,0,3,0,13,75,0,88,0,9,105,0,114,46,0,46,164,281,
05/15/2017,0,10,32,1,43,0,0,0,0,0,0,43,71,1,115,0,26,34,0,60,317,0,317,475,535,
05/16/2017,0,5,42,0,47,0,0,0,0,0,0,19,42,0,61,0,31,15,1,47,167,0,167,275,322,
05/17/2017,0,7,22,3,32,0,1,1,0,2,0,6,30,1,37,0,16,5,0,21,99,0,99,168,191,
05/18/2017,1,12,40,0,53,0,0,1,2,3,0,31,92,0,123,0,22,12,1,35,302,0,302,478,516,
05/19/2017,0,2,23,2,27,1,3,1,1,6,0,14,64,0,78,0,22,21,0,43,221,0,221,326,375,
05/20/2017,0,3,18,0,21,1,2,0,0,3,0,1,13,0,14,0,8,3,0,11,32,0,32,67,81,
05/21/2017,1,7,32,0,40,5,2,0,0,7,0,3,55,0,58,0,9,103,0,112,60,0,60,158,277,
05/22/2017,1,8,33,0,42,3,0,0,4,7,0,46,107,0,153,0,44,58,0,102,424,0,424,619,728,
05/23/2017,0,2,24,0,26,4,3,0,0,7,0,23,45,0,68,0,7,7,0,14,219,0,219,313,334,
05/24/2017,0,5,26,6,37,0,4,0,0,4,0,34,59,0,93,0,30,8,0,38,328,0,328,458,500,
05/25/2017,0,7,40,4,51,4,2,2,0,8,0,38,60,0,98,0,41,38,0,79,286,0,286,435,522,
05/26/2017,0,4,29,1,34,1,0,0,1,2,0,17,58,0,75,0,17,63,0,80,174,0,174,283,365,
05/27/2017,0,1,12,0,13,1,0,0,0,1,0,10,29,0,39,0,5,88,0,93,58,0,58,110,204,
05/28/2017,2,3,20,0,25,4,5,1,0,10,0,5,28,0,33,0,21,147,0,168,51,0,51,109,287,
05/29/2017,1,4,21,0,26,6,3,1,0,10,0,7,67,0,74,0,19,113,0,132,69,0,69,169,311,
05/30/2017,0,11,24,0,35,4,1,2,0,7,0,37,59,0,96,0,38,56,1,95,299,0,299,430,532,
05/31/2017,0,12,27,2,41,2,2,0,3,7,0,26,78,0,104,0,17,25,0,42,260,0,260,405,454,
06-01-2017,2,19,55,0,76,0,0,1,0,1,0,35,53,0,88,0,5,25,0,30,251,0,251,415,446,
06-02-2017,0,9,19,3,31,0,0,0,4,4,0,23,73,0,96,0,15,38,0,53,237,0,237,364,421,
06-03-2017,0,7,21,0,28,0,0,0,8,8,0,3,76,0,79,0,28,115,1,144,45,0,45,152,304,
06-04-2017,0,1,23,0,24,0,0,0,0,0,0,2,17,0,19,0,9,75,0,84,68,0,68,111,195,
06-05-2017,0,8,29,0,37,7,4,1,1,13,0,12,45,1,58,0,9,6,0,15,230,0,230,325,353,
06-06-2017,0,12,26,2,40,3,0,0,2,5,0,23,80,1,104,0,12,9,1,22,146,0,146,290,317,
06-07-2017,0,10,36,1,47,4,0,1,1,6,0,26,63,4,93,0,25,13,5,43,185,0,185,325,374,
06-08-2017,2,8,38,0,48,4,1,1,4,10,0,37,73,2,112,0,20,20,3,43,334,0,334,494,547,
06-09-2017,0,14,48,1,63,3,0,0,2,5,0,31,63,3,97,0,17,79,3,99,187,0,187,347,451,
06-10-2017,0,3,21,0,24,1,1,1,4,7,0,10,60,3,73,0,18,123,0,141,33,0,33,130,278,
06-11-2017,2,6,35,0,43,0,0,1,0,1,0,5,49,0,54,0,25,84,0,109,29,0,29,126,236,
06-12-2017,0,8,24,0,32,0,0,0,3,3,0,26,68,0,94,0,35,38,0,73,175,0,175,301,377,
06/13/2017,0,7,18,0,25,0,0,0,3,3,0,20,37,0,57,0,17,22,0,39,194,0,194,276,318,
06/14/2017,0,13,28,0,41,0,0,0,0,0,0,18,65,2,85,0,35,33,0,68,174,0,174,300,368,
06/15/2017,2,8,39,0,49,6,0,0,1,7,2,38,49,0,89,0,14,53,1,68,250,1,251,389,464,
06/16/2017,0,7,30,2,39,0,1,1,2,4,0,28,36,1,65,0,15,61,0,76,109,0,109,213,293,
06/17/2017,0,4,20,0,24,4,2,0,1,7,0,20,47,0,67,0,41,207,1,249,62,0,62,153,409,
06/18/2017,0,5,17,6,28,1,1,0,1,3,0,6,42,0,48,0,18,236,1,255,35,0,35,111,369,
06/19/2017,0,12,17,0,29,1,0,0,0,1,0,36,61,1,98,0,25,101,0,126,177,0,177,304,431,
06/20/2017,0,7,28,4,39,5,0,1,2,8,0,23,54,4,81,0,26,29,1,56,210,0,210,330,394,
06/21/2017,0,4,35,0,39,0,0,0,2,2,0,18,67,0,85,0,32,43,0,75,216,0,216,340,417,
06/22/2017,1,3,35,1,40,0,0,1,1,2,0,13,33,2,48,0,21,44,0,65,317,0,317,405,472,
06/23/2017,0,4,27,0,31,11,5,0,1,17,0,6,35,0,41,0,23,56,0,79,64,0,64,136,232,
06/24/2017,0,5,24,1,30,7,0,0,0,7,0,5,87,0,92,0,33,227,1,261,152,0,152,274,542,
06/25/2017,1,2,22,0,25,8,1,0,0,9,0,0,66,1,67,0,7,243,1,251,85,0,85,177,437,
06/26/2017,2,2,29,0,33,6,2,0,1,9,0,18,72,0,90,0,10,46,3,59,213,0,213,336,404,
06/27/2017,0,7,27,0,34,2,1,0,1,4,0,81,66,0,147,0,32,80,0,112,348,0,348,529,645,
06/28/2017,0,3,17,1,21,0,1,0,1,2,0,15,51,0,66,0,22,29,1,52,202,0,202,289,343,
06/29/2017,0,5,27,1,33,0,0,0,0,0,0,39,48,0,87,0,10,6,0,16,149,0,149,269,285,
06/30/2017,0,6,26,1,33,11,5,1,0,17,0,11,30,0,41,0,17,102,0,119,92,0,92,166,302,
07-01-2017,0,5,19,0,24,4,1,1,0,6,0,0,74,0,74,0,19,334,1,354,34,0,34,132,492,
07-02-2017,2,1,26,0,29,2,0,0,0,2,1,1,74,0,76,0,13,323,0,336,104,0,104,209,547,
07-03-2017,0,2,12,2,16,0,0,0,0,0,0,7,62,0,69,0,31,287,0,318,98,0,98,183,501,
07-04-2017,0,1,10,0,11,0,0,0,0,0,0,3,58,0,61,0,18,233,0,251,49,0,49,121,372,
07-05-2017,0,1,15,0,16,0,0,0,1,1,0,5,30,0,35,0,8,3,0,11,149,0,149,200,212,
07-06-2017,1,6,32,2,41,4,1,1,0,6,0,18,45,1,64,0,14,94,0,108,260,0,260,365,479,
07-07-2017,0,11,36,3,50,6,3,1,3,13,0,29,79,2,110,0,24,109,0,133,267,0,267,427,573,
07-08-2017,0,5,34,0,39,8,1,0,1,10,0,18,64,0,82,0,18,191,0,209,84,0,84,205,424,
07-09-2017,1,7,30,0,38,5,0,0,0,5,0,1,47,0,48,0,13,103,0,116,50,0,50,136,257,
07-10-2017,0,9,21,2,32,0,0,1,3,4,0,20,57,2,79,0,22,40,1,63,46,0,46,157,224,
07-11-2017,1,8,30,0,39,2,0,1,1,4,0,40,51,0,91,0,31,47,1,79,242,0,242,372,455,
07-12-2017,0,9,34,3,46,7,2,0,0,9,0,37,50,2,89,0,22,43,0,65,254,0,254,389,463,
07/13/2017,0,19,25,0,44,12,1,1,0,14,0,7,36,0,43,0,15,18,0,33,321,0,321,408,455,
07/14/2017,1,3,29,0,33,3,2,1,2,8,0,11,75,0,86,0,9,148,0,157,218,0,218,337,502,
07/15/2017,0,9,23,2,34,7,0,1,1,9,0,18,79,0,97,0,34,329,0,363,155,0,155,286,658,
07/16/2017,0,3,24,0,27,9,2,0,1,12,0,1,54,2,57,0,16,266,0,282,96,0,96,180,474,
07/17/2017,0,7,43,0,50,0,0,0,1,1,0,37,53,0,90,0,15,102,2,119,225,0,225,365,485,
07/18/2017,0,5,16,1,22,0,0,0,5,5,0,30,47,2,79,0,23,19,0,42,316,2,318,419,466,
07/19/2017,0,12,25,0,37,4,0,2,0,6,0,42,68,7,117,0,13,6,0,19,352,0,352,506,531,
07/20/2017,0,9,26,0,35,6,0,0,0,6,0,35,56,0,91,0,18,27,0,45,301,0,301,427,478,
07/21/2017,0,3,26,0,29,2,1,0,0,3,0,29,55,2,86,0,15,71,1,87,130,0,130,245,335,
07/22/2017,0,1,23,1,25,2,0,1,0,3,0,5,56,0,61,0,20,120,0,140,63,0,63,149,292,
07/23/2017,1,1,20,1,23,4,0,1,0,5,0,4,64,0,68,0,17,147,0,164,61,0,61,152,321,
07/24/2017,1,3,37,4,45,8,1,2,1,12,0,32,85,4,121,0,22,69,0,91,136,0,136,302,405,
07/25/2017,0,8,25,2,35,0,0,1,0,1,0,22,72,0,94,0,21,81,1,103,264,0,264,393,497,
07/26/2017,0,5,40,2,47,4,1,0,0,5,0,27,48,2,77,0,19,50,1,70,271,0,271,395,470,
07/27/2017,0,1,30,3,34,9,3,0,0,12,0,1,22,0,23,0,4,3,0,7,105,0,105,162,181,
07/28/2017,0,4,42,3,49,4,1,0,2,7,0,18,58,1,77,0,26,98,3,127,126,0,126,252,386,
07/29/2017,0,2,22,0,24,0,1,0,7,8,0,0,52,3,55,0,15,276,10,301,36,0,36,115,424,
07/30/2017,2,4,20,0,26,0,0,0,0,0,0,4,67,1,72,0,11,265,0,276,92,0,92,190,466,
07/31/2017,0,12,16,1,29,0,1,0,1,2,0,39,48,0,87,0,22,49,0,71,235,0,235,351,424,
08-01-2017,2,7,18,1,28,3,3,0,0,6,0,21,40,2,63,0,17,42,1,60,116,0,116,207,273,
08-02-2017,0,4,34,2,40,1,2,0,1,4,0,27,56,0,83,0,22,37,0,59,230,0,230,353,416,
08-03-2017,0,9,36,2,47,3,0,1,0,4,0,28,58,2,88,0,12,39,3,54,150,0,150,285,343,
08-04-2017,0,10,22,5,37,6,3,0,1,10,0,25,42,1,68,0,24,67,0,91,82,0,82,187,288,
08-05-2017,0,0,10,2,12,0,0,0,0,0,0,12,108,0,120,0,17,121,1,139,131,0,131,263,402,
08-06-2017,0,0,10,0,10,0,0,2,0,2,0,5,4,0,9,0,6,1,0,7,14,0,14,33,42,
08-07-2017,0,12,18,4,34,7,1,0,0,8,0,9,38,0,47,0,18,34,0,52,144,0,144,225,285,
08-08-2017,0,7,38,4,49,1,0,0,2,3,0,36,73,2,111,0,22,53,0,75,153,0,153,313,391,
08-09-2017,0,7,41,2,50,0,0,0,1,1,0,33,56,0,89,0,15,55,0,70,207,0,207,346,417,
08-10-2017,2,9,29,5,45,2,0,0,1,3,0,23,56,0,79,0,15,51,0,66,194,2,196,320,389,
08-11-2017,0,10,40,0,50,7,2,0,0,9,0,4,27,0,31,0,23,44,0,67,89,0,89,170,246,
08-12-2017,0,4,15,0,19,23,1,0,0,24,0,7,50,1,58,0,9,248,3,260,75,0,75,152,436,
08/13/2017,2,4,32,0,38,0,0,0,0,0,0,3,101,2,106,0,15,122,1,138,139,0,139,283,421,
08/14/2017,1,6,24,1,32,0,1,0,1,2,0,8,43,2,53,0,17,50,0,67,182,0,182,267,336,
08/15/2017,0,7,30,0,37,0,0,0,1,1,0,24,38,0,62,0,32,36,0,68,205,0,205,304,373,
08/16/2017,0,3,15,4,22,0,2,1,1,4,0,4,23,2,29,0,7,19,0,26,81,0,81,132,162,
08/17/2017,0,11,33,2,46,8,0,0,1,9,0,27,62,2,91,0,20,47,1,68,305,0,305,442,519,
08/18/2017,0,14,20,0,34,8,2,0,0,10,0,24,73,0,97,0,30,97,4,131,133,0,133,264,405,
08/19/2017,0,6,27,0,33,9,0,1,0,10,0,12,69,1,82,0,15,248,3,266,63,0,63,178,454,
