OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=EVB,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,0,5,15,0,20,0,0,0,0,0,0,0,162,0,162,0,0,7,0,7,332,0,332,514,521,
01/22/2017,0,2,6,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,9,
01/23/2017,0,0,4,0,4,0,0,0,0,0,0,0,44,0,44,0,0,2,0,2,98,0,98,146,148,
01/24/2017,0,0,17,0,17,0,0,0,0,0,0,0,161,0,161,0,0,6,1,7,326,0,326,504,511,
01/25/2017,0,2,19,0,21,0,0,0,0,0,0,0,121,0,121,0,0,9,0,9,412,0,412,554,563,
01/26/2017,0,1,21,0,22,0,0,0,0,0,0,0,71,0,71,0,0,2,0,2,124,0,124,217,219,
01/27/2017,0,0,28,0,28,0,0,0,0,0,0,0,150,0,150,0,0,8,0,8,450,0,450,628,636,
01/28/2017,0,5,12,0,17,0,0,0,0,0,0,0,139,0,139,0,0,3,0,3,366,0,366,522,525,
01/29/2017,0,2,19,0,21,0,0,0,0,0,0,0,103,0,103,0,0,9,0,9,68,0,68,192,201,
01/30/2017,0,2,25,0,27,0,0,0,0,0,0,0,101,0,101,0,0,1,0,1,304,0,304,432,433,
01/31/2017,0,0,25,0,25,0,0,0,0,0,0,0,187,0,187,0,0,1,1,2,424,0,424,636,638,
02-01-2017,0,0,18,0,18,0,0,0,0,0,0,0,156,0,156,0,0,10,1,11,408,0,408,582,593,
02-02-2017,0,4,21,0,25,0,0,0,0,0,0,0,140,0,140,0,0,12,1,13,392,0,392,557,570,
02-03-2017,0,4,22,0,26,0,0,0,0,0,0,0,124,0,124,0,0,4,0,4,478,0,478,628,632,
02-04-2017,0,5,20,0,25,0,0,0,0,0,0,0,55,0,55,0,0,6,0,6,258,0,258,338,344,
02-05-2017,0,2,27,0,29,0,0,0,0,0,0,0,34,0,34,0,0,4,0,4,34,0,34,97,101,
02-06-2017,0,6,21,0,27,0,0,0,0,0,0,0,147,0,147,0,0,9,0,9,408,0,408,582,591,
02-07-2017,0,2,9,0,11,0,0,0,0,0,0,0,178,0,178,0,0,10,0,10,496,0,496,685,695,
02-08-2017,0,4,14,0,18,0,0,0,0,0,0,0,123,0,123,0,0,7,3,10,582,0,582,723,733,
02-09-2017,0,0,28,0,28,0,0,0,0,0,0,0,86,0,86,0,0,7,0,7,176,0,176,290,297,
02-10-2017,0,2,26,0,28,0,0,0,0,0,0,0,141,0,141,0,0,11,2,13,376,0,376,545,558,
02-11-2017,0,3,24,0,27,0,0,0,0,0,0,0,148,0,148,0,0,9,1,10,424,0,424,599,609,
02-12-2017,0,4,19,0,23,0,0,0,0,0,0,0,143,0,143,0,0,12,0,12,146,0,146,312,324,
02/13/2017,0,0,35,0,35,0,0,0,0,0,0,0,86,0,86,0,0,5,0,5,208,0,208,329,334,
02/14/2017,0,3,16,0,19,0,0,0,0,0,0,0,148,0,148,0,0,9,1,10,552,0,552,719,729,
02/15/2017,0,4,5,0,9,0,0,0,0,0,0,0,10,0,10,0,0,1,1,2,12,0,12,31,33,
02/16/2017,0,5,39,0,44,0,0,0,0,0,0,0,158,0,158,0,0,8,0,8,407,0,407,609,617,
02/17/2017,0,4,19,0,23,0,0,0,0,0,0,0,151,0,151,0,0,29,0,29,604,0,604,778,807,
02/18/2017,0,3,11,0,14,0,0,0,0,0,0,0,136,0,136,0,0,6,0,6,428,0,428,578,584,
02/19/2017,0,4,23,0,27,0,0,0,0,0,0,0,66,0,66,0,0,9,0,9,80,0,80,173,182,
02/20/2017,0,3,31,0,34,0,0,0,0,0,0,0,159,0,159,0,0,12,0,12,324,0,324,517,529,
02/21/2017,0,6,27,0,33,0,0,0,0,0,0,0,170,0,170,0,0,10,0,10,454,0,454,657,667,
02/22/2017,0,3,16,0,19,0,0,0,0,0,0,0,31,0,31,0,0,1,0,1,116,0,116,166,167,
02/23/2017,0,0,43,0,43,0,0,0,0,0,0,0,38,0,38,0,0,7,0,7,56,0,56,137,144,
02/24/2017,0,6,35,0,41,0,0,0,0,0,0,0,136,0,136,0,0,12,0,12,474,0,474,651,663,
02/25/2017,0,0,29,0,29,0,0,0,0,0,0,0,86,0,86,0,0,24,0,24,322,0,322,437,461,
02/26/2017,0,3,11,0,14,0,0,0,0,0,0,0,150,0,150,0,0,33,0,33,108,0,108,272,305,
02/27/2017,0,6,33,0,39,0,0,0,0,0,0,0,191,0,191,0,0,13,0,13,414,0,414,644,657,
02/28/2017,0,2,20,0,22,0,0,0,0,0,0,0,139,0,139,0,0,8,0,8,346,0,346,507,515,
03-01-2017,0,2,21,0,23,0,0,0,0,0,0,0,175,0,175,0,0,14,0,14,418,0,418,616,630,
03-02-2017,0,4,18,0,22,0,0,0,0,0,0,0,48,0,48,0,0,5,0,5,170,0,170,240,245,
03-03-2017,0,1,11,0,12,0,0,0,0,0,0,0,113,0,113,0,0,4,0,4,154,0,154,279,283,
03-04-2017,0,6,12,0,18,0,0,0,0,0,0,0,129,0,129,0,0,15,0,15,322,0,322,469,484,
03-05-2017,0,7,10,0,17,0,0,0,0,0,0,0,123,0,123,0,0,7,0,7,110,0,110,250,257,
03-06-2017,0,2,17,0,19,0,0,0,0,0,0,0,150,0,150,0,0,7,0,7,412,0,412,581,588,
03-07-2017,0,4,21,0,25,0,0,0,0,0,0,0,129,0,129,0,0,15,0,15,504,0,504,658,673,
03-08-2017,0,8,18,0,26,0,0,0,0,0,0,0,175,0,175,0,0,11,0,11,490,0,490,691,702,
03-09-2017,0,6,14,0,20,0,0,0,0,0,0,0,147,0,147,0,0,16,0,16,493,0,493,660,676,
03-10-2017,0,6,22,0,28,0,0,0,0,0,0,0,120,0,120,0,0,17,0,17,444,0,444,592,609,
03-11-2017,0,8,22,0,30,0,0,0,0,0,0,0,120,0,120,0,0,18,0,18,348,0,348,498,516,
03-12-2017,0,6,16,0,22,0,0,0,0,0,0,0,43,0,43,0,0,7,0,7,55,0,55,120,127,
03/13/2017,0,4,17,0,21,0,0,0,0,0,0,0,108,0,108,0,0,5,0,5,392,0,392,521,526,
03/14/2017,0,3,37,0,40,0,0,0,0,0,0,0,113,0,113,0,0,14,1,15,258,0,258,411,426,
03/15/2017,0,5,16,0,21,0,0,0,0,0,0,0,136,0,136,0,0,17,1,18,462,0,462,619,637,
03/16/2017,0,6,32,0,38,0,0,0,0,0,0,0,157,0,157,0,0,21,0,21,394,0,394,589,610,
03/17/2017,0,10,34,0,44,0,0,0,0,0,0,0,171,0,171,0,0,23,0,23,440,0,440,655,678,
03/18/2017,0,8,19,0,27,0,0,0,0,0,0,0,147,0,147,0,0,22,0,22,392,0,392,566,588,
03/19/2017,0,8,21,0,29,0,0,0,0,0,0,0,112,0,112,0,0,22,0,22,122,0,122,263,285,
03/20/2017,0,5,25,0,30,0,0,0,0,0,0,0,199,0,199,0,0,10,0,10,406,0,406,635,645,
03/21/2017,0,10,22,0,32,0,0,0,0,0,0,0,163,0,163,0,0,15,0,15,476,0,476,671,686,
03/22/2017,0,2,22,0,24,0,0,0,0,0,0,0,90,0,90,0,0,11,0,11,334,0,334,448,459,
03/23/2017,0,2,12,0,14,0,0,0,0,0,0,0,71,0,71,0,0,7,1,8,170,0,170,255,263,
03/24/2017,0,8,32,0,40,0,0,0,0,0,0,0,134,0,134,0,0,13,0,13,276,0,276,450,463,
03/25/2017,0,9,29,0,38,0,0,0,0,0,0,0,117,0,117,0,0,28,0,28,412,0,412,567,595,
03/26/2017,0,3,20,0,23,0,0,0,0,0,0,0,133,0,133,0,1,17,0,18,132,0,132,288,306,
03/27/2017,0,10,26,0,36,0,0,0,0,0,0,0,177,0,177,0,0,10,0,10,410,0,410,623,633,
03/28/2017,0,1,26,0,27,0,0,0,0,0,0,0,165,0,165,0,0,13,0,13,436,0,436,628,641,
03/29/2017,0,2,24,0,26,0,0,0,0,0,0,0,183,0,183,0,0,10,3,13,506,0,506,715,728,
03/30/2017,0,5,19,0,24,0,0,0,0,0,0,0,178,0,178,0,0,10,0,10,545,0,545,747,757,
03/31/2017,0,1,17,0,18,0,0,0,0,0,0,0,104,0,104,0,0,11,0,11,338,0,338,460,471,
04-01-2017,0,5,20,0,25,0,0,0,0,0,0,0,183,0,183,0,0,21,0,21,360,0,360,568,589,
04-02-2017,0,2,10,0,12,0,0,0,0,0,0,0,153,0,153,0,0,12,0,12,244,0,244,409,421,
04-03-2017,0,7,17,0,24,0,0,0,0,0,0,0,175,0,175,0,0,6,0,6,404,0,404,603,609,
04-04-2017,0,2,20,0,22,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,26,0,26,61,61,
04-05-2017,0,0,25,0,25,0,0,0,0,0,0,0,158,0,158,0,0,12,2,14,504,0,504,687,701,
04-06-2017,0,6,24,0,30,0,0,0,0,0,0,0,82,0,82,0,0,4,1,5,230,0,230,342,347,
04-07-2017,0,7,27,0,34,0,0,0,0,0,0,0,148,0,148,0,0,6,0,6,260,0,260,442,448,
04-08-2017,0,8,33,0,41,0,0,0,0,0,0,0,201,0,201,0,0,21,0,21,398,0,398,640,661,
04-09-2017,0,3,23,0,26,0,0,0,0,0,0,0,119,0,119,0,0,14,0,14,180,0,180,325,339,
04-10-2017,0,5,12,0,17,0,0,0,0,0,0,0,143,0,143,0,0,12,0,12,446,0,446,606,618,
04-11-2017,0,2,13,0,15,0,0,0,0,0,0,0,151,0,151,0,0,11,0,11,582,0,582,748,759,
04-12-2017,0,6,19,0,25,0,0,0,0,0,0,0,176,0,176,0,0,7,1,8,540,0,540,741,749,
04/13/2017,0,6,21,0,27,0,0,0,0,0,0,0,134,0,134,0,0,5,1,6,384,0,384,545,551,
04/14/2017,0,4,34,0,38,0,0,0,0,0,0,0,115,0,115,0,0,8,0,8,380,0,380,533,541,
04/15/2017,0,8,22,0,30,0,0,0,0,0,0,0,153,0,153,0,0,19,3,22,426,0,426,609,631,
04/16/2017,0,6,21,0,27,0,0,0,0,0,0,0,118,0,118,0,0,17,0,17,220,8,228,373,390,
04/17/2017,0,4,32,0,36,0,0,0,0,0,0,0,167,0,167,0,0,11,1,12,498,0,498,701,713,
04/18/2017,0,5,25,0,30,0,0,0,0,0,0,0,149,0,149,0,0,12,0,12,442,0,442,621,633,
04/19/2017,0,5,29,0,34,0,0,0,0,0,0,0,143,0,143,0,0,10,1,11,494,0,494,671,682,
04/20/2017,0,7,15,1,23,0,0,0,0,0,0,0,142,1,143,0,0,8,1,9,400,0,400,566,575,
04/21/2017,0,2,25,0,27,0,0,0,0,0,0,0,136,0,136,0,0,12,0,12,416,0,416,579,591,
04/22/2017,0,7,36,0,43,0,0,0,0,0,0,0,161,0,161,0,0,14,5,19,472,0,472,676,695,
04/23/2017,0,11,28,0,39,0,0,0,0,0,0,0,133,0,133,0,0,8,0,8,242,0,242,414,422,
04/24/2017,0,7,26,0,33,0,0,0,0,0,0,0,153,0,153,0,0,8,4,12,396,0,396,582,594,
04/25/2017,0,1,33,0,34,0,0,0,0,0,0,0,145,0,145,0,0,12,0,12,420,0,420,599,611,
04/26/2017,0,1,23,0,24,0,0,0,0,0,0,0,150,0,150,0,0,7,0,7,422,0,422,596,603,
04/27/2017,0,4,38,0,42,0,0,0,0,0,0,0,144,0,144,0,0,5,2,7,398,0,398,584,591,
04/28/2017,0,2,33,0,35,0,0,0,0,0,0,0,150,0,150,0,0,15,0,15,424,0,424,609,624,
04/29/2017,0,4,29,0,33,0,0,0,0,0,0,0,123,0,123,0,0,10,0,10,378,0,378,534,544,
04/30/2017,0,5,25,0,30,0,0,0,0,0,0,0,110,0,110,0,0,10,0,10,120,0,120,260,270,
05-01-2017,0,8,9,0,17,0,0,0,0,0,0,0,147,0,147,0,0,8,0,8,528,0,528,692,700,
05-02-2017,0,3,20,0,23,0,0,0,0,0,0,0,97,0,97,0,0,7,0,7,282,0,282,402,409,
05-03-2017,0,5,31,0,36,0,0,0,0,0,0,0,174,0,174,0,0,8,0,8,340,0,340,550,558,
05-04-2017,0,4,10,0,14,0,0,0,0,0,0,0,109,0,109,0,0,7,0,7,358,0,358,481,488,
05-05-2017,0,3,22,0,25,0,0,0,0,0,0,0,52,0,52,0,0,3,0,3,104,0,104,181,184,
05-06-2017,0,7,11,0,18,0,0,0,0,0,0,0,88,0,88,0,0,13,0,13,234,0,234,340,353,
05-07-2017,0,8,20,0,28,0,0,0,0,0,0,0,118,0,118,0,0,8,0,8,186,0,186,332,340,
05-08-2017,0,4,24,0,28,0,0,0,0,0,0,0,168,0,168,0,0,8,0,8,332,0,332,528,536,
05-09-2017,0,2,15,0,17,0,0,0,0,0,0,0,118,0,118,0,0,14,1,15,412,0,412,547,562,
05-10-2017,0,5,33,0,38,0,0,0,0,0,0,0,126,0,126,0,0,10,1,11,232,0,232,396,407,
05-11-2017,0,4,23,0,27,0,0,0,0,0,0,0,192,0,192,0,0,5,1,6,476,0,476,695,701,
05-12-2017,0,2,31,0,33,0,0,0,0,0,0,0,163,0,163,0,0,7,0,7,424,0,424,620,627,
05/13/2017,0,8,13,0,21,0,0,0,0,0,0,0,100,0,100,0,0,7,0,7,258,0,258,379,386,
05/14/2017,0,2,28,0,30,0,0,0,0,0,0,0,110,0,110,0,0,11,0,11,178,0,178,318,329,
05/15/2017,0,11,31,0,42,0,0,0,0,0,0,0,210,0,210,0,0,5,4,9,530,0,530,782,791,
05/16/2017,0,4,32,0,36,0,0,0,0,0,0,0,190,0,190,0,0,7,0,7,568,0,568,794,801,
05/17/2017,0,8,29,0,37,0,0,0,0,0,0,0,178,0,178,0,0,9,1,10,468,0,468,683,693,
05/18/2017,0,10,33,0,43,0,0,0,0,0,0,0,149,0,149,0,0,7,0,7,698,0,698,890,897,
05/19/2017,0,8,31,0,39,0,0,0,0,0,0,0,140,0,140,0,0,8,2,10,442,0,442,621,631,
05/20/2017,0,7,32,0,39,0,0,0,0,0,0,0,150,0,150,0,0,8,0,8,386,0,386,575,583,
05/21/2017,0,12,21,0,33,0,0,0,0,0,0,0,142,0,142,0,0,10,0,10,168,0,168,343,353,
05/22/2017,0,6,19,0,25,0,0,0,0,0,0,0,154,0,154,0,0,7,0,7,476,0,476,655,662,
05/23/2017,0,3,24,0,27,0,0,0,0,0,0,0,112,0,112,0,0,13,0,13,194,0,194,333,346,
05/24/2017,0,6,21,0,27,0,0,0,0,0,0,0,76,0,76,0,0,3,0,3,284,0,284,387,390,
05/25/2017,0,8,28,0,36,0,0,0,0,0,0,0,166,0,166,0,0,1,0,1,436,0,436,638,639,
05/26/2017,0,8,33,0,41,0,0,0,0,0,0,0,181,0,181,0,0,18,0,18,406,0,406,628,646,
05/27/2017,0,10,22,0,32,0,0,0,0,0,0,0,154,0,154,0,0,10,0,10,328,0,328,514,524,
05/28/2017,0,6,19,0,25,0,0,0,0,0,0,0,104,0,104,0,0,20,0,20,191,0,191,320,340,
05/29/2017,0,9,18,0,27,0,0,0,0,0,0,0,129,0,129,0,0,27,1,28,362,0,362,518,546,
05/30/2017,0,6,16,0,22,0,0,0,0,0,0,0,124,0,124,0,0,3,0,3,436,0,436,582,585,
05/31/2017,0,8,14,0,22,0,0,0,0,0,0,0,134,0,134,0,0,6,0,6,369,0,369,525,531,
06-01-2017,0,12,15,0,27,0,0,0,0,0,0,0,95,0,95,0,0,4,0,4,312,0,312,434,438,
06-02-2017,0,8,25,0,33,0,0,0,0,0,0,0,105,0,105,0,0,8,0,8,296,0,296,434,442,
06-03-2017,0,14,26,0,40,0,0,0,0,0,0,0,147,0,147,0,0,15,0,15,348,0,348,535,550,
06-04-2017,0,12,19,0,31,0,0,0,0,0,0,0,105,0,105,0,0,6,0,6,98,0,98,234,240,
06-05-2017,0,6,22,0,28,0,0,0,0,0,0,0,124,0,124,0,0,6,0,6,302,0,302,454,460,
06-06-2017,0,4,31,0,35,0,0,0,0,0,0,0,43,0,43,0,0,3,0,3,66,0,66,144,147,
06-07-2017,0,7,36,0,43,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,4,48,48,
06-08-2017,0,9,53,0,62,0,0,0,0,0,0,0,66,0,66,0,0,8,0,8,208,0,208,336,344,
06-09-2017,0,6,41,0,47,0,0,177,0,177,0,0,0,0,0,0,0,12,1,13,0,502,502,549,739,
06-10-2017,0,15,29,0,44,0,0,0,0,0,0,0,148,0,148,0,0,24,0,24,463,0,463,655,679,
06-11-2017,0,12,20,0,32,0,0,0,0,0,0,0,147,0,147,0,0,7,0,7,256,0,256,435,442,
06-12-2017,0,10,59,0,69,0,0,0,0,0,0,0,85,0,85,0,0,4,0,4,144,0,144,298,302,
06/13/2017,0,8,26,0,34,0,0,1,0,1,0,0,114,0,114,0,0,9,0,9,308,0,308,456,466,
06/14/2017,0,5,29,0,34,0,0,0,0,0,0,0,143,0,143,0,0,13,0,13,418,0,418,595,608,
06/15/2017,0,12,26,0,38,0,0,0,0,0,0,0,128,0,128,0,0,8,0,8,424,0,424,590,598,
06/16/2017,0,7,33,0,40,0,0,0,0,0,0,0,117,0,117,0,0,6,0,6,366,0,366,523,529,
06/17/2017,0,18,28,0,46,0,0,0,0,0,0,0,134,0,134,0,0,13,0,13,390,0,390,570,583,
06/18/2017,0,10,28,0,38,0,0,0,0,0,0,0,122,0,122,0,0,11,0,11,294,0,294,454,465,
06/19/2017,0,4,30,0,34,0,0,0,0,0,0,0,172,0,172,0,0,12,0,12,458,0,458,664,676,
06/20/2017,0,3,30,0,33,0,0,0,0,0,0,0,168,0,168,0,0,7,1,8,470,0,470,671,679,
06/21/2017,0,6,28,0,34,0,0,0,0,0,0,0,147,0,147,0,0,5,0,5,594,0,594,775,780,
06/22/2017,0,5,32,0,37,0,0,0,0,0,0,0,139,0,139,0,0,10,0,10,354,0,354,530,540,
06/23/2017,0,8,41,0,49,0,0,0,0,0,0,0,161,0,161,0,0,8,0,8,390,0,390,600,608,
06/24/2017,0,13,29,0,42,0,0,0,0,0,0,0,162,0,162,0,0,15,0,15,432,0,432,636,651,
06/25/2017,0,4,16,0,20,0,0,0,0,0,0,0,148,0,148,0,0,12,0,12,180,0,180,348,360,
06/26/2017,0,6,11,0,17,0,0,1,0,1,0,0,103,0,103,0,0,3,0,3,262,0,262,382,386,
06/27/2017,0,8,25,0,33,0,0,0,0,0,0,0,102,0,102,0,0,6,0,6,384,0,384,519,525,
06/28/2017,0,7,30,0,37,0,0,0,0,0,0,0,155,0,155,0,0,9,0,9,358,0,358,550,559,
06/29/2017,0,8,15,0,23,0,0,0,0,0,0,0,171,0,171,0,0,8,1,9,446,0,446,640,649,
06/30/2017,0,14,20,0,34,0,0,0,0,0,0,0,112,0,112,0,0,18,0,18,378,0,378,524,542,
07-01-2017,0,11,26,0,37,0,0,0,0,0,0,0,99,0,99,0,0,25,0,25,244,0,244,380,405,
07-02-2017,0,11,18,0,29,0,0,0,0,0,0,0,106,0,106,0,0,10,0,10,80,0,80,215,225,
07-03-2017,0,4,18,0,22,0,0,0,0,0,0,0,98,0,98,0,0,10,0,10,179,0,179,299,309,
07-04-2017,0,2,12,0,14,0,0,0,0,0,0,0,100,0,100,0,0,26,0,26,86,0,86,200,226,
07-05-2017,0,8,17,0,25,0,0,0,0,0,0,0,145,0,145,0,0,5,0,5,326,0,326,496,501,
07-06-2017,0,6,25,0,31,0,0,0,0,0,0,0,176,0,176,0,0,8,1,9,406,0,406,613,622,
07-07-2017,0,12,26,0,38,0,0,0,0,0,0,0,143,0,143,0,0,6,0,6,334,0,334,515,521,
07-08-2017,0,13,16,0,29,0,0,0,0,0,0,0,142,0,142,0,0,12,0,12,420,0,420,591,603,
07-10-2017,0,9,23,0,32,0,0,0,0,0,0,0,122,0,122,0,0,11,0,11,310,0,310,464,475,
07-11-2017,0,5,18,0,23,0,0,0,0,0,0,0,130,0,130,0,0,16,1,17,480,0,480,633,650,
07-12-2017,0,4,14,0,18,0,0,0,0,0,0,0,130,0,130,0,0,14,0,14,542,0,542,690,704,
07/13/2017,0,5,25,0,30,0,0,0,0,0,0,0,116,0,116,0,0,7,0,7,352,0,352,498,505,
07/14/2017,0,4,28,0,32,0,0,0,0,0,0,0,120,0,120,0,0,9,0,9,370,0,370,522,531,
07/15/2017,0,12,22,0,34,0,0,0,0,0,0,0,101,0,101,0,0,11,1,12,344,0,344,479,491,
07/16/2017,0,5,20,0,25,0,0,0,0,0,0,0,158,0,158,0,0,12,0,12,160,0,160,343,355,
07/17/2017,0,8,25,0,33,0,0,0,0,0,0,0,124,0,124,0,0,5,0,5,292,0,292,449,454,
07/18/2017,0,5,20,0,25,0,0,0,0,0,0,0,105,0,105,0,0,6,0,6,354,0,354,484,490,
07/19/2017,0,6,19,0,25,0,0,0,0,0,0,0,188,0,188,0,0,12,2,14,378,0,378,591,605,
07/20/2017,0,11,20,0,31,0,0,0,0,0,0,0,129,0,129,0,0,15,1,16,396,0,396,556,572,
07/21/2017,0,5,28,0,33,0,0,0,0,0,0,0,149,0,149,0,0,9,0,9,384,0,384,566,575,
07/22/2017,0,14,23,0,37,0,0,0,0,0,0,0,98,0,98,0,0,11,0,11,256,0,256,391,402,
07/23/2017,0,8,15,0,23,0,0,0,0,0,0,0,90,0,90,0,0,8,0,8,104,0,104,217,225,
07/24/2017,0,9,27,0,36,0,0,0,0,0,0,0,123,0,123,0,0,3,0,3,320,0,320,479,482,
07/25/2017,0,2,29,0,31,0,0,0,0,0,0,0,133,0,133,0,0,8,0,8,266,0,266,430,438,
07/26/2017,0,7,36,0,43,0,0,0,0,0,0,0,155,0,155,0,0,7,0,7,346,0,346,544,551,
07/27/2017,0,6,24,0,30,0,0,0,0,0,0,0,106,0,106,0,0,6,0,6,306,0,306,442,448,
07/28/2017,0,5,25,0,30,0,0,0,0,0,0,0,126,0,126,0,0,9,0,9,382,0,382,538,547,
07/29/2017,0,13,20,0,33,0,0,0,0,0,0,0,126,0,126,0,0,9,0,9,268,0,268,427,436,
07/30/2017,0,10,31,0,41,0,0,0,0,0,0,0,54,0,54,0,0,1,0,1,36,0,36,131,132,
07/31/2017,0,5,19,0,24,0,0,0,0,0,0,0,65,0,65,0,0,6,0,6,250,0,250,339,345,
08-01-2017,0,4,29,0,33,0,0,0,0,0,0,0,116,0,116,0,0,12,0,12,264,0,264,413,425,
08-02-2017,0,3,24,0,27,0,0,0,0,0,0,0,132,0,132,0,0,10,0,10,408,0,408,567,577,
08-03-2017,0,6,34,0,40,0,0,0,0,0,0,0,158,0,158,0,0,11,0,11,320,0,320,518,529,
08-04-2017,0,3,44,0,47,0,0,0,0,0,0,0,165,0,165,0,0,12,0,12,410,0,410,622,634,
08-05-2017,0,9,23,0,32,0,0,0,0,0,0,0,123,0,123,0,0,19,4,23,222,0,222,377,400,
08-06-2017,0,11,22,0,33,0,0,0,0,0,0,0,132,0,132,0,0,8,0,8,114,0,114,279,287,
08-07-2017,0,5,29,0,34,0,0,0,0,0,0,0,135,0,135,0,0,8,0,8,244,0,244,413,421,
08-08-2017,0,2,18,0,20,0,0,0,0,0,0,0,150,0,150,0,0,6,0,6,286,0,286,456,462,
08-09-2017,0,6,23,0,29,0,0,0,0,0,0,0,164,0,164,0,0,5,0,5,378,0,378,571,576,
08-10-2017,0,4,23,0,27,0,0,0,0,0,0,0,164,0,164,0,0,10,0,10,406,0,406,597,607,
08-11-2017,0,3,39,0,42,0,0,0,0,0,0,0,29,0,29,0,0,2,0,2,22,0,22,93,95,
08-12-2017,0,11,17,0,28,0,0,0,0,0,0,0,101,0,101,0,0,11,0,11,306,0,306,435,446,
08/13/2017,0,5,17,0,22,0,0,0,0,0,0,0,96,0,96,0,0,8,0,8,32,0,32,150,158,
08/14/2017,0,2,31,0,33,0,0,0,0,0,0,0,150,0,150,0,0,3,0,3,336,0,336,519,522,
08/15/2017,0,3,27,0,30,0,0,0,0,0,0,0,143,0,143,0,0,2,0,2,334,0,334,507,509,
08/16/2017,0,2,22,0,24,0,0,0,0,0,0,0,119,0,119,0,0,7,1,8,362,0,362,505,513,
08/17/2017,0,6,24,0,30,0,0,0,0,0,0,0,109,0,109,0,0,5,0,5,266,0,266,405,410,
08/18/2017,0,2,24,0,26,0,0,0,0,0,0,0,113,0,113,0,0,9,0,9,312,0,312,451,460,
08/19/2017,0,2,23,0,25,0,0,0,0,0,0,0,166,0,166,0,0,18,2,20,448,0,448,639,659,
08/20/2017,0,2,20,0,22,0,0,0,0,0,0,0,102,0,102,0,0,11,0,11,58,0,58,182,193,
