OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=APA,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,0,41,71,4,116,0,0,0,1,1,0,1,341,2,344,0,1,10,0,11,420,0,420,880,892,
01/22/2017,0,49,90,0,139,0,0,0,0,0,0,4,324,0,328,0,2,11,0,13,436,0,436,903,916,
01/23/2017,0,64,91,7,162,0,0,0,0,0,0,2,170,7,179,0,1,1,3,5,99,36,135,476,481,
01/24/2017,0,62,112,1,175,0,0,0,0,0,0,2,6,2,10,0,2,2,1,5,4,0,4,189,194,
01/25/2017,0,70,129,7,206,0,0,0,0,0,0,11,218,11,240,0,2,10,4,16,384,16,400,846,862,
01/26/2017,0,74,147,4,225,0,0,0,0,0,0,7,188,3,198,0,2,15,0,17,388,8,396,819,836,
01/27/2017,0,54,130,26,210,0,0,0,0,0,0,6,289,14,309,0,3,12,1,16,383,9,392,911,927,
01/28/2017,0,51,45,1,97,0,0,0,0,0,0,0,270,8,278,0,0,18,0,18,530,2,532,907,925,
01/29/2017,0,45,87,14,146,0,0,0,0,0,0,5,363,1,369,0,12,3,0,15,546,0,546,"1,061","1,076",
01/30/2017,0,49,103,1,153,0,0,0,0,0,0,2,279,0,281,0,3,4,0,7,587,0,587,"1,021","1,028",
01/31/2017,0,74,95,0,169,0,0,1,0,1,0,10,302,9,321,0,6,6,0,12,558,18,576,"1,066","1,079",
02-01-2017,0,54,132,0,186,0,0,0,0,0,0,3,32,0,35,0,2,0,0,2,96,0,96,317,319,
02-02-2017,0,57,123,0,180,0,0,0,0,0,0,3,8,0,11,0,2,1,0,3,4,0,4,195,198,
02-03-2017,0,55,123,6,184,0,0,0,0,0,0,6,64,6,76,0,0,2,0,2,114,2,116,376,378,
02-04-2017,0,42,60,0,102,0,0,0,0,0,0,0,169,9,178,0,7,8,0,15,267,0,267,547,562,
02-05-2017,0,43,74,3,120,0,0,0,0,0,0,3,554,0,557,0,3,34,0,37,759,0,759,"1,436","1,473",
02-06-2017,0,64,131,8,203,0,0,0,0,0,0,13,268,12,293,0,0,10,0,10,340,24,364,860,870,
02-07-2017,0,74,102,9,185,0,0,0,0,0,0,9,196,4,209,0,0,10,0,10,376,10,386,780,790,
02-08-2017,0,52,134,4,190,0,0,0,0,0,0,5,60,3,68,0,1,1,0,2,55,0,55,313,315,
02-09-2017,0,74,118,2,194,0,0,0,0,0,0,11,272,7,290,0,2,30,0,32,650,21,671,"1,155","1,187",
02-10-2017,0,61,129,7,197,0,0,0,0,0,0,2,72,2,76,0,2,0,0,2,38,4,42,315,317,
02-11-2017,0,57,52,3,112,0,0,0,0,0,0,3,214,0,217,0,4,4,0,8,329,0,329,658,666,
02-12-2017,1,59,91,0,151,0,0,0,0,0,0,4,281,0,285,0,11,8,0,19,620,0,620,"1,056","1,075",
02/13/2017,0,72,117,5,194,0,0,0,0,0,0,5,380,13,398,0,7,6,4,17,560,26,586,"1,178","1,195",
02/14/2017,0,59,114,3,176,1,0,22,0,23,0,6,347,22,375,0,3,5,1,9,525,71,596,"1,147","1,179",
02/15/2017,0,72,127,4,203,0,0,2,0,2,0,11,324,17,352,0,2,4,0,6,565,32,597,"1,152","1,160",
02/16/2017,0,80,148,3,231,0,0,1,0,1,0,10,351,14,375,0,12,24,0,36,626,15,641,"1,247","1,284",
02/17/2017,0,75,155,5,235,0,0,1,0,1,0,4,319,24,347,0,3,15,0,18,434,2,436,"1,018","1,037",
02/18/2017,0,54,64,1,119,0,0,0,0,0,0,0,487,1,488,0,0,8,0,8,368,0,368,975,983,
02/19/2017,0,46,86,3,135,0,0,0,0,0,0,0,176,0,176,0,0,6,0,6,312,0,312,623,629,
02/20/2017,0,81,132,3,216,0,0,0,0,0,0,1,319,6,326,0,2,7,0,9,574,6,580,"1,122","1,131",
02/21/2017,0,70,146,4,220,0,0,2,0,2,0,7,110,0,117,0,10,6,0,16,62,0,62,399,417,
02/22/2017,0,56,126,4,186,0,0,0,0,0,0,8,169,8,185,0,9,3,0,12,115,16,131,502,514,
02/23/2017,0,63,124,1,188,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,192,192,
02/24/2017,0,57,115,0,172,0,0,0,0,0,0,0,30,1,31,0,1,3,0,4,13,0,13,216,220,
02/25/2017,1,53,97,10,161,0,0,0,0,0,0,2,248,2,252,0,5,6,0,11,602,0,602,"1,015","1,026",
02/26/2017,0,55,123,0,178,0,0,0,0,0,0,0,295,2,297,0,4,7,0,11,524,0,524,999,"1,010",
02/27/2017,0,68,119,4,191,0,0,0,0,0,0,12,130,8,150,0,10,6,0,16,164,0,164,505,521,
02/28/2017,0,84,104,3,191,0,0,0,0,0,0,3,85,0,88,0,2,4,0,6,309,0,309,588,594,
03-01-2017,0,84,142,8,234,0,0,0,0,0,0,14,281,15,310,0,1,3,0,4,496,10,506,"1,050","1,054",
03-02-2017,0,74,152,3,229,0,0,0,1,1,0,1,330,3,334,0,0,7,0,7,606,2,608,"1,171","1,179",
03-03-2017,0,70,125,8,203,0,0,0,0,0,0,2,377,9,388,0,6,10,0,16,582,12,594,"1,185","1,201",
03-04-2017,0,34,69,4,107,0,0,0,0,0,0,9,161,0,170,0,6,3,0,9,94,0,94,371,380,
03-05-2017,0,64,92,3,159,0,0,0,0,0,0,0,84,0,84,0,1,12,0,13,16,0,16,259,272,
03-06-2017,0,38,89,1,128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,129,129,
03-07-2017,0,72,107,2,181,0,0,0,0,0,0,4,123,5,132,0,3,3,0,6,280,0,280,593,599,
03-08-2017,0,68,132,1,201,0,0,0,0,0,0,8,284,4,296,0,15,9,0,24,463,2,465,962,986,
03-09-2017,0,79,152,3,234,0,0,0,1,1,0,18,251,15,284,0,10,21,0,31,426,6,432,950,982,
03-10-2017,0,65,161,7,233,0,0,0,0,0,0,9,511,5,525,0,11,10,0,21,897,8,905,"1,663","1,684",
03-11-2017,0,50,93,3,146,0,0,0,0,0,0,4,113,1,118,0,0,2,14,16,377,16,393,657,673,
03-12-2017,0,57,119,3,179,0,0,0,0,0,0,3,90,0,93,0,0,8,0,8,224,0,224,496,504,
03/13/2017,0,64,121,5,190,0,0,0,0,0,0,12,428,12,452,0,2,2,0,4,781,8,789,"1,431","1,435",
03/14/2017,0,73,111,7,191,0,0,0,0,0,0,4,184,4,192,0,6,5,0,11,241,2,243,626,637,
03/15/2017,0,59,163,1,223,0,0,0,0,0,0,3,303,4,310,0,6,9,0,15,611,14,625,"1,158","1,173",
03/16/2017,0,87,134,4,225,0,0,0,0,0,0,16,293,5,314,0,5,12,0,17,716,10,726,"1,265","1,282",
03/17/2017,0,62,125,2,189,0,0,0,1,1,0,2,354,0,356,0,8,17,0,25,713,0,713,"1,258","1,284",
03/18/2017,0,57,97,2,156,0,0,0,0,0,0,0,512,1,513,0,0,18,0,18,558,0,558,"1,227","1,245",
03/19/2017,1,62,129,0,192,0,0,0,0,0,0,1,320,0,321,0,4,9,0,13,407,0,407,920,933,
03/20/2017,0,57,115,3,175,0,0,0,0,0,0,3,296,9,308,0,0,5,0,5,370,2,372,855,860,
03/21/2017,0,55,132,5,192,0,0,0,0,0,0,19,320,22,361,0,14,22,0,36,628,18,646,"1,199","1,235",
03/22/2017,0,62,122,1,185,0,0,0,0,0,0,3,345,13,361,0,2,7,0,9,689,7,696,"1,242","1,251",
03/23/2017,0,58,147,1,206,0,0,1,0,1,0,4,75,16,95,0,2,1,0,3,128,16,144,445,449,
03/24/2017,0,68,75,8,151,0,0,0,0,0,0,0,45,4,49,0,5,2,0,7,48,0,48,248,255,
03/25/2017,0,48,67,6,121,0,0,0,0,0,0,3,387,1,391,0,9,8,0,17,551,0,551,"1,063","1,080",
03/26/2017,0,43,62,2,107,0,0,0,0,0,0,0,94,0,94,0,6,20,0,26,230,0,230,431,457,
03/27/2017,0,58,104,1,163,0,0,0,0,0,0,4,335,6,345,0,0,23,0,23,416,14,430,938,961,
03/28/2017,0,58,112,1,171,0,0,0,0,0,0,2,5,0,7,0,2,4,0,6,2,0,2,180,186,
03/29/2017,0,60,114,6,180,0,0,0,1,1,0,2,99,15,116,0,2,2,0,4,149,5,154,450,455,
03/30/2017,0,66,129,12,207,0,0,0,0,0,0,10,378,8,396,0,4,9,0,13,588,8,596,"1,199","1,212",
03/31/2017,0,73,78,1,152,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,14,0,14,169,169,
04-01-2017,0,56,70,0,126,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,2,0,2,138,138,
04-02-2017,0,64,105,2,171,0,0,0,0,0,0,2,357,2,361,0,10,60,0,70,631,0,631,"1,163","1,233",
04-03-2017,0,75,101,0,176,0,0,0,0,0,0,2,297,4,303,0,1,6,0,7,384,2,386,865,872,
04-04-2017,0,64,89,0,153,0,0,0,0,0,0,0,11,0,11,0,0,1,0,1,28,0,28,192,193,
04-05-2017,0,57,111,5,173,0,0,0,1,1,0,3,330,8,341,0,6,5,0,11,547,5,552,"1,066","1,078",
04-06-2017,0,65,142,3,210,0,9,0,1,10,0,5,384,12,401,0,16,7,0,23,450,6,456,"1,067","1,100",
04-07-2017,0,62,110,12,184,0,0,0,0,0,0,13,293,20,326,0,5,6,3,14,496,18,514,"1,024","1,038",
04-08-2017,0,55,65,2,122,0,2,0,0,2,0,8,243,5,256,0,3,15,5,23,468,3,471,849,874,
04-09-2017,0,52,86,2,140,0,0,0,0,0,0,1,112,2,115,0,1,15,0,16,115,0,115,370,386,
04-10-2017,0,54,111,9,174,0,0,0,0,0,0,3,402,3,408,0,1,14,0,15,452,16,468,"1,050","1,065",
04-11-2017,0,71,113,2,186,0,0,0,1,1,0,9,299,6,314,0,4,14,0,18,521,10,531,"1,031","1,050",
04-12-2017,0,55,156,4,215,0,1,0,0,1,0,5,273,2,280,0,1,13,1,15,621,2,623,"1,118","1,134",
04/13/2017,0,86,119,7,212,0,0,0,0,0,0,9,301,8,318,0,1,16,1,18,500,14,514,"1,044","1,062",
04/14/2017,0,59,114,13,186,1,0,0,1,2,0,5,318,4,327,0,17,9,0,26,701,13,714,"1,227","1,255",
04/15/2017,0,30,65,4,99,0,0,0,0,0,0,1,452,5,458,0,4,31,1,36,539,0,539,"1,096","1,132",
04/16/2017,0,29,69,3,101,0,0,1,0,1,0,4,184,0,188,0,5,12,0,17,272,1,273,562,580,
04/17/2017,0,64,122,2,188,0,0,0,0,0,0,5,311,6,322,0,1,9,0,10,568,6,574,"1,084","1,094",
04/18/2017,0,74,125,5,204,0,0,0,0,0,0,5,272,17,294,0,1,11,0,12,490,34,524,"1,022","1,034",
04/19/2017,0,61,108,8,177,0,0,0,0,0,0,14,131,3,148,0,7,4,0,11,202,0,202,527,538,
04/20/2017,0,79,147,5,231,0,0,0,0,0,0,8,150,8,166,0,0,2,0,2,398,8,406,803,805,
04/21/2017,0,49,97,3,149,0,0,0,1,1,0,0,58,0,58,0,6,4,0,10,144,0,144,351,362,
04/22/2017,0,43,70,1,114,0,0,0,0,0,0,4,181,0,185,0,4,3,1,8,361,0,361,660,668,
04/23/2017,0,54,109,0,163,0,0,0,0,0,0,5,397,0,402,0,5,21,0,26,687,0,687,"1,252","1,278",
04/24/2017,0,65,110,0,175,0,0,0,0,0,0,10,272,0,282,0,4,19,1,24,429,0,429,886,910,
04/25/2017,0,69,118,9,196,0,0,0,0,0,0,5,322,9,336,0,8,28,3,39,538,14,552,"1,084","1,123",
04/26/2017,0,88,130,10,228,0,0,1,1,2,0,6,291,7,304,0,1,3,0,4,509,36,545,"1,077","1,083",
04/27/2017,0,69,130,3,202,0,0,0,2,2,0,4,233,0,237,0,1,0,0,1,457,0,457,896,899,
04/28/2017,0,84,103,3,190,0,0,0,0,0,0,8,137,6,151,0,1,1,0,2,445,14,459,800,802,
04/29/2017,0,35,30,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,
04/30/2017,2,57,102,2,163,0,0,0,0,0,0,5,251,5,261,0,0,5,0,5,458,0,458,882,887,
05-01-2017,0,61,86,4,151,0,0,0,19,19,0,4,305,6,315,0,5,8,0,13,436,12,448,914,946,
05-02-2017,0,70,108,6,184,0,0,0,0,0,0,6,291,5,302,0,4,3,1,8,786,2,788,"1,274","1,282",
05-03-2017,0,64,120,2,186,0,0,0,0,0,0,3,66,3,72,0,3,1,0,4,174,0,174,432,436,
05-04-2017,0,84,139,9,232,0,0,0,0,0,0,7,416,16,439,0,2,27,0,29,861,14,875,"1,546","1,575",
05-05-2017,0,59,136,8,203,0,0,0,0,0,0,8,388,16,412,0,9,11,0,20,777,32,809,"1,424","1,444",
05-06-2017,0,48,61,4,113,0,0,0,0,0,0,6,320,17,343,0,4,12,0,16,347,2,349,805,821,
05-07-2017,1,61,83,13,158,0,0,0,0,0,0,5,263,3,271,0,8,8,1,17,260,0,260,689,706,
05-08-2017,0,47,102,4,153,0,1,0,0,1,0,3,215,16,234,0,2,5,0,7,294,16,310,697,705,
05-09-2017,0,63,148,8,219,0,0,0,0,0,0,5,254,10,269,0,9,6,1,16,307,16,323,811,827,
05-10-2017,0,70,188,1,259,0,0,1,0,1,0,0,16,1,17,0,0,2,0,2,46,0,46,322,325,
05-11-2017,1,80,159,13,253,0,0,2,0,2,0,6,238,16,260,0,11,16,1,28,441,23,464,977,"1,007",
05-12-2017,0,67,131,11,209,0,0,0,1,1,0,14,473,34,521,0,11,16,0,27,724,38,762,"1,492","1,520",
05/13/2017,0,65,76,9,150,0,0,0,0,0,0,7,359,1,367,0,8,19,0,27,504,0,504,"1,021","1,048",
05/14/2017,0,52,80,10,142,0,0,0,0,0,0,9,257,1,267,0,6,4,0,10,294,0,294,703,713,
05/15/2017,0,68,119,7,194,0,0,0,0,0,0,10,343,18,371,0,11,15,14,40,566,0,566,"1,131","1,171",
05/16/2017,0,75,129,7,211,0,0,2,0,2,0,2,237,6,245,0,4,11,0,15,214,0,214,670,687,
05/17/2017,0,80,148,15,243,1,1,1,1,4,0,8,274,6,288,0,1,9,3,13,577,0,577,"1,108","1,125",
05/18/2017,1,66,89,3,159,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,160,
05/19/2017,0,71,96,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,
05/20/2017,0,49,76,2,127,0,0,0,0,0,0,7,677,14,698,0,2,33,0,35,772,2,774,"1,599","1,634",
05/21/2017,0,59,108,2,169,0,0,0,0,0,0,6,309,3,318,0,3,10,0,13,563,0,563,"1,050","1,063",
05/22/2017,0,79,121,6,206,0,0,0,0,0,0,6,367,3,376,0,2,15,0,17,530,2,532,"1,114","1,131",
05/23/2017,0,73,123,10,206,0,0,0,1,1,0,6,431,8,445,0,1,15,0,16,623,18,641,"1,292","1,309",
05/24/2017,0,82,145,4,231,0,0,1,0,1,0,22,434,8,464,0,9,17,0,26,706,0,706,"1,401","1,428",
05/25/2017,0,86,143,3,232,0,0,0,0,0,0,7,270,12,289,0,3,13,0,16,525,0,525,"1,046","1,062",
05/26/2017,0,61,106,3,170,0,0,0,0,0,0,5,259,0,264,0,5,4,0,9,514,0,514,948,957,
05/27/2017,0,53,54,0,107,0,0,0,0,0,0,5,131,0,136,0,4,11,0,15,401,0,401,644,659,
05/28/2017,0,54,59,0,113,0,0,0,0,0,0,5,325,0,330,0,0,6,0,6,511,0,511,954,960,
05/29/2017,0,59,108,4,171,0,0,0,0,0,0,8,346,1,355,0,4,12,1,17,705,0,705,"1,231","1,248",
05/30/2017,0,70,116,1,187,0,0,0,0,0,0,14,350,4,368,0,7,13,0,20,374,0,374,929,949,
05/31/2017,0,82,117,2,201,0,0,1,0,1,0,4,276,15,295,0,6,12,1,19,172,12,184,680,700,
06-01-2017,0,74,115,1,190,0,0,2,0,2,0,9,300,3,312,0,1,6,0,7,201,0,201,703,712,
06-02-2017,0,72,99,20,191,0,0,0,2,2,0,6,257,5,268,0,3,11,0,14,211,0,211,670,686,
06-03-2017,0,42,68,2,112,0,0,0,0,0,0,1,348,0,349,0,3,7,0,10,244,0,244,705,715,
06-04-2017,0,47,92,5,144,0,0,0,0,0,0,4,418,0,422,0,4,14,0,18,277,0,277,843,861,
06-05-2017,0,53,104,3,160,0,0,0,0,0,0,4,312,6,322,0,0,9,0,9,196,18,214,696,705,
06-06-2017,0,68,118,3,189,1,0,0,0,1,0,7,331,8,346,0,3,27,0,30,332,20,352,887,918,
06-07-2017,0,71,119,4,194,0,0,0,0,0,0,8,343,7,358,0,4,0,2,6,232,2,234,786,792,
06-08-2017,0,73,169,4,246,0,0,1,0,1,0,7,387,21,415,0,1,6,0,7,220,44,264,925,933,
06-09-2017,0,69,108,12,189,0,1,4,1,6,0,7,353,7,367,0,8,23,1,32,300,4,304,860,898,
06-10-2017,0,50,78,6,134,0,4,0,0,4,0,14,286,0,300,0,10,2,0,12,87,0,87,521,537,
06-11-2017,0,38,91,2,131,0,0,0,0,0,0,11,320,0,331,0,4,17,0,21,195,0,195,657,678,
06-12-2017,0,48,126,2,176,0,0,0,0,0,0,7,359,5,371,0,1,10,2,13,216,0,216,763,776,
06/13/2017,0,61,127,7,195,0,0,0,0,0,0,10,317,2,329,0,10,3,0,13,221,0,221,745,758,
06/14/2017,0,72,141,7,220,0,0,0,0,0,0,10,362,7,379,0,6,13,0,19,275,0,275,874,893,
06/15/2017,0,62,116,5,183,0,0,0,0,0,0,17,363,14,394,0,1,6,1,8,322,34,356,933,941,
06/16/2017,0,74,133,4,211,0,0,0,0,0,0,11,405,27,443,0,3,11,0,14,302,54,356,"1,010","1,024",
06/17/2017,0,38,73,11,122,0,0,0,0,0,0,4,280,2,286,0,7,23,0,30,148,0,148,556,586,
06/18/2017,0,42,97,17,156,0,0,0,0,0,0,7,298,3,308,0,11,8,0,19,182,2,184,648,667,
06/19/2017,0,76,111,5,192,0,0,0,0,0,0,11,387,18,416,0,13,21,0,34,256,34,290,898,932,
06/20/2017,0,75,101,5,181,0,0,2,0,2,0,36,363,10,409,0,5,44,0,49,254,0,254,844,895,
06/21/2017,0,70,158,7,235,0,0,1,1,2,0,7,308,2,317,0,8,46,2,56,214,0,214,766,824,
06/22/2017,0,86,145,5,236,0,0,0,0,0,0,10,199,2,211,0,0,4,0,4,257,0,257,704,708,
06/23/2017,0,73,160,11,244,0,0,0,1,1,0,14,116,1,131,0,3,5,1,9,278,0,278,653,663,
06/24/2017,0,52,74,5,131,0,0,0,0,0,0,8,389,8,405,0,5,10,0,15,294,0,294,830,845,
06/25/2017,0,42,98,10,150,0,0,0,0,0,0,9,243,2,254,0,2,4,0,6,239,0,239,643,649,
06/26/2017,0,69,117,6,192,0,0,0,0,0,0,9,413,3,425,0,5,95,0,100,267,0,267,884,984,
06/27/2017,0,82,125,0,207,0,0,0,0,0,0,12,320,11,343,0,6,16,0,22,127,4,131,681,703,
06/28/2017,1,66,103,1,171,0,0,0,1,1,0,3,426,4,433,0,11,3,1,15,297,0,297,901,917,
06/29/2017,0,50,127,4,181,0,0,0,0,0,0,5,353,15,373,0,1,2,1,4,205,22,227,781,785,
06/30/2017,0,73,159,3,235,0,0,1,0,1,0,9,292,3,304,0,11,18,0,29,326,0,326,865,895,
07-01-2017,0,50,81,7,138,1,0,0,0,1,0,5,334,1,340,0,6,12,0,18,210,0,210,688,707,
07-02-2017,0,26,72,1,99,1,0,0,0,1,0,2,217,0,219,0,1,10,0,11,173,0,173,491,503,
07-03-2017,0,53,50,4,107,0,0,1,0,1,0,3,391,2,396,0,2,20,1,23,276,0,276,779,803,
07-04-2017,1,48,57,2,108,0,0,0,0,0,0,9,274,0,283,0,4,2,5,11,577,0,577,968,979,
07-05-2017,0,57,122,5,184,0,0,0,0,0,30,12,340,15,397,0,5,6,2,13,503,14,517,"1,098","1,111",
07-06-2017,0,57,118,4,179,0,0,1,1,2,0,16,339,16,371,0,9,4,0,13,524,49,573,"1,123","1,138",
07-07-2017,0,73,101,5,179,0,0,1,0,1,0,12,313,9,334,0,7,17,2,26,608,14,622,"1,135","1,162",
07-08-2017,2,50,67,6,125,0,0,0,0,0,0,8,375,4,387,0,4,12,0,16,449,0,449,961,977,
07-09-2017,0,55,99,6,160,0,0,0,0,0,0,2,388,1,391,0,9,9,0,18,590,0,590,"1,141","1,159",
07-10-2017,0,68,118,3,189,0,0,0,0,0,0,2,311,43,356,0,5,11,0,16,673,56,729,"1,274","1,290",
07-11-2017,0,79,110,5,194,0,0,0,0,0,0,3,377,7,387,0,4,15,1,20,418,0,418,999,"1,019",
07-12-2017,0,82,144,8,234,0,0,1,0,1,0,7,282,11,300,0,3,3,6,12,602,6,608,"1,142","1,155",
07/13/2017,0,73,143,6,222,0,0,2,0,2,0,20,358,13,391,0,4,17,0,21,761,12,773,"1,386","1,409",
07/14/2017,0,84,124,7,215,0,0,0,1,1,0,13,287,5,305,0,1,0,0,1,619,0,619,"1,139","1,141",
07/15/2017,0,52,66,5,123,0,0,0,0,0,0,9,329,0,338,0,3,7,0,10,399,0,399,860,870,
07/16/2017,0,60,110,2,172,0,0,0,1,1,0,11,388,0,399,0,6,15,0,21,527,0,527,"1,098","1,120",
07/17/2017,0,64,104,13,181,0,0,0,1,1,0,8,356,0,364,0,0,11,0,11,594,0,594,"1,139","1,151",
07/18/2017,0,65,143,2,210,0,0,0,0,0,0,2,378,6,386,0,2,9,0,11,653,0,653,"1,249","1,260",
07/19/2017,0,79,161,3,243,0,0,0,0,0,0,17,340,12,369,0,9,8,3,20,644,35,679,"1,291","1,311",
07/20/2017,0,101,144,6,251,0,1,0,0,1,0,7,317,11,335,0,1,5,1,7,643,12,655,"1,241","1,249",
07/21/2017,0,89,149,13,251,0,0,0,0,0,0,3,287,17,307,0,6,3,0,9,492,10,502,"1,060","1,069",
07/22/2017,0,55,70,23,148,0,1,0,0,1,0,4,442,7,453,0,6,10,0,16,517,9,526,"1,127","1,144",
07/23/2017,0,68,145,14,227,0,0,0,0,0,0,6,331,21,358,0,2,15,0,17,408,0,408,993,"1,010",
07/24/2017,0,61,107,2,170,0,0,0,0,0,0,12,351,5,368,0,0,14,0,14,535,12,547,"1,085","1,099",
07/25/2017,0,66,130,6,202,0,0,1,0,1,0,8,301,12,321,0,5,14,0,19,568,60,628,"1,151","1,171",
07/26/2017,0,90,151,4,245,0,0,0,0,0,0,3,209,5,217,0,4,15,0,19,570,12,582,"1,044","1,063",
07/27/2017,0,70,142,2,214,0,0,0,0,0,0,6,291,3,300,0,0,20,0,20,585,3,588,"1,102","1,122",
07/28/2017,0,55,137,5,197,0,0,0,1,1,0,12,328,4,344,0,6,7,4,17,595,0,595,"1,136","1,154",
07/29/2017,0,44,92,7,143,0,0,0,0,0,0,9,298,4,311,0,2,17,0,19,582,4,586,"1,040","1,059",
07/30/2017,0,66,117,5,188,0,0,0,0,0,0,4,280,2,286,0,2,10,0,12,426,0,426,900,912,
07/31/2017,0,72,128,0,200,0,0,0,0,0,0,14,415,4,433,0,0,16,0,16,656,2,658,"1,291","1,307",
08-01-2017,0,75,125,7,207,0,0,0,0,0,0,8,453,13,474,0,4,14,0,18,783,12,795,"1,476","1,494",
08-02-2017,0,81,143,5,229,0,0,0,0,0,0,11,300,9,320,0,2,1,1,4,659,0,659,"1,208","1,212",
08-03-2017,0,74,187,0,261,0,0,0,0,0,0,17,146,0,163,0,0,7,0,7,400,0,400,824,831,
08-04-2017,0,75,151,8,234,0,0,0,0,0,0,14,387,0,401,0,6,19,0,25,583,0,583,"1,218","1,243",
08-05-2017,0,46,82,4,132,0,0,0,0,0,0,9,343,1,353,0,4,39,0,43,478,0,478,963,"1,006",
08-06-2017,0,57,164,7,228,0,0,0,0,0,0,3,158,0,161,0,4,6,0,10,408,2,410,799,809,
08-07-2017,0,56,132,4,192,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,4,198,198,
08-08-2017,0,89,162,5,256,0,0,0,0,0,0,1,198,1,200,0,0,14,0,14,430,0,430,886,900,
08-09-2017,0,77,139,4,220,0,0,0,0,0,0,5,312,7,324,0,0,4,0,4,698,4,702,"1,246","1,250",
08-10-2017,0,93,152,2,247,0,0,0,0,0,0,13,311,2,326,0,5,15,1,21,637,8,645,"1,218","1,239",
08-11-2017,0,91,150,15,256,0,0,0,1,1,0,5,251,0,256,0,7,6,0,13,494,0,494,"1,006","1,020",
